ID,FK_ID,ChildNodeID,value
80670,12668,10264,1
80671,12668,10007,1
80672,12668,10163,2
80673,12668,10081,6
80674,12669,10282,6
80675,12669,10361,94
80676,12670,10380,100
80677,12671,10008,16
80678,12671,10019,7
80679,12671,10028,3
80680,12671,10032,36
80681,12671,10177,2
80682,12671,10022,29
80683,12671,10057,7
80684,12672,10028,100
80685,12673,10173,1
80686,12673,12207,1
80687,12673,10258,1
80688,12673,10657,2
80689,12673,10143,2
80690,12673,10028,2
80691,12673,11121,1
80692,12673,11334,4
80693,12673,10022,8
80694,12673,10019,10
80695,12673,10008,4
80696,12673,10057,5
80697,12673,11276,3
80698,12673,10147,2
80699,12673,10032,19
80700,12673,10144,3
80701,12673,10163,2
80702,12673,12202,6
80703,12673,10070,1
80704,12673,10264,1
80705,12673,10007,2
80706,12673,12199,2
80707,12674,10323,100
80708,12675,10380,13
80709,12675,10383,41
80710,12675,10281,8
80711,12675,10431,37
80712,12676,10008,5
80713,12676,10019,5
80714,12676,10032,24
80715,12676,10475,36
80716,12676,10007,5
80717,12676,10177,4
80718,12676,10022,18
80719,12676,10122,1
80720,12676,10057,3
80721,12678,10028,2
80722,12678,10258,1
80723,12678,10657,2
80724,12678,10143,1
80725,12678,10583,1
80726,12678,11318,2
80727,12678,10394,1
80728,12678,11121,1
80729,12678,10022,6
80730,12678,10019,8
80731,12678,10008,3
80732,12678,10161,1
80733,12678,12211,2
80734,12678,10057,3
80735,12678,11276,2
80736,12678,10147,2
80737,12678,10475,15
80738,12678,10032,15
80739,12678,10144,2
80740,12678,10163,1
80741,12678,12202,4
80742,12678,10264,1
80743,12678,10007,1
80744,12678,10122,3
80745,12678,12199,2
80746,12679,10323,4
80747,12679,10322,1
80748,12679,12194,33
80749,12679,11003,9
80750,12679,10362,29
80751,12679,10281,15
80752,12679,10446,9
80753,12680,10282,1
80754,12680,10361,11
80755,12680,10279,2
80756,12680,11003,8
80757,12680,10446,77
80758,12681,10279,26
80759,12681,10375,45
80760,12681,10322,29
80761,12682,10103,26
80762,12682,10032,22
80763,12682,10028,7
80764,12682,10019,2
80765,12682,10007,14
80766,12682,10307,10
80767,12682,10008,5
80768,12682,10169,4
80769,12682,10022,4
80770,12682,10057,2
80771,12682,10264,5
80772,12683,10264,8
80773,12683,10028,92
80774,12684,10258,3
80775,12684,10032,18
80776,12684,10019,3
80777,12684,10028,6
80778,12684,10007,11
80779,12684,10657,1
80780,12684,10008,2
80781,12684,10264,21
80782,12684,10316,8
80783,12684,10022,2
80784,12684,10057,2
80785,12685,10279,100
80786,12686,10281,100
80787,12687,12218,100
80788,12688,10290,100
80789,12689,10323,75
80790,12689,10322,25
80791,12690,10322,100
80792,12691,10323,100
80793,12692,10282,100
80794,12693,10323,100
80795,12694,10282,100
80796,12695,10323,100
80797,12696,10103,6
80798,12696,10019,1
80799,12696,10028,1
80800,12696,10032,33
80801,12696,10007,31
80802,12696,10307,19
80803,12696,12257,2
80804,12696,10008,1
80805,12696,10191,2
80806,12696,10022,3
80807,12696,12258,2
80808,12698,10008,1
80809,12698,12259,1
80810,12698,10028,1
80811,12698,10009,1
80812,12698,10022,1
80813,12698,10019,2
80814,12698,10316,16
80815,12698,10224,1
80816,12698,10657,1
80817,12698,10057,1
80818,12698,10032,27
80819,12698,10007,26
80820,12699,10541,100
80821,12700,10541,4
80822,12700,10323,2
80823,12700,10283,93
80824,12701,10323,100
80825,12702,12205,100
80826,12703,10279,100
80828,12705,11334,3
80829,12705,10032,29
80830,12705,10007,21
80831,12705,11806,1
80832,12705,10307,13
80833,12705,10103,24
80834,12705,12258,3
80835,12705,11829,3
80836,12705,10022,4
80837,12706,12201,1
80838,12706,10028,2
80839,12706,12211,1
80840,12706,12253,1
80841,12706,10022,3
80842,12706,10014,2
80843,12706,10058,1
80844,12706,10008,1
80845,12706,10144,1
80846,12706,11334,2
80847,12706,10161,2
80848,12706,10019,2
80849,12706,10316,11
80850,12706,10130,2
80851,12706,10657,2
80852,12706,10057,2
80853,12706,10032,25
80854,12706,10007,19
80855,12704,10323,100
80857,12708,12201,3
80858,12708,12207,1
80859,12708,10657,3
80860,12708,10173,1
80861,12708,10583,3
80862,12708,10028,3
80863,12708,10006,1
80864,12708,10569,6
80865,12708,10022,8
80866,12708,10019,4
80867,12708,10008,5
80868,12708,10161,2
80869,12708,10057,6
80870,12708,10147,2
80871,12708,10032,22
80872,12708,10144,3
80873,12708,11486,1
80874,12708,10163,1
80875,12708,10070,1
80876,12708,10007,1
80877,12708,12199,2
80878,12709,10282,100
80879,12707,10032,100
80880,12710,10446,57
80881,12710,10323,43
80882,12711,10446,99
80883,12711,10282,1
80884,12712,10173,1
80885,12712,12207,1
80886,12712,10258,2
80887,12712,10657,3
80888,12712,10143,3
80889,12712,10583,1
80890,12712,10028,4
80891,12712,10006,1
80892,12712,10569,1
80893,12712,10022,6
80894,12712,10019,4
80895,12712,10008,4
80896,12712,10161,5
80897,12712,10057,3
80898,12712,10866,3
80899,12712,11276,4
80900,12712,10147,2
80901,12712,10032,21
80902,12712,10144,3
80903,12712,12202,4
80904,12712,10070,1
80905,12712,10007,5
80906,12712,12199,2
80907,12713,10032,16
80908,12713,12261,6
80909,12713,10057,78
80910,12714,12261,4
80911,12714,10001,3
80912,12714,10032,11
80913,12714,10019,2
80914,12714,10007,3
80915,12714,12262,26
80916,12714,10022,3
80917,12714,10057,29
80918,12714,10014,2
80919,12715,10022,3
80920,12715,10143,2
80921,12715,10028,1
80922,12715,10001,13
80923,12715,11276,2
80924,12715,10032,22
80925,12715,10014,21
80926,12715,12266,1
80927,12715,12268,3
80928,12715,10008,2
80929,12715,10144,1
80930,12715,10019,3
80931,12715,11121,1
80932,12715,10657,2
80933,12715,12265,1
80934,12715,10057,6
80935,12715,12267,2
80936,12716,10103,40
80937,12716,10057,6
80938,12716,10032,23
80939,12716,10014,30
80940,12717,10541,100
80941,12718,10282,48
80942,12718,10541,52
80943,12719,10541,100
80944,12720,10541,1
80945,12720,10323,1
80946,12720,10283,99
80947,12721,10028,4
80948,12721,10190,2
80949,12721,10258,1
80950,12721,10657,3
80951,12721,10009,1
80952,12721,12269,3
80953,12721,10022,6
80954,12721,10019,5
80955,12721,10008,2
80956,12721,10161,2
80957,12721,10057,3
80958,12721,10032,24
80959,12721,10144,3
80960,12721,10338,1
80961,12721,10163,1
80962,12721,10316,3
80963,12721,10070,1
80964,12721,10264,1
80965,12721,10007,7
80966,12721,12199,2
80967,12721,12270,3
80968,12722,11829,9
80969,12722,10103,54
80970,12722,10032,29
80971,12722,10007,9
80972,12723,10282,100
80973,12724,10431,80
80974,12724,10281,18
80975,12724,10323,2
80976,12725,10022,8
80977,12725,10007,1
80978,12725,10143,2
80979,12725,10028,4
80980,12725,10070,1
80981,12725,10032,21
80982,12725,12270,1
80983,12725,12199,1
80984,12725,12266,5
80985,12725,12268,4
80986,12725,10008,3
80987,12725,10006,1
80988,12725,10144,2
80989,12725,10163,1
80990,12725,10019,9
80991,12725,10657,3
80992,12725,10057,3
80993,12725,10147,1
80994,12725,10582,9
80995,12726,10019,6
80996,12726,10582,23
80997,12726,10032,42
80998,12726,10022,29
80999,12727,10383,100
81000,12728,10323,100
81001,12729,10380,38
81002,12729,10431,61
81003,12729,10323,1
81004,12730,10282,100
81005,12731,10583,1
81006,12731,10258,1
81007,12731,12267,1
81008,12731,10657,4
81009,12731,12275,2
81010,12731,10028,6
81011,12731,10006,2
81012,12731,10022,3
81013,12731,10019,6
81014,12731,10582,6
81015,12731,10008,3
81016,12731,10057,3
81017,12731,11276,2
81018,12731,10147,3
81019,12731,10032,20
81020,12731,12276,1
81021,12731,10584,5
81022,12731,10163,1
81023,12731,10338,2
81024,12731,10264,1
81025,12731,10007,3
81026,12731,10144,3
81027,12731,12199,2
81028,12731,12270,2
81029,12732,10028,8
81030,12732,10584,15
81031,12732,10019,9
81032,12732,10582,20
81033,12732,10032,48
81034,12733,10323,100
81035,12734,10446,100
81036,12735,10446,100
81037,12736,10446,31
81038,12736,10323,23
81039,12736,10541,46
81040,12737,10446,98
81041,12737,10541,2
81042,12738,10264,17
81043,12738,10143,2
81044,12738,10028,2
81045,12738,10070,1
81046,12738,12278,1
81047,12738,10022,6
81048,12738,12199,1
81049,12738,10014,1
81050,12738,12268,3
81051,12738,10008,2
81052,12738,10144,2
81053,12738,10161,1
81054,12738,10019,6
81055,12738,10866,1
81056,12738,10657,2
81057,12738,10057,3
81058,12738,10032,19
81059,12738,10007,4
81060,12739,10177,1
81061,12739,10028,2
81062,12739,10264,4
81063,12739,10032,24
81064,12739,10022,12
81065,12739,11829,3
81066,12739,10008,6
81067,12739,10144,5
81068,12739,10019,4
81069,12739,10057,2
81070,12739,10103,30
81071,12739,10007,7
81072,12740,10264,100
81073,12741,10281,94
81074,12741,10323,6
81075,12742,10281,100
81076,12743,10028,3
81077,12743,12278,1
81078,12743,10258,2
81079,12743,10657,2
81080,12743,10143,2
81081,12743,10022,8
81082,12743,12266,2
81083,12743,10019,8
81084,12743,10008,3
81085,12743,10161,1
81086,12743,10057,3
81087,12743,11276,2
81088,12743,10147,1
81089,12743,12268,3
81090,12743,10032,23
81091,12743,10144,3
81092,12743,10163,1
81093,12743,10316,2
81094,12743,10070,1
81095,12743,10264,1
81096,12743,10007,6
81097,12743,12199,2
81098,12744,10103,4
81099,12744,10032,16
81100,12744,10028,2
81101,12744,10019,3
81102,12744,10007,6
81103,12744,10008,4
81104,12744,10017,50
81105,12744,10022,10
81106,12744,10057,2
81107,12744,10144,3
81108,12746,10446,13
81109,12746,10497,87
81110,12747,10328,3
81111,12747,10383,89
81112,12747,10446,1
81113,12747,10497,7
81114,12748,10282,100
81115,12749,10032,1
81116,12749,10019,95
81117,12749,10028,1
81118,12750,10019,97
81119,12750,10022,1
81120,12750,10032,1
81121,12750,10028,1
81122,12751,10019,96
81123,12752,10019,99
81124,12752,10032,1
81125,12753,10281,94
81126,12753,10541,6
81127,12754,10330,74
81128,12754,10541,26
81129,12755,10130,2
81130,12755,10028,2
81131,12755,10057,2
81132,12755,12280,1
81133,12755,11276,2
81134,12755,10022,7
81135,12755,12199,1
81136,12755,10014,2
81137,12755,10008,2
81138,12755,10144,2
81139,12755,10163,1
81140,12755,10161,1
81141,12755,10019,7
81142,12755,12269,2
81143,12755,10657,2
81144,12755,10264,23
81145,12755,10032,16
81146,12755,10007,1
81147,12756,10032,26
81148,12756,10264,7
81149,12756,11829,6
81150,12756,10019,5
81151,12756,10022,18
81152,12756,10103,38
81153,12757,10264,100
81154,12758,10006,1
81155,12758,12278,2
81156,12758,10258,1
81157,12758,10657,3
81158,12758,10028,4
81159,12758,10022,10
81160,12758,12266,3
81161,12758,10019,9
81162,12758,10008,2
81163,12758,10161,1
81164,12758,10057,5
81165,12758,10866,1
81166,12758,11276,2
81167,12758,10032,26
81168,12758,10144,3
81169,12758,10316,1
81170,12758,10070,1
81171,12758,10264,1
81172,12758,10007,3
81173,12758,12199,2
81174,12758,12270,1
81175,12759,10022,24
81176,12759,10019,7
81177,12759,10028,4
81178,12759,10032,41
81179,12759,10007,9
81180,12759,10057,5
81181,12759,10144,10
81182,12761,12193,100
81183,12762,10281,17
81184,12762,10383,83
81185,12763,10028,4
81186,12763,12278,2
81187,12763,10012,1
81188,12763,10258,1
81189,12763,10657,3
81190,12763,10252,2
81191,12763,10006,1
81192,12763,10022,11
81193,12763,10019,9
81194,12763,10008,3
81195,12763,10161,1
81196,12763,10057,5
81197,12763,11276,4
81198,12763,10032,25
81199,12763,10144,4
81200,12763,10338,1
81201,12763,10163,2
81202,12763,10070,2
81203,12763,10264,2
81204,12763,10007,1
81205,12763,12199,2
81206,12763,12270,1
81207,12764,10032,100
81208,12765,10281,100
81209,12766,10380,100
81210,12767,10282,93
81211,12767,10379,7
81212,12768,10279,100
81213,12769,10322,100
81214,12770,10541,22
81215,12770,10361,78
81216,12771,10412,33
81217,12771,10541,67
81218,12772,10657,2
81219,12772,12270,2
81220,12772,10567,2
81221,12772,12278,1
81222,12772,10190,1
81223,12772,10009,6
81224,12772,10028,3
81225,12772,12280,2
81226,12772,11121,1
81227,12772,10022,7
81228,12772,10019,8
81229,12772,10008,3
81230,12772,10161,1
81231,12772,12282,1
81232,12772,10057,3
81233,12772,10032,19
81234,12772,10144,3
81235,12772,10163,2
81236,12772,10070,1
81237,12772,10264,2
81238,12772,10007,2
81239,12772,12199,2
81240,12772,10056,1
81241,12773,10022,17
81242,12773,10191,5
81243,12773,10028,4
81244,12773,10080,1
81245,12773,10103,15
81246,12773,10032,28
81247,12773,10008,2
81248,12773,10144,6
81249,12773,10019,5
81250,12773,10057,3
81251,12773,10009,9
81252,12773,10007,4
81253,12774,10281,100
81254,12775,10383,100
81255,12776,10380,100
81256,12777,10022,9
81257,12777,10028,2
81258,12777,10264,15
81259,12777,10070,1
81260,12777,12278,1
81261,12777,10032,22
81262,12777,12199,2
81263,12777,10008,2
81264,12777,10144,3
81265,12777,10163,1
81266,12777,10019,9
81267,12777,10866,1
81268,12777,10657,3
81269,12777,10057,4
81270,12777,11276,2
81271,12777,10007,2
81272,12778,10007,7
81273,12778,10032,28
81274,12778,11276,1
81275,12778,10019,5
81276,12778,10028,2
81277,12778,10103,21
81278,12778,10008,2
81279,12778,10264,4
81280,12778,10022,20
81281,12778,10057,4
81282,12778,10144,7
81283,12779,10281,100
81284,12780,10541,100
81285,12781,10028,3
81286,12781,12270,2
81287,12781,12278,2
81288,12781,10657,3
81289,12781,12275,1
81290,12781,10006,1
81291,12781,10022,8
81292,12781,12266,2
81293,12781,10019,8
81294,12781,10008,2
81295,12781,10161,2
81296,12781,10057,4
81297,12781,10866,1
81298,12781,11276,2
81299,12781,10032,22
81300,12781,10144,3
81301,12781,10338,1
81302,12781,10163,1
81303,12781,10316,1
81304,12781,10070,1
81305,12781,10264,2
81306,12781,10130,1
81307,12781,12199,2
81308,12781,10007,3
81309,12782,11806,1
81310,12782,10019,5
81311,12782,10028,2
81312,12782,10032,33
81313,12782,10007,8
81314,12782,10103,17
81315,12782,10022,21
81316,12782,10057,4
81317,12782,10144,8
81318,12783,10383,100
81320,12784,10281,100
81321,12785,10264,1
81322,12785,10028,3
81323,12785,11276,2
81324,12785,10070,1
81325,12785,12278,1
81326,12785,10022,10
81327,12785,12199,4
81328,12785,10357,3
81329,12785,10008,2
81330,12785,10144,3
81331,12785,10163,1
81332,12785,10161,1
81333,12785,10019,8
81334,12785,10866,2
81335,12785,10657,3
81336,12785,10057,4
81337,12785,10032,24
81338,12785,10007,3
81339,12786,10007,7
81340,12786,10166,1
81341,12786,10357,9
81342,12786,10019,5
81343,12786,10032,34
81344,12786,10103,7
81345,12786,10022,23
81346,12786,10057,4
81347,12786,10144,8
81348,12787,10380,76
81349,12787,10283,24
81350,12788,10173,1
81351,12788,10007,2
81352,12788,12278,1
81353,12788,10258,2
81354,12788,10657,3
81355,12788,10028,2
81356,12788,10022,11
81357,12788,10019,13
81358,12788,10008,3
81359,12788,10161,2
81360,12788,10057,6
81361,12788,10032,23
81362,12788,10144,3
81363,12788,10163,2
81364,12788,12284,1
81365,12788,10070,2
81366,12788,10264,2
81367,12788,10130,2
81368,12788,12199,3
81369,12788,10253,2
81370,12789,10032,46
81371,12789,10022,42
81372,12789,10019,12
81373,12790,10281,100
81374,12791,10028,3
81375,12791,12267,1
81376,12791,10657,3
81377,12791,12275,1
81378,12791,10009,3
81379,12791,10252,2
81380,12791,10006,1
81381,12791,10022,8
81382,12791,10019,8
81383,12791,10008,2
81384,12791,10161,1
81385,12791,10057,6
81386,12791,10866,2
81387,12791,11276,7
81388,12791,10147,1
81389,12791,10032,21
81390,12791,10144,3
81391,12791,10338,1
81392,12791,10163,2
81393,12791,10070,1
81394,12791,10264,2
81395,12791,10007,2
81396,12791,12199,3
81397,12791,12270,1
81399,12792,10032,100
81400,12793,10028,3
81401,12793,12278,2
81402,12793,10657,3
81403,12793,12275,1
81404,12793,10173,1
81405,12793,10006,1
81406,12793,10022,8
81407,12793,10019,12
81408,12793,10008,5
81409,12793,10057,6
81410,12793,10147,3
81411,12793,10032,19
81412,12793,10144,3
81413,12793,10338,1
81414,12793,10163,4
81415,12793,10070,2
81416,12793,10264,3
81417,12793,10007,2
81418,12793,12199,3
81419,12793,12270,1
81420,12794,10282,100
81421,12795,10022,11
81422,12795,10028,3
81423,12795,10264,2
81424,12795,10070,2
81425,12795,12278,1
81426,12795,10032,26
81427,12795,12270,1
81428,12795,12199,3
81429,12795,10173,1
81430,12795,10008,3
81431,12795,10144,4
81432,12795,10163,3
81433,12795,10019,12
81434,12795,10316,1
81435,12795,10657,3
81436,12795,10057,4
81437,12795,11276,2
81438,12795,10007,3
81439,12796,11276,4
81440,12796,10019,9
81441,12796,10022,39
81442,12796,10032,49
81443,12797,12280,6
81444,12797,12270,1
81445,12797,10657,2
81446,12797,10028,3
81447,12797,10006,1
81448,12797,11121,3
81449,12797,10022,6
81450,12797,10019,12
81451,12797,10008,3
81452,12797,10161,1
81453,12797,10057,4
81454,12797,10147,3
81455,12797,10032,15
81456,12797,10144,2
81457,12797,10163,3
81458,12797,10070,2
81459,12797,10264,2
81460,12797,10007,2
81461,12797,10122,8
81462,12797,12199,2
81463,12797,10056,2
81464,12798,10007,30
81465,12798,10122,2
81466,12798,10019,7
81467,12798,10022,32
81468,12798,10032,29
81469,12799,10383,100
81470,12800,12278,1
81471,12800,10028,2
81472,12800,10057,5
81473,12800,10070,1
81474,12800,12280,2
81475,12800,11276,6
81476,12800,10122,2
81477,12800,12199,3
81478,12800,10022,9
81479,12800,10008,3
81480,12800,10144,3
81481,12800,10163,3
81482,12800,10161,2
81483,12800,10019,11
81484,12800,10866,6
81485,12800,10657,2
81486,12800,10264,2
81487,12800,10032,19
81488,12800,10007,1
81489,12801,11276,19
81490,12801,10019,6
81491,12801,10022,37
81492,12801,10032,37
81493,12802,10028,3
81494,12802,10007,3
81495,12802,12270,1
81496,12802,10258,1
81497,12802,10657,3
81498,12802,10006,1
81499,12802,11121,2
81500,12802,10022,9
81501,12802,10019,14
81502,12802,10008,3
81503,12802,10161,2
81504,12802,10057,3
81505,12802,10147,2
81506,12802,10032,19
81507,12802,10144,3
81508,12802,10163,3
81509,12802,10316,1
81510,12802,10070,2
81511,12802,10264,3
81512,12802,10253,2
81513,12802,12199,2
81514,12802,10056,2
81515,12803,10019,8
81516,12803,10022,34
81517,12803,10032,33
81518,12803,10007,24
81519,12804,10281,35
81520,12804,10283,65
81521,12805,10099,5
81522,12805,12278,1
81523,12805,10657,3
81524,12805,10009,3
81525,12805,10028,2
81526,12805,12280,2
81527,12805,11121,1
81528,12805,10014,3
81529,12805,10022,7
81530,12805,10019,6
81531,12805,10008,2
81532,12805,10161,2
81533,12805,10057,4
81534,12805,10866,3
81535,12805,10147,1
81536,12805,10032,18
81537,12805,10144,3
81538,12805,10163,2
81539,12805,10316,1
81540,12805,10070,1
81541,12805,10264,1
81542,12805,10007,3
81543,12805,12199,2
81544,12805,10122,8
81545,12806,10032,45
81546,12806,10103,55
81547,12807,10282,100
81548,12808,10323,6
81549,12808,10283,94
81550,12809,10028,3
81551,12809,12278,1
81552,12809,10012,1
81553,12809,10657,3
81554,12809,12275,1
81555,12809,10252,2
81556,12809,10006,1
81557,12809,12280,2
81558,12809,11121,2
81559,12809,10022,9
81560,12809,10019,10
81561,12809,10008,3
81562,12809,10161,2
81563,12809,10057,5
81564,12809,10147,3
81565,12809,10032,21
81566,12809,10144,3
81567,12809,10338,1
81568,12809,10163,2
81569,12809,10070,1
81570,12809,10264,2
81571,12809,10007,2
81572,12809,10122,2
81573,12809,12199,2
81574,12809,12270,1
81575,12810,10019,7
81576,12810,10022,31
81577,12810,10032,38
81578,12810,10007,24
81579,12811,10281,100
81580,12812,10006,1
81581,12812,10122,1
81582,12812,10258,1
81583,12812,10657,2
81584,12812,10028,3
81585,12812,12280,2
81586,12812,11121,1
81587,12812,10022,7
81588,12812,10019,8
81589,12812,10008,2
81590,12812,10161,4
81591,12812,10057,3
81592,12812,10866,3
81593,12812,10147,2
81594,12812,10032,22
81595,12812,10144,3
81596,12812,10163,2
81597,12812,10316,2
81598,12812,10070,1
81599,12812,10264,2
81600,12812,10007,8
81601,12812,12199,2
81602,12812,12270,1
81603,12813,10019,6
81604,12813,10022,24
81605,12813,10032,42
81606,12813,10007,29
81607,12814,10375,100
81608,12815,10323,100
81609,12816,10122,3
81610,12816,10028,2
81611,12816,12280,3
81612,12816,10070,1
81613,12816,11276,29
81614,12816,10022,6
81615,12816,10032,14
81616,12816,12199,2
81617,12816,10008,2
81618,12816,10144,2
81619,12816,10163,2
81620,12816,10161,1
81621,12816,10019,7
81622,12816,11121,1
81623,12816,10657,2
81624,12816,10264,2
81625,12816,10057,3
81626,12816,10007,1
81627,12817,11276,58
81628,12817,10019,3
81629,12817,10022,18
81630,12817,10032,21
81631,12818,10383,100
81632,12819,10014,2
81633,12819,10258,1
81634,12819,10657,3
81635,12819,10028,2
81636,12819,12280,1
81637,12819,10022,7
81638,12819,12266,2
81639,12819,10019,9
81640,12819,10008,2
81641,12819,10161,4
81642,12819,10057,4
81643,12819,10866,7
81644,12819,10147,1
81645,12819,10032,18
81646,12819,10144,3
81647,12819,10163,2
81648,12819,10070,1
81649,12819,10264,2
81650,12819,10007,3
81651,12819,12199,2
81652,12819,12270,1
81653,12820,10022,19
81654,12820,10019,4
81655,12820,10032,23
81656,12820,10007,12
81657,12820,10103,27
81658,12820,10161,6
81659,12820,12289,10
81660,12821,10380,14
81661,12821,10281,76
81662,12821,10541,10
81663,12822,10541,100
81664,12823,12291,100
81665,12824,10281,100
81666,12825,10380,100
81667,12826,10281,100
81668,12827,12266,1
81669,12827,10657,2
81670,12827,10028,1
81671,12827,12269,1
81672,12827,10022,4
81673,12827,10019,4
81674,12827,10008,2
81675,12827,12293,7
81676,12827,10161,1
81677,12827,10057,2
81678,12827,10866,2
81679,12827,11276,4
81680,12827,10032,15
81681,12827,10144,2
81682,12827,10081,1
81683,12827,10070,18
81684,12827,10264,1
81685,12827,10130,6
81686,12827,10007,1
81687,12827,12199,1
81688,12827,12270,1
81689,12828,11276,5
81690,12828,10191,3
81691,12828,10028,1
81692,12828,10070,1
81693,12828,10022,8
81694,12828,10103,49
81695,12828,10008,1
81696,12828,10144,4
81697,12828,10161,1
81698,12828,10019,2
81699,12828,10130,1
81700,12828,10057,2
81701,12828,10032,18
81702,12828,10007,4
81703,12829,10541,100
81705,12830,10383,100
81706,12831,10006,1
81707,12831,12278,2
81708,12831,10657,3
81709,12831,10028,3
81710,12831,10252,1
81711,12831,10022,10
81712,12831,10063,1
81713,12831,10019,8
81714,12831,10008,2
81715,12831,10161,2
81716,12831,10057,4
81717,12831,10866,1
81718,12831,11276,3
81719,12831,10032,25
81720,12831,10062,1
81721,12831,10338,1
81722,12831,10163,1
81723,12831,10070,1
81724,12831,10264,1
81725,12831,10007,3
81726,12831,10144,3
81727,12831,12199,2
81728,12831,12270,1
81729,12832,10022,29
81730,12832,10007,13
81731,12832,10019,7
81732,12832,10057,6
81733,12832,10032,46
81734,12833,10281,100
81735,12834,10541,100
81736,12835,10281,100
81737,12836,10022,7
81738,12836,12278,2
81739,12836,10657,2
81740,12836,10009,1
81741,12836,10028,2
81742,12836,12266,2
81743,12836,10019,4
81744,12836,10008,2
81745,12836,10161,1
81746,12836,10057,3
81747,12836,10866,1
81748,12836,11276,2
81749,12836,10032,20
81750,12836,10144,3
81751,12836,10070,1
81752,12836,10264,18
81753,12836,10130,2
81754,12836,10007,2
81755,12836,12199,2
81756,12836,12270,1
81757,12837,10103,33
81758,12837,11829,3
81759,12837,10019,3
81760,12837,10032,27
81761,12837,10007,5
81762,12837,10264,5
81763,12837,10022,12
81764,12837,10057,3
81765,12837,10144,7
81766,12838,10264,100
81767,12839,10383,100
81768,12840,10281,100
81769,12841,10252,1
81770,12841,10028,3
81771,12841,10032,27
81772,12841,10070,1
81773,12841,12278,2
81774,12841,10022,11
81775,12841,12270,1
81776,12841,12199,2
81777,12841,10012,1
81778,12841,10008,2
81779,12841,10006,1
81780,12841,10144,4
81781,12841,10161,2
81782,12841,12275,1
81783,12841,10019,7
81784,12841,10657,3
81785,12841,10057,4
81786,12841,11276,3
81787,12841,10007,3
81788,12842,10022,22
81789,12842,10032,38
81790,12842,10019,5
81791,12842,10007,9
81792,12842,10103,10
81793,12842,10057,4
81794,12842,10144,10
81795,12844,10541,100
81796,12845,10281,88
81797,12845,10541,12
81798,12846,10252,1
81799,12846,12278,2
81800,12846,10258,1
81801,12846,10657,3
81802,12846,10028,3
81803,12846,10006,1
81804,12846,10014,2
81805,12846,10022,10
81806,12846,10019,6
81807,12846,10008,3
81808,12846,10161,2
81809,12846,10057,4
81810,12846,10866,1
81811,12846,11276,2
81812,12846,10032,25
81813,12846,10144,3
81814,12846,10070,1
81815,12846,10007,2
81816,12846,12199,2
81817,12846,12270,1
81818,12847,10022,21
81819,12847,10032,41
81820,12847,10019,5
81821,12847,10007,8
81822,12847,10103,10
81823,12847,10057,5
81824,12847,10144,11
81825,12848,10282,48
81826,12848,10279,52
81827,12849,10383,99
81828,12849,10323,1
81829,12850,10361,93
81830,12850,10282,7
81831,12850,10379,1
81832,12851,10281,100
81833,12852,10380,100
81834,12853,10006,2
81835,12853,12267,2
81836,12853,10657,4
81837,12853,12275,1
81838,12853,10028,5
81839,12853,10022,8
81840,12853,10019,17
81841,12853,10008,2
81842,12853,10057,4
81843,12853,11276,2
81844,12853,10147,2
81845,12853,10032,17
81846,12853,10144,4
81847,12853,10338,1
81848,12853,10163,4
81849,12853,10070,1
81850,12853,10264,3
81851,12853,10007,2
81852,12853,12199,1
81853,12853,12270,2
81854,12854,10019,8
81855,12854,10162,3
81856,12854,10028,4
81857,12854,10006,3
81858,12854,10022,21
81859,12854,10008,2
81860,12854,10191,2
81861,12854,10057,3
81862,12854,10169,1
81863,12854,11276,4
81864,12854,10032,20
81865,12854,10103,6
81866,12854,10338,4
81867,12854,10163,7
81868,12854,10070,2
81869,12854,11330,2
81870,12854,10007,4
81871,12854,10144,5
81873,12856,10281,3
81874,12856,10380,77
81875,12856,10283,20
81876,12857,10361,100
81877,12858,10375,100
81879,12859,10006,1
81880,12859,12267,1
81881,12859,10657,3
81882,12859,12275,1
81883,12859,10028,4
81884,12859,11334,6
81885,12859,10022,7
81886,12859,10019,22
81887,12859,10008,2
81888,12859,10057,3
81889,12859,11276,1
81890,12859,10147,2
81891,12859,10032,13
81892,12859,10144,3
81893,12859,10338,1
81894,12859,10163,5
81895,12859,10070,1
81896,12859,10264,3
81897,12859,10007,1
81898,12859,12199,2
81899,12859,12270,2
81900,12860,10162,2
81901,12860,10122,1
81902,12860,10144,3
81903,12860,10392,1
81904,12860,10583,1
81905,12860,10028,2
81906,12860,10017,2
81907,12860,10006,2
81908,12860,11334,6
81909,12860,10022,28
81910,12860,10019,6
81911,12860,10008,1
81912,12860,10161,1
81913,12860,10191,2
81914,12860,10057,2
81915,12860,10169,1
81916,12860,11276,4
81917,12860,10166,1
81918,12860,10032,14
81919,12860,10103,4
81920,12860,10338,4
81921,12860,10163,7
81922,12860,10070,1
81923,12860,11330,1
81924,12860,10130,1
81925,12860,10007,2
81926,12861,10282,100
81927,12862,10446,99
81928,12862,10282,1
81929,12863,10383,99
81930,12863,10446,1
81931,12855,10028,100
81932,12864,10143,2
81933,12864,12297,1
81934,12864,10657,3
81935,12864,12275,1
81936,12864,10173,1
81937,12864,10028,8
81938,12864,10252,1
81939,12864,10006,2
81940,12864,10022,5
81941,12864,10019,14
81942,12864,10008,4
81943,12864,10057,4
81944,12864,11276,2
81945,12864,10147,2
81946,12864,12268,3
81947,12864,10032,13
