ID,timestamp,DistributionID,StartOffset
23486,1586948288.5121112,30,-1
23487,1586948288.517641,25,0
23488,1586948288.5181103,30,0
23489,1586948348.5913322,40,-4
23490,1586948351.1226742,40,-5
23491,1586948432.213303,40,-3
23492,1586948510.0626092,40,-2
23493,1586949470.436369,25,0
23494,1586949470.437005,30,0
23495,1586949470.44732,25,0
23496,1586949470.447776,30,0
23497,1586949620.571957,40,-7
23498,1586949669.4226432,40,-3
23499,1586950130.0109081,40,-13
23500,1586950150.1372182,40,-1
23501,1586950433.074847,40,-12
23502,1586950451.906377,40,-7
23503,1586950911.996293,25,0
23504,1586950911.996849,30,0
23505,1586950912.0017622,25,0
23506,1586950912.002222,30,0
23507,1586951678.3428292,40,-44
23508,1586951678.3691552,40,-5
23509,1586951751.542798,40,-2
23510,1586951767.520485,40,-21
23511,1586952003.9704292,25,0
23512,1586952003.9709911,30,0
23513,1586952003.978835,25,0
23514,1586952003.979288,30,0
23515,1586952187.043149,25,0
23516,1586952187.0436952,30,0
23517,1586952187.0533602,25,0
23518,1586952187.053823,30,0
23519,1586952989.6902943,25,0
23520,1586952989.690848,30,0
23521,1586952989.7009,25,0
23522,1586952989.701348,30,0
23523,1586953433.971468,1,-52
23524,1586953438.0657463,25,0
23525,1586953438.0661273,30,0
23526,1586953438.067176,25,0
23527,1586953438.0679371,30,0
23528,1586953439.651858,1,0
23529,1586953463.6650782,25,-10
23530,1586953463.665937,30,-11
23531,1586953463.666522,25,-2
23532,1586953463.668229,30,-3
23533,1586953483.483337,25,0
23534,1586953483.483995,30,0
23535,1586953483.5283952,25,0
23536,1586953483.528946,30,-1
23537,1586953567.0261292,25,0
23538,1586953567.027234,30,-1
23539,1586953567.028748,25,0
23540,1586953567.0291953,30,0
23541,1586953640.385551,40,-3
23542,1586953749.9728723,25,0
23543,1586953749.9734101,30,0
23544,1586953749.9750113,25,0
23545,1586953749.9754822,30,0
23546,1586953913.1919932,40,-14
23547,1586953989.521012,40,-12
23548,1586954000.913434,25,-1
23549,1586954000.9139762,30,-1
23550,1586954000.9173002,25,0
23551,1586954000.917792,30,-1
23552,1586954005.782807,40,-9
23553,1586954029.4731681,40,-15
23554,1586954123.48486,40,-6
23555,1586954434.400383,25,0
23556,1586954434.40141,30,-1
23557,1586954434.4108381,25,0
23558,1586954434.411282,30,0
23559,1586954463.8440042,25,-18
23560,1586954463.844604,30,-19
23561,1586954463.8450842,25,-17
23562,1586954463.8455582,30,-17
23563,1586954503.511897,40,-2
23564,1586954529.112873,40,-20
23565,1586954559.631544,40,-6
23566,1586954565.646306,40,-10
23567,1586954577.9695382,25,0
23568,1586954577.9703052,30,-1
23569,1586954577.970765,25,-1
23570,1586954577.9711213,30,-1
23571,1586954592.076934,40,-6
23572,1586954659.735516,25,-4
23573,1586954659.7361202,30,-4
23574,1586954659.736587,25,-1
23575,1586954659.7372122,30,-1
23576,1586954672.7732751,40,-5
23577,1586954802.6924891,40,-4
23578,1586954827.052659,40,-1
23579,1586954958.5889292,40,-19
23580,1586954992.8056202,25,0
23581,1586954992.806662,30,-1
23582,1586954992.808393,25,0
23583,1586954992.8089933,30,0
23584,1586955021.3047972,25,0
23585,1586955021.305334,30,0
23586,1586955021.310256,25,0
23587,1586955021.3107462,30,0
23588,1586955193.7117872,25,0
23589,1586955193.712865,30,-1
23590,1586955193.714437,25,0
23591,1586955193.7150092,30,0
23592,1586955371.558188,25,0
23593,1586955371.558723,30,0
23594,1586955371.5653121,25,-1
23595,1586955371.565853,30,-1
23596,1586955444.830174,25,0
23597,1586955444.8307333,30,0
23598,1586955444.832379,25,0
23599,1586955444.8328342,30,0
23600,1586955580.8251271,25,0
23601,1586955580.8261833,30,-1
23602,1586955580.8277183,25,0
23603,1586955580.8285341,30,0
23604,1586955617.167262,25,0
23605,1586955617.167818,30,0
23606,1586955617.1755853,25,0
23607,1586955617.1760452,30,0
23608,1586955705.085487,25,-5
23609,1586955705.0872822,30,-7
23610,1586955705.0877461,25,-2
23611,1586955705.0881052,30,-2
23612,1586955814.8092303,25,0
23613,1586955814.8097773,30,0
23614,1586955814.8137722,25,-1
23615,1586955814.8142753,30,-1
23616,1586955999.494628,25,0
23617,1586955999.49516,30,0
23618,1586955999.496777,25,0
23619,1586955999.4972548,30,0
23620,1586956032.1020231,25,0
23621,1586956032.1025631,30,0
23622,1586956032.107471,25,0
23623,1586956032.1080842,30,0
23624,1586956207.990643,25,0
23625,1586956207.991214,30,0
23626,1586956207.991995,25,-1
23627,1586956207.992476,30,-1
23628,1586956520.7054272,25,0
23629,1586956520.7063081,30,-1
23630,1586956520.716106,25,0
23631,1586956520.7165432,30,0
23632,1586956697.8093581,40,-15
23633,1586957251.6772413,25,0
23634,1586957251.6782632,30,-1
23635,1586957251.6895342,25,0
23636,1586957251.6899881,30,0
23637,1586957262.2620912,40,-14
23638,1586957341.2044582,40,-4
23639,1586957644.7649531,40,-18
23640,1586957731.7695951,40,-15
23641,1586957870.7217972,25,0
23642,1586957870.7223473,30,0
23643,1586957870.7239792,25,0
23644,1586957870.7244372,30,0
23645,1586957973.4667802,40,-19
23646,1586958058.50614,25,0
23647,1586958058.5066972,30,-1
23648,1586958058.509505,25,0
23649,1586958058.511485,30,-2
23650,1586958065.030678,25,0
23651,1586958065.0312161,30,0
23652,1586958065.0327692,25,0
23653,1586958065.033221,30,0
23654,1586958202.6800392,40,-1
23655,1586958281.5767794,40,-4
23656,1586958281.5819373,40,-1
23657,1586958365.7853813,25,0
23658,1586958365.7859452,30,0
23659,1586958365.795272,25,0
23660,1586958365.795712,30,0
23661,1586958416.921548,40,-1
23662,1586958445.1291842,25,0
23663,1586958445.1297202,30,0
23664,1586958445.1312811,25,0
23665,1586958445.13175,30,0
23666,1586958483.8431551,25,0
23667,1586958483.843709,30,-1
23668,1586958483.8490841,25,-1
23669,1586958483.849566,30,-1
23670,1586958639.3177822,25,0
23671,1586958639.3192122,30,-1
23672,1586958639.3207521,25,0
23673,1586958639.3217783,30,-1
23674,1586958691.3396792,40,-26
23675,1586958823.8234353,25,0
23676,1586958823.8244252,30,-1
23677,1586958823.8263512,25,0
23678,1586958823.8272653,30,-1
23679,1586958965.752031,40,-6
23680,1586959009.8786411,25,0
23681,1586959009.8807662,30,-2
23682,1586959009.8818002,25,0
23683,1586959009.8822613,30,0
23684,1586959048.125865,40,-6
23685,1586959080.3625803,8,-6
23686,1586959080.366609,8,0
23687,1586959216.197668,25,0
23688,1586959216.198812,30,-1
23689,1586959216.206829,25,0
23690,1586959216.207357,30,0
23691,1586959256.9364362,40,-2
23692,1586959273.211845,40,-10
23693,1586959326.6037002,40,-5
23694,1586959375.6973321,25,0
23695,1586959375.6978862,30,0
23696,1586959375.7079554,25,0
23697,1586959375.708465,30,0
23698,1586959410.223587,40,-2
23699,1586959440.45161,40,-11
23700,1586959442.8437972,40,-30
23701,1586959555.8012862,40,-30
23702,1586959576.515944,40,-1
23703,1586959633.0073423,40,-10
23704,1586959639.0451002,40,-5
23705,1586960044.799034,40,-13
23706,1586960072.4035592,40,-33
23707,1586960145.9755402,40,-1
23708,1586960183.117557,40,-14
23709,1586960202.9741712,40,-2
23710,1586960203.61064,40,-41
23711,1586960258.253364,40,-3
23712,1586960260.650382,40,-4
23713,1586960485.5633383,25,0
23714,1586960485.5638871,30,0
23715,1586960485.573337,25,0
23716,1586960485.5737832,30,0
23717,1586960786.6410723,25,0
23718,1586960786.641635,30,0
23719,1586960786.6509151,25,0
23720,1586960786.6513662,30,0
23721,1586960804.1558151,40,-6
23722,1586960892.5816731,25,0
23723,1586960892.5826902,30,-1
23724,1586960892.5875702,25,0
23725,1586960892.588037,30,0
23726,1586960972.534135,40,-4
23727,1586961115.7122073,25,0
23728,1586961115.712759,30,0
23729,1586961115.7143903,25,0
23730,1586961115.7148423,30,0
23731,1586961147.964641,40,-2
23732,1586961241.9724212,40,-380
23733,1586961593.105472,25,0
23734,1586961593.106038,30,0
23735,1586961593.1154122,25,0
23736,1586961593.1158571,30,0
23737,1586961698.034873,25,0
23738,1586961698.03543,30,0
23739,1586961698.0372453,25,0
23740,1586961698.0378041,30,0
23741,1586961798.7398572,25,0
23742,1586961798.7404182,30,0
23743,1586961798.7419744,25,0
23744,1586961798.7425442,30,0
23745,1586962100.2842903,25,0
23746,1586962100.2848492,30,0
23747,1586962100.2943473,25,0
23748,1586962100.2947872,30,0
23749,1586962399.7531922,1,-54
23750,1586962404.3052292,1,0
23751,1586962404.8470702,1,-15
23752,1586962404.8646321,25,-3
23753,1586962404.864912,30,-3
23754,1586962404.870588,25,0
23755,1586962404.870747,30,0
23756,1586962408.000914,1,0
23757,1586962408.1506352,1,-17
23758,1586962410.2888181,1,0
23759,1586962415.38835,25,0
23760,1586962415.3893042,30,-1
23761,1586962415.390722,25,0
23762,1586962415.391426,30,0
23763,1586962428.254026,40,-1
23764,1586962487.0893054,40,-10
23765,1586962502.4815302,40,-8
23766,1586962502.482832,40,-5
23767,1586962515.209239,40,-15
23768,1586962543.640993,25,0
23769,1586962543.6423283,30,-1
23770,1586962543.6440961,25,0
23771,1586962543.6445713,30,0
23772,1586962698.3759122,40,-195
23773,1586962729.9264731,40,-13
23774,1586962739.881401,25,0
23775,1586962739.881957,30,0
23776,1586962739.883471,25,0
23777,1586962739.8840399,30,0
23778,1586962840.584234,40,-9
23779,1586962846.8480172,25,0
23780,1586962846.848907,30,-1
23781,1586962846.849373,25,-1
23782,1586962846.84973,30,-1
23783,1586962885.701376,40,-10
23784,1586962967.60956,25,0
23785,1586962967.610529,30,-1
23786,1586962967.620526,25,0
23787,1586962967.620987,30,0
23788,1586962987.232486,40,-5
23789,1586963064.391473,25,0
23790,1586963064.392428,30,-1
23791,1586963064.393909,25,0
23792,1586963064.3945832,30,0
23793,1586963256.4454541,25,-3
23794,1586963256.4460073,30,-3
23795,1586963256.4471452,25,0
23796,1586963256.448101,30,-1
23797,1586963442.68845,25,0
23798,1586963442.689005,30,0
23799,1586963442.690562,25,0
23800,1586963442.691018,30,0
23801,1586963811.9227443,25,0
23802,1586963811.923747,30,-1
23803,1586963817.3446841,25,0
23804,1586963817.3452063,30,0
23805,1586963996.5991683,40,-9
23806,1586963999.0860052,40,-46
23807,1586964150.186397,40,-1
23808,1586964151.559791,40,-8
23809,1586964305.2158413,25,0
23810,1586964305.216568,30,-1
23811,1586964305.2170322,25,-1
23812,1586964305.217381,30,-1
23813,1586964447.7324133,40,-15
23814,1586964592.649055,40,-5
23815,1586964625.417062,40,-28
23816,1586964758.3200932,40,-11
23817,1586964804.4109712,40,-20
23818,1586964995.578988,40,-10
23819,1586965257.0641282,25,-14
23820,1586965257.0647173,30,-15
23821,1586965257.0710652,25,0
23822,1586965257.0717351,30,0
23823,1586965649.0571852,40,-21
23824,1586965718.126351,25,-1
23825,1586965718.1269093,30,-2
23826,1586965718.1368532,25,0
23827,1586965718.1373253,30,0
23828,1586965911.4060273,25,0
23829,1586965911.406593,30,0
23830,1586965911.408267,25,0
23831,1586965911.4090142,30,0
23832,1586966042.6276832,40,-1
23833,1586966073.806327,40,-2
23834,1586966097.5366,25,0
23835,1586966097.5371761,30,-1
23836,1586966097.53849,25,0
23837,1586966097.5392752,30,0
23838,1586966239.6479402,25,0
23839,1586966239.6488981,30,-1
23840,1586966239.65875,25,0
23841,1586966239.659192,30,0
23842,1586966272.2573311,40,-4
23843,1586966315.5536702,40,-28
23844,1586966320.589704,25,0
23845,1586966320.590316,30,0
23846,1586966320.5928311,25,0
23847,1586966320.593269,30,0
23848,1586966376.137129,25,0
23849,1586966376.1376662,30,0
23850,1586966376.142719,25,0
23851,1586966376.143179,30,0
23852,1586966618.4745393,40,-10
23853,1586967395.3862672,1,-38
23854,1586967399.088489,1,0
23855,1586967400.581594,25,0
23856,1586967400.5826182,30,-1
23857,1586967400.584394,25,0
23858,1586967400.5848382,30,0
23859,1586967412.4647272,1,-21
23860,1586967420.7522492,1,-1
23861,1586967421.0548282,25,0
23862,1586967421.0550501,30,0
23863,1586967421.0584512,25,0
23864,1586967421.0586262,30,0
23865,1586967422.304202,1,-139
23866,1586967422.304819,1,-139
23867,1586967427.557261,7,-22
23868,1586967427.5838122,3,-7
23869,1586967429.756588,27,0
23870,1586967429.7573352,43,0
23871,1586967429.8250322,10,0
23872,1586967435.121829,23,0
23873,1586967435.1225762,24,-1
23874,1586967435.123665,30,-2
23875,1586967528.5103993,3,0
23876,1586967528.5239682,26,-13
23877,1586967538.4714704,7,0
23878,1586967665.445413,27,0
23879,1586967665.4465022,43,-1
23880,1586967668.7126281,26,-7
23881,1586967677.861982,9,0
23882,1586967677.9799762,7,-117
23883,1586967677.98312,26,-120
23884,1586967677.983448,7,0
23885,1586967693.3449802,27,-1
23886,1586967693.345446,43,-1
23887,1586967698.614532,26,-2
23888,1586967708.3590941,7,0
23889,1586967708.359671,26,0
23890,1586967708.3601432,7,0
23891,1586967708.3608842,26,0
23892,1586967749.0946841,1,-117
23893,1586967813.3414252,27,0
23894,1586967813.341762,43,-1
23895,1586967817.320333,27,0
23896,1586967817.3206992,43,0
23897,1586967823.307398,43,0
23898,1586967825.538074,7,0
23899,1586967825.54375,26,-6
23900,1586967827.7837791,23,-1
23901,1586967827.784202,24,-1
23902,1586967827.7844691,30,-1
23903,1586967827.789844,23,0
23904,1586967827.790175,24,0
23905,1586967827.790424,30,0
23906,1586967828.114503,10,0
23907,1586967830.178795,1,-4
23908,1586967843.1104732,23,0
23909,1586967843.1109471,24,0
23910,1586967843.111097,30,0
23911,1586968079.3139243,1,0
23912,1586968083.6264622,25,-9
23913,1586968083.6297681,30,-12
23914,1586968083.630259,25,-6
23915,1586968083.630732,30,-7
23916,1586968164.1187239,8,-2
23917,1586968224.7171152,8,-1
23918,1586968901.540596,25,0
23919,1586968901.5411582,30,0
23920,1586968901.542841,25,0
23921,1586968901.543317,30,0
23922,1586970169.1796062,25,0
23923,1586970169.1801782,30,0
23924,1586970169.1818712,25,0
23925,1586970169.1823192,30,0
23926,1586970804.811767,1,-64
23927,1586970809.0383332,1,0
23928,1586970809.204615,25,0
23929,1586970809.2051442,30,0
23930,1586970809.2068613,25,0
23931,1586970809.2073011,30,0
23932,1586970844.0973692,1,-10
23933,1586970855.4401572,1,0
23934,1586972471.168734,25,0
23935,1586972471.1693351,30,0
23936,1586972476.6066601,25,0
23937,1586972476.6071653,30,0
23938,1586972747.3184962,1,-74
23939,1586972751.8913732,1,-1
23940,1586972752.6262832,25,0
23941,1586972752.6270733,30,-1
23942,1586972752.638019,25,-1
23943,1586972752.6382651,30,-1
23944,1586972753.6148531,1,-1
23945,1586972756.9529502,1,-1
23946,1586972757.9893162,1,-56
23947,1586972757.989871,1,-57
23948,1586972760.111937,25,0
23949,1586972760.1122272,30,-1
23950,1586972760.1127832,25,0
23951,1586972760.1130292,30,0
23952,1586972762.3742952,1,-10
23953,1586972795.1298122,1,-38
23954,1586972799.5851972,1,0
23955,1586972799.7585182,25,0
23956,1586972799.7590942,30,0
23957,1586972799.7630832,25,0
23958,1586972799.7633681,30,0
23959,1586974896.283915,1,-46
23960,1586974897.4827123,25,-6
23961,1586974897.482917,30,-6
23962,1586974897.4830801,25,-3
23963,1586974897.483201,30,-3
23964,1586974898.762046,1,0
23965,1586974903.497456,1,-50
23966,1586974905.8228502,1,0
23967,1586974917.675273,1,-13
23968,1586974924.0242662,1,0
23969,1586974969.816239,1,-41
23970,1586974971.8987272,25,0
23971,1586974971.9006982,30,-2
23972,1586974971.901245,25,-1
23973,1586974971.901495,30,-1
23974,1586974973.9847121,1,0
23975,1586974974.2497993,1,-40
23976,1586974979.3688693,1,0
23977,1586974988.285997,1,-53
23978,1586974996.041452,1,0
23979,1586975021.2758121,1,-47
23980,1586975027.423968,1,-61
23981,1586975031.5783439,1,0
23982,1586975037.2046409,1,-48
23983,1586975040.35907,1,0
23984,1586975042.2027369,25,0
23985,1586975042.2040648,30,-1
23986,1586975042.216722,25,0
23987,1586975042.217334,30,0
23988,1586975747.0758862,25,0
23989,1586975747.076499,30,0
23990,1586975747.078094,25,0
23991,1586975747.078711,30,0
23992,1586976070.3074183,25,-3
23993,1586976070.3079402,30,-3
23994,1586976070.3101501,25,-3
23995,1586976070.3105583,30,-4
23996,1586976639.102868,25,0
23997,1586976639.1039643,30,-1
23998,1586976639.1088743,25,0
23999,1586976639.1093383,30,0
24000,1586977381.8327942,25,0
24001,1586977381.833354,30,0
24002,1586977381.8351932,25,0
24003,1586977381.835972,30,0
24004,1586977660.614602,8,-9
24005,1586977804.387666,8,0
24006,1586978002.401782,8,0
24007,1586978950.96804,8,0
24008,1586979154.5785081,8,0
24009,1586979300.874274,8,0
24010,1586979375.8536673,8,0
24011,1586979436.6271272,8,-1
24012,1586979461.2241352,8,0
24013,1586979547.641964,8,0
24014,1586979641.2310522,8,0
24015,1586979647.7259881,8,0
24016,1586979686.810976,25,0
24017,1586979686.811935,30,-1
24018,1586979686.8232412,25,0
24019,1586979686.823702,30,0
24020,1586980065.660289,8,0
24021,1586980072.414805,8,0
24022,1586980081.4759102,8,0
24023,1586980087.2979102,8,0
24024,1586980191.284544,25,0
24025,1586980191.28512,30,0
24026,1586980191.286935,25,0
24027,1586980191.287395,30,0
24028,1586980548.2067242,8,0
24029,1586980562.0415652,8,0
24030,1586980583.8924391,8,0
24031,1586980632.56676,8,0
24032,1586980638.266885,8,0
24033,1586980712.7007103,8,-1
24034,1586980737.621575,8,0
24035,1586980839.4883342,25,0
24036,1586980839.4907823,30,-2
24037,1586980839.4946241,25,0
24038,1586980839.495161,30,0
24039,1586981487.6815872,25,0
24040,1586981487.6825671,30,-1
24041,1586981487.6839552,25,0
24042,1586981487.684421,30,0
24043,1586981919.261561,8,0
24044,1586981942.2471642,8,0
24045,1586982267.6717541,8,0
24046,1586982280.5519443,8,0
24047,1586982299.6853561,8,0
24048,1586982368.258384,8,0
24049,1586982377.9491892,1,-45
24050,1586982378.4465861,25,0
24051,1586982378.4470022,30,0
24052,1586982378.448915,25,0
24053,1586982378.449098,30,0
24054,1586982389.2570772,1,0
24055,1586982956.061864,8,0
24056,1586982991.233337,8,0
24057,1586983264.113702,25,0
24058,1586983264.1142712,30,0
24059,1586983264.117793,25,0
24060,1586983264.118261,30,0
24061,1586983475.52317,25,0
24062,1586983475.5237203,30,0
24063,1586983475.525281,25,0
24064,1586983475.5257282,30,0
24065,1586983964.6367362,1,-27
24066,1586983968.154757,25,0
24067,1586983968.155468,30,0
24068,1586983968.1611743,25,0
24069,1586983968.161395,30,0
24070,1586983968.1633463,25,0
24071,1586983968.1635523,30,0
24072,1586983968.164289,25,0
24073,1586983968.1644871,30,0
24074,1586983975.9095352,1,0
24075,1586984372.222438,8,0
24076,1586984386.318025,8,0
24077,1586984579.5995262,25,0
24078,1586984579.6000822,30,0
24079,1586984579.6018171,25,0
24080,1586984579.6024323,30,0
24081,1586984654.328271,25,0
24082,1586984654.328817,30,0
24083,1586984654.338491,25,0
24084,1586984654.338937,30,0
24085,1586984937.988717,8,-1
24086,1586984946.3132563,8,0
24087,1586985195.1871572,8,0
24088,1586985256.026756,8,-1
24089,1586985557.5467463,1,-24
24090,1586985562.2808414,25,0
24091,1586985562.2811203,30,0
24092,1586985562.2875192,25,0
24093,1586985562.2877662,30,0
24094,1586985562.2911942,25,0
24095,1586985562.2914062,30,0
24096,1586985562.2920632,25,0
24097,1586985562.2923312,30,-1
24098,1586985568.8611684,1,0
24099,1586986112.5002642,8,0
24100,1586986137.613146,8,0
24101,1586986268.029871,8,0
24102,1586986319.641592,8,0
24103,1586986350.83569,8,-2
24104,1586986902.002242,25,0
24105,1586986902.0032132,30,-1
24106,1586986902.0046363,25,0
24107,1586986902.005886,30,-1
24108,1586987034.9098542,25,0
24109,1586987034.9103832,30,0
24110,1586987034.9130583,25,0
24111,1586987034.913551,30,-1
24112,1586987988.9316974,25,0
24113,1586987988.9322522,30,0
24114,1586987988.9401863,25,0
24115,1586987988.9406424,30,0
24116,1586988671.794918,1,-10
24117,1586988673.5135612,1,0
24118,1586988676.274383,25,0
24119,1586988676.275114,30,-1
24120,1586988676.2767382,25,0
24121,1586988676.2772632,30,0
24122,1586988838.6530511,1,-12
24123,1586988842.9111261,25,0
24124,1586988842.911662,30,0
24125,1586988842.9167511,25,0
24126,1586988842.9171371,30,0
24127,1586988849.92037,1,0
24128,1586988863.5043871,1,-46
24129,1586988867.5370083,1,0
24130,1586988868.7274852,1,-32
24131,1586988868.777156,1,-82
24132,1586988870.57747,25,-1
24133,1586988870.5776772,30,-1
24134,1586988870.577815,25,-1
24135,1586988870.5779111,30,-1
24136,1586988892.3449771,1,-34
24137,1586988899.8286772,1,-13
24138,1586988901.7546942,1,-29
24139,1586988906.940185,1,-41
24140,1586988910.7101932,1,0
24141,1586988984.1550083,25,0
24142,1586988984.1555812,30,0
24143,1586988984.1560361,25,0
24144,1586988984.1565402,30,-1
24145,1586988989.7255373,25,0
24146,1586988989.7260752,30,0
24147,1586988989.7278922,25,0
24148,1586988989.7283432,30,0
24149,1586989004.708106,40,-40
24150,1586989009.3250072,40,-3
24151,1586989020.59587,40,-24
24152,1586989050.305704,25,0
24153,1586989050.306244,30,0
24154,1586989050.307794,25,0
24155,1586989050.308468,30,0
24156,1586989066.146532,40,-60
24157,1586990160.3137493,25,0
24158,1586990160.3150673,30,-2
24159,1586990160.3163512,25,-2
24160,1586990160.317327,30,-3
24161,1586990401.4970481,8,-6
24162,1586990460.79373,25,-3
24163,1586990460.794296,30,-4
24164,1586990460.8005862,25,-1
24165,1586990460.8010411,30,-1
24166,1586990467.498848,8,0
24167,1586990482.7953434,8,0
24168,1586990482.7998743,8,-1
24169,1586990496.1778352,8,0
24170,1586990541.248608,8,0
24171,1586991996.337892,25,0
24172,1586991996.3385272,30,-1
24173,1586991996.350689,25,0
24174,1586991996.351279,30,-1
24175,1586991996.35729,25,0
24176,1586991996.357891,30,-1
24177,1586991996.3583312,25,-1
24178,1586991996.35868,30,-1
24179,1586994695.1460311,25,-3
24180,1586994695.1465893,30,-4
24181,1586994695.152461,25,0
24182,1586994695.1528692,30,0
24183,1586995237.7396193,25,0
24184,1586995237.7401981,30,0
24185,1586995237.7406473,25,0
24186,1586995237.7409883,30,-1
24187,1586995838.9048722,25,-120
24188,1586995838.9054322,30,-120
24189,1586995844.0672352,25,0
24190,1586995844.0677423,30,0
24191,1586996564.079878,25,0
24192,1586996564.080409,30,0
24193,1586996564.08218,25,0
24194,1586996564.0826292,30,0
24195,1586997200.8903122,25,0
24196,1586997200.890896,30,0
24197,1586997200.8913531,25,0
24198,1586997200.891737,30,-1
24199,1586998118.408225,25,-1
24200,1586998118.408981,30,-2
24201,1586998118.409515,25,0
24202,1586998118.409935,30,-1
24203,1586998532.20124,1,-62
24204,1586998537.500749,25,0
24205,1586998537.501135,30,0
24206,1586998537.5058231,25,0
24207,1586998537.5060542,30,0
24208,1586998553.991497,1,0
24209,1586998994.741241,25,0
24210,1586998994.741797,30,0
24211,1586998994.7510982,25,0
24212,1586998994.7514572,30,0
24213,1586999125.5544372,25,0
24214,1586999125.555017,30,0
24215,1586999125.558243,25,0
24216,1586999125.5586872,30,0
24217,1587000349.1297112,12,0
24218,1587000349.13939,39,-10
24219,1587000356.922913,7,-80
24220,1587000356.92336,26,-80
24221,1587000356.934765,12,-63
24222,1587000356.936007,39,-64
24223,1587000356.936327,39,-60
24224,1587000380.3127851,12,0
24225,1587001254.2569513,25,0
24226,1587001254.2575362,30,-1
24227,1587001254.258747,25,0
24228,1587001254.2590322,30,0
24229,1587001526.136392,25,-1
24230,1587001526.1367512,30,-2
24231,1587001526.138729,25,0
24232,1587001526.138925,30,0
24233,1587002558.356336,25,-1
24234,1587002558.3565302,30,-2
24235,1587002558.358027,25,0
24236,1587002558.3581562,30,0
24237,1587004917.86747,25,0
24238,1587004917.8680282,30,0
24239,1587004917.8695922,25,0
24240,1587004917.870403,30,-1
24241,1587006252.249511,25,0
24242,1587006252.2507062,30,-1
24243,1587006252.2543402,25,0
24244,1587006252.2546391,30,0
24245,1587008628.4280162,25,0
24246,1587008628.428991,30,-1
24247,1587008628.434184,25,0
24248,1587008628.434795,30,0
24249,1587009418.374895,25,0
24250,1587009418.375482,30,0
24251,1587009418.377221,25,0
24252,1587009418.3775482,30,0
24253,1587009753.373994,25,0
24254,1587009753.3745651,30,0
24255,1587009753.375792,25,0
24256,1587009753.376101,30,0
24257,1587009822.2401342,25,0
24258,1587009822.240685,30,0
24259,1587009822.251905,25,0
24260,1587009822.2522082,30,0
24261,1587012159.6968331,25,0
24262,1587012159.6973662,30,0
24263,1587012159.6986072,25,0
24264,1587012159.6989083,30,0
24265,1587012606.951651,25,0
24266,1587012606.9519162,30,0
24267,1587012606.9521303,25,0
24268,1587012606.9523141,30,0
24269,1587013314.8333192,25,0
24270,1587013314.834078,30,-1
24271,1587013314.835694,25,-2
24272,1587013314.8359911,30,-2
24273,1587015773.8467052,25,0
24274,1587015773.8468943,30,0
24275,1587015773.849049,25,0
24276,1587015773.849173,30,0
24277,1587017213.5221462,25,0
24278,1587017213.5223331,30,0
24279,1587017218.9208722,25,0
24280,1587017218.9213972,30,0
24281,1587017310.354331,25,0
24282,1587017310.354967,30,-1
24283,1587017310.366188,25,0
24284,1587017310.3668091,30,0
24285,1587023526.7489362,25,-1
24286,1587023526.7530172,30,-5
24287,1587023526.753706,25,-5
24288,1587023526.7538671,30,-5
24289,1587023603.101427,25,0
24290,1587023603.102003,30,0
24291,1587023603.10222,25,0
24292,1587023603.102378,30,0
24293,1587024115.5787292,25,0
24294,1587024115.5790033,30,0
24295,1587024115.5813272,25,0
24296,1587024115.5814261,30,0
24297,1587024428.0413532,25,0
24298,1587024428.0419183,30,0
24299,1587024428.045993,25,0
24300,1587024428.046291,30,0
24301,1587024533.124895,25,0
24302,1587024533.125267,30,0
24303,1587024533.125574,25,0
24304,1587024533.1258082,30,0
24305,1587025145.0154252,25,0
24306,1587025145.0158072,30,0
24307,1587025145.0168734,25,0
24308,1587025145.0171742,30,0
24309,1587025366.2656422,25,-1
24310,1587025366.266194,30,-1
24311,1587025366.274852,25,0
24312,1587025366.2751622,30,0
24313,1587027107.133809,25,0
24314,1587027107.134361,30,0
24315,1587027107.13836,25,0
24316,1587027107.138587,30,0
24317,1587027727.344059,25,0
24318,1587027727.344676,30,0
24319,1587027727.344994,25,0
24320,1587027727.3452272,30,-1
24321,1587027899.208241,25,0
24322,1587027899.208852,30,0
24323,1587027899.218636,25,0
24324,1587027899.218944,30,0
24325,1587030303.73312,25,0
24326,1587030303.7340813,30,-1
24327,1587030303.7396982,25,0
24328,1587030303.7400692,30,0
24329,1587031329.463819,25,0
24330,1587031329.46456,30,-1
24331,1587031329.466267,25,0
24332,1587031329.4667182,30,0
24333,1587033725.4346442,25,0
24334,1587033725.435194,30,0
24335,1587033725.4373221,25,0
24336,1587033725.437788,30,0
24337,1587034046.417284,1,-178
24338,1587034049.0470243,1,0
24339,1587034051.64398,25,0
24340,1587034051.6445372,30,0
24341,1587034051.646327,25,0
24342,1587034051.6468573,30,0
24343,1587034071.0057273,25,0
24344,1587034071.0059152,30,0
24345,1587034071.0060432,25,0
24346,1587034071.0061371,30,0
24347,1587034291.9049692,1,-37
24348,1587034297.34409,25,-1
24349,1587034297.344454,30,-1
24350,1587034297.347294,25,0
24351,1587034297.347603,30,0
24352,1587034303.4827452,1,0
24353,1587037337.153474,25,-1
24354,1587037337.154041,30,-2
24355,1587037337.156521,25,0
24356,1587037337.157231,30,0
24357,1587037354.29667,25,-4
24358,1587037354.297473,30,-5
24359,1587037354.320445,25,-5
24360,1587037354.3209453,30,-6
24361,1587037362.430175,1,-59
24362,1587037364.531095,25,-1
24363,1587037364.531706,30,-2
