ID,timestamp,timestampLogged,BBDate,DTxOff,DTxOn,DurationInCallType_0,DurationInCallType_1,DurationInCallType_2,DurationInCallType_3,DurationInCallType_4,DurationInCallType_5,LogDuration,SeqNum
25556,1586929077.8466082,1586929676.043965,1586929048.641,0.0,0.0,3982047,0,0,0,0,0,3982047.0,24
25557,1586929137.7526078,1586929676.0510702,1586929108.547,0.0,0.0,1962579,0,0,0,0,0,1962579.0,32
25558,1586929137.7546082,1586929676.065868,1586929108.549,0.0,0.0,87,0,0,0,0,0,87.0,33
25559,1586929204.604608,1586929676.076935,1586929175.399,0.0,0.0,2190301,0,0,0,0,0,2190301.0,36
25560,1586929204.6146078,1586929676.096259,1586929175.409,0.0,0.0,336,0,0,0,0,0,336.0,37
25561,1586929336.6406078,1586929676.1607242,1586929307.435,0.0,0.0,4325768,0,0,0,0,0,4325768.0,40
25562,1586929336.645608,1586929676.1671562,1586929307.44,0.0,0.0,141,0,0,0,0,0,141.0,41
25563,1586929440.6296082,1586929676.184247,1586929411.424,0.0,0.0,3407012,0,0,0,0,0,3407012.0,54
25564,1586929440.6356082,1586929676.186172,1586929411.43,0.0,0.0,180,0,0,0,0,0,180.0,55
25565,1586929675.5426078,1586930084.2566972,1586929646.337,0.0,0.0,7696603,0,0,0,0,0,7696603.0,65
25566,1586929771.948608,1586930084.2624652,1586929742.743,0.0,0.0,3158598,0,0,0,0,0,3158598.0,81
25567,1586929771.9566078,1586930084.266056,1586929742.751,0.0,0.0,273,0,0,0,0,0,273.0,82
25568,1586929801.610608,1586930084.2695901,1586929772.405,0.0,0.0,971601,0,0,0,0,0,971601.0,83
25569,1586929801.6156082,1586930084.2732801,1586929772.41,0.0,0.0,165,0,0,0,0,0,165.0,84
25570,1586929804.709608,1586930084.2762632,1586929775.504,0.0,0.0,101354,0,0,0,0,0,101354.0,85
25571,1586929962.3126082,1586930084.2801502,1586929933.107,0.0,0.0,5163794,0,0,0,0,0,5163794.0,93
25572,1586930037.730608,1586930084.2943282,1586930008.525,0.0,0.0,2471037,0,0,0,0,0,2471037.0,114
25573,1586930037.735608,1586930084.2977843,1586930008.53,0.0,0.0,178,0,0,0,0,0,178.0,115
25574,1586930083.5906081,1586930894.151945,1586930054.385,0.0,0.0,1502400,0,0,0,0,0,1502400.0,120
25575,1586930097.7456079,1586930894.157341,1586930068.54,0.0,0.0,463441,0,0,0,0,0,463441.0,122
25576,1586930097.750608,1586930894.1725621,1586930068.545,0.0,0.0,175,0,0,0,0,0,175.0,123
25577,1586930444.6026082,1586930894.1798902,1586930415.397,0.0,0.0,11364423,0,0,0,0,0,11364423.0,142
25578,1586930444.611608,1586930894.1860552,1586930415.406,0.0,0.0,295,0,0,0,0,0,295.0,143
25579,1586930707.617608,1586930894.198576,1586930678.412,0.0,0.0,8617268,0,0,0,0,0,8617268.0,197
25580,1586930707.6226082,1586930894.20114,1586930678.417,0.0,0.0,185,0,0,0,0,0,185.0,198
25581,1586930818.900608,1586930894.208388,1586930789.695,0.0,0.0,3645955,0,0,0,0,0,3645955.0,203
25582,1586930818.9046078,1586930894.213957,1586930789.699,0.0,0.0,130,0,0,0,0,0,130.0,204
25583,1586930893.6276078,1586931277.495074,1586930864.422,0.0,0.0,2448240,0,0,0,0,0,2448240.0,213
25584,1586930981.189608,1586931277.514409,1586930951.984,0.0,0.0,2868842,0,0,0,0,0,2868842.0,228
25585,1586930981.1926079,1586931277.51786,1586930951.987,0.0,0.0,93,0,0,0,0,0,93.0,229
25586,1586930997.7086082,1586931277.5226302,1586930968.503,0.0,0.0,541173,0,0,0,0,0,541173.0,235
25587,1586930997.717608,1586931277.527433,1586930968.512,0.0,0.0,272,0,0,0,0,0,272.0,236
25588,1586931018.480608,1586931277.535522,1586930989.275,0.0,0.0,680313,0,0,0,0,0,680313.0,246
25589,1586931057.6366081,1586931277.54039,1586931028.431,0.0,0.0,1282898,0,0,0,0,0,1282898.0,253
25590,1586931179.6426082,1586931277.544089,1586931150.437,0.0,0.0,3997499,0,0,0,0,0,3997499.0,8
25591,1586931179.6486082,1586931277.5469599,1586931150.443,0.0,0.0,169,0,0,0,0,0,169.0,9
25592,1586931276.8866081,1586931908.3054762,1586931247.681,0.0,0.0,3185962,0,0,0,0,0,3185962.0,16
25593,1586931375.6016078,1586931908.3121932,1586931346.396,0.0,0.0,3234233,0,0,0,0,0,3234233.0,26
25594,1586931375.6076078,1586931908.3203,1586931346.402,0.0,0.0,180,0,0,0,0,0,180.0,27
25595,1586931451.342608,1586931908.3267932,1586931422.137,0.0,0.0,2481415,0,0,0,0,0,2481415.0,30
25596,1586931451.347608,1586931908.3309002,1586931422.142,0.0,0.0,170,0,0,0,0,0,170.0,31
25597,1586931586.565608,1586931908.3340073,1586931557.36,0.0,0.0,4430366,0,0,0,0,0,4430366.0,40
25598,1586931586.571608,1586931908.338231,1586931557.366,0.0,0.0,177,0,0,0,0,0,177.0,41
25599,1586931689.8196082,1586931908.3482552,1586931660.614,0.0,0.0,3382881,0,0,0,0,0,3382881.0,63
25600,1586931689.822608,1586931908.353086,1586931660.617,0.0,0.0,99,0,0,0,0,0,99.0,64
25601,1586931907.5956082,1586932387.327284,1586931878.39,0.0,0.0,7135217,0,0,0,0,0,7135217.0,95
25602,1586931957.835608,1586932387.331556,1586931928.63,0.0,0.0,1645634,0,0,0,0,0,1645634.0,99
25603,1586931957.8406081,1586932387.333137,1586931928.635,0.0,0.0,162,0,0,0,0,0,162.0,100
25604,1586932001.3516078,1586932387.3371341,1586931972.146,0.0,0.0,1425630,0,0,0,0,0,1425630.0,102
25605,1586932001.354608,1586932387.3414202,1586931972.149,0.0,0.0,105,0,0,0,0,0,105.0,103
25606,1586932017.7736082,1586932387.3445382,1586931988.568,0.0,0.0,537950,0,0,0,0,0,537950.0,109
25607,1586932017.7786078,1586932387.347237,1586931988.573,0.0,0.0,156,0,0,0,0,0,156.0,110
25608,1586932140.920608,1586932387.351118,1586932111.715,0.0,0.0,4034700,0,0,0,0,0,4034700.0,120
25609,1586932140.9316082,1586932387.3534012,1586932111.726,0.0,0.0,362,0,0,0,0,0,362.0,121
25610,1586932386.6026082,1586932978.528832,1586932357.397,0.0,0.0,8049286,0,0,0,0,0,8049286.0,130
25611,1586932653.710608,1586932978.5405192,1586932624.505,0.0,0.0,8751476,0,0,0,0,0,8751476.0,138
25612,1586932653.7196078,1586932978.5437732,1586932624.514,0.0,0.0,300,0,0,0,0,0,300.0,139
25613,1586932747.6166081,1586932978.548365,1586932718.411,0.0,0.0,3076485,0,0,0,0,0,3076485.0,142
25614,1586932747.6226082,1586932978.557262,1586932718.417,0.0,0.0,178,0,0,0,0,0,178.0,143
25615,1586932896.5816078,1586932978.5621252,1586932867.376,0.0,0.0,4880566,0,0,0,0,0,4880566.0,154
25616,1586932896.586608,1586932978.5670981,1586932867.381,0.0,0.0,169,0,0,0,0,0,169.0,155
25617,1586932917.6936078,1586932978.571269,1586932888.488,0.0,0.0,691565,0,0,0,0,0,691565.0,158
25618,1586932917.698608,1586932978.5771623,1586932888.493,0.0,0.0,163,0,0,0,0,0,163.0,159
25619,1586932977.784608,1586933342.4989042,1586932948.579,0.0,0.0,1968709,0,0,0,0,0,1968709.0,170
25620,1586933002.289608,1586933342.505578,1586932973.084,0.0,0.0,802513,0,0,0,0,0,802513.0,175
25621,1586933002.2936082,1586933342.5107522,1586932973.088,0.0,0.0,103,0,0,0,0,0,103.0,176
25622,1586933021.527608,1586933342.515891,1586932992.322,0.0,0.0,630224,0,0,0,0,0,630224.0,188
25623,1586933021.5306082,1586933342.5185812,1586932992.325,0.0,0.0,99,0,0,0,0,0,99.0,189
25624,1586933107.551608,1586933342.523097,1586933078.346,0.0,0.0,2818430,0,0,0,0,0,2818430.0,206
25625,1586933107.559608,1586933342.5257611,1586933078.354,0.0,0.0,257,0,0,0,0,0,257.0,207
25626,1586933178.578608,1586933342.529998,1586933149.373,0.0,0.0,2326918,0,0,0,0,0,2326918.0,210
25627,1586933178.5836082,1586933342.539333,1586933149.378,0.0,0.0,166,0,0,0,0,0,166.0,211
25628,1586933341.7596078,1586933714.22689,1586933312.554,0.0,0.0,5346371,0,0,0,0,0,5346371.0,224
25629,1586933467.5746078,1586933714.2320032,1586933438.369,0.0,0.0,4122041,0,0,0,0,0,4122041.0,236
25630,1586933467.586608,1586933714.2353272,1586933438.381,0.0,0.0,417,0,0,0,0,0,417.0,237
25631,1586933527.0566082,1586933714.240201,1586933497.851,0.0,0.0,1948480,0,0,0,0,0,1948480.0,239
25632,1586933527.059608,1586933714.276107,1586933497.854,0.0,0.0,103,0,0,0,0,0,103.0,240
25633,1586933662.914608,1586933714.286221,1586933633.709,0.0,0.0,4451257,0,0,0,0,0,4451257.0,1
25634,1586933662.919608,1586933714.288868,1586933633.714,0.0,0.0,162,0,0,0,0,0,162.0,2
25635,1586933704.514608,1586933714.2921662,1586933675.309,0.0,0.0,1362825,0,0,0,0,0,1362825.0,5
25636,1586933704.520608,1586933714.2959402,1586933675.315,0.0,0.0,179,0,0,0,0,0,179.0,6
25637,1586933712.9826078,1586933938.343121,1586933683.777,0.0,0.0,277264,0,0,0,0,0,277264.0,7
25638,1586933713.6666079,1586933938.350968,1586933684.461,0.0,0.0,22433,0,0,0,0,0,22433.0,8
25639,1586933745.822608,1586933938.3567972,1586933716.617,0.0,0.0,1053555,0,0,0,0,0,1053555.0,11
25640,1586933745.8336082,1586933938.3609781,1586933716.628,0.0,0.0,361,0,0,0,0,0,361.0,12
25641,1586933828.519608,1586933938.365724,1586933799.314,0.0,0.0,2709147,0,0,0,0,0,2709147.0,13
25642,1586933828.5226078,1586933938.368156,1586933799.317,0.0,0.0,120,0,0,0,0,0,120.0,14
25643,1586933877.856608,1586933938.371387,1586933848.651,0.0,0.0,1616410,0,0,0,0,0,1616410.0,19
25644,1586933877.867608,1586933938.374722,1586933848.662,0.0,0.0,354,0,0,0,0,0,354.0,20
25645,1586933937.643608,1586933938.380058,1586933908.438,0.0,0.0,1958530,0,0,0,0,0,1958530.0,21
25646,1586933937.6486082,1586934677.1594462,1586933908.443,0.0,0.0,174,0,0,0,0,0,174.0,22
25647,1586934041.585608,1586934677.1628292,1586934012.38,0.0,0.0,3405414,0,0,0,0,0,3405414.0,28
25648,1586934041.5886078,1586934677.165225,1586934012.383,0.0,0.0,99,0,0,0,0,0,99.0,29
25649,1586934082.520608,1586934677.168932,1586934053.315,0.0,0.0,1341145,0,0,0,0,0,1341145.0,44
25650,1586934082.526608,1586934677.171,1586934053.321,0.0,0.0,199,0,0,0,0,0,199.0,45
25651,1586934188.553608,1586934677.175026,1586934159.348,0.0,0.0,3473905,0,0,0,0,0,3473905.0,66
25652,1586934188.558608,1586934677.177586,1586934159.353,0.0,0.0,174,0,0,0,0,0,174.0,67
25653,1586934418.999608,1586934677.183495,1586934389.794,0.0,0.0,7550304,0,0,0,0,0,7550304.0,104
25654,1586934419.005608,1586934677.186834,1586934389.8,0.0,0.0,191,0,0,0,0,0,191.0,105
25655,1586934676.5426078,1586935052.4578552,1586934647.337,0.0,0.0,8438044,0,0,0,0,0,8438044.0,128
25656,1586934780.5566082,1586935052.465281,1586934751.351,0.0,0.0,3407874,0,0,0,0,0,3407874.0,143
25657,1586934780.5616078,1586935052.4703312,1586934751.356,0.0,0.0,168,0,0,0,0,0,168.0,144
25658,1586934835.486608,1586935052.4758549,1586934806.281,0.0,0.0,1799590,0,0,0,0,0,1799590.0,160
25659,1586934835.492608,1586935052.480736,1586934806.287,0.0,0.0,176,0,0,0,0,0,176.0,161
25660,1586934897.7986078,1586935052.4834132,1586934868.593,0.0,0.0,2041441,0,0,0,0,0,2041441.0,162
25661,1586934897.8046079,1586935052.485919,1586934868.599,0.0,0.0,174,0,0,0,0,0,174.0,163
25662,1586935026.507608,1586935052.488617,1586934997.302,0.0,0.0,4216906,0,0,0,0,0,4216906.0,168
25663,1586935026.513608,1586935052.491569,1586934997.308,0.0,0.0,187,0,0,0,0,0,187.0,169
25664,1586935051.6826081,1586935793.28719,1586935022.477,0.0,0.0,824647,0,0,0,0,0,824647.0,172
25665,1586935140.5546079,1586935793.29636,1586935111.349,0.0,0.0,2911675,0,0,0,0,0,2911675.0,187
25666,1586935140.558608,1586935793.3034852,1586935111.353,0.0,0.0,123,0,0,0,0,0,123.0,188
25667,1586935432.5116081,1586935793.3109722,1586935403.306,0.0,0.0,9565687,0,0,0,0,0,9565687.0,199
25668,1586935432.5156078,1586935793.3151011,1586935403.31,0.0,0.0,144,0,0,0,0,0,144.0,200
25669,1586935498.7876081,1586935793.3179882,1586935469.582,0.0,0.0,2171390,0,0,0,0,0,2171390.0,203
25670,1586935498.7936082,1586935793.3209853,1586935469.588,0.0,0.0,179,0,0,0,0,0,179.0,204
25671,1586935644.473608,1586935793.324906,1586935615.268,0.0,0.0,4773136,0,0,0,0,0,4773136.0,209
25672,1586935644.479608,1586935793.328834,1586935615.274,0.0,0.0,191,0,0,0,0,0,191.0,210
25673,1586935792.500608,1586935992.666068,1586935763.295,0.0,0.0,4849830,0,0,0,0,0,4849830.0,213
25674,1586935797.7156081,1586935992.6686382,1586935768.51,0.0,0.0,170702,0,0,0,0,0,170702.0,216
25675,1586935797.7196078,1586935992.677,1586935768.514,0.0,0.0,116,0,0,0,0,0,116.0,217
25676,1586935857.7586079,1586935992.679541,1586935828.553,0.0,0.0,1967178,0,0,0,0,0,1967178.0,219
25677,1586935857.7716079,1586935992.685542,1586935828.566,0.0,0.0,393,0,0,0,0,0,393.0,220
25678,1586935909.480608,1586935992.6891122,1586935880.275,0.0,0.0,1694229,0,0,0,0,0,1694229.0,223
25679,1586935909.485608,1586935992.7032242,1586935880.28,0.0,0.0,181,0,0,0,0,0,181.0,224
25680,1586935988.5576081,1586935992.713243,1586935959.352,0.0,0.0,2590736,0,0,0,0,0,2590736.0,236
25681,1586935988.5636082,1586935992.7156901,1586935959.358,0.0,0.0,190,0,0,0,0,0,190.0,237
25682,1586935991.3516078,1586936474.546219,1586935962.146,0.0,0.0,91363,0,0,0,0,0,91363.0,238
25683,1586935992.0496082,1586936474.551815,1586935962.844,0.0,0.0,22874,0,0,0,0,0,22874.0,239
25684,1586936079.4656081,1586936474.5604432,1586936050.26,0.0,0.0,2864142,0,0,0,0,0,2864142.0,243
25685,1586936079.4716082,1586936474.563429,1586936050.266,0.0,0.0,198,0,0,0,0,0,198.0,244
25686,1586936230.1686082,1586936474.570002,1586936200.963,0.0,0.0,4937520,0,0,0,0,0,4937520.0,2
25687,1586936230.1796079,1586936474.574584,1586936200.974,0.0,0.0,355,0,0,0,0,0,355.0,3
25688,1586936355.501608,1586936474.578226,1586936326.296,0.0,0.0,4106101,0,0,0,0,0,4106101.0,8
25689,1586936355.506608,1586936474.583826,1586936326.301,0.0,0.0,164,0,0,0,0,0,164.0,9
25690,1586936473.8066082,1586936474.587584,1586936444.601,0.0,0.0,3876050,0,0,0,0,0,3876050.0,15
25691,1586936473.809608,1586937101.4819703,1586936444.604,0.0,0.0,93,0,0,0,0,0,93.0,16
25692,1586936699.8466082,1586937101.4856343,1586936670.641,0.0,0.0,7405977,0,0,0,0,0,7405977.0,33
25693,1586936699.8516078,1586937101.4892,1586936670.646,0.0,0.0,174,0,0,0,0,0,174.0,34
25694,1586936757.829608,1586937101.4922552,1586936728.624,0.0,0.0,1899614,0,0,0,0,0,1899614.0,37
25695,1586936757.834608,1586937101.496334,1586936728.629,0.0,0.0,162,0,0,0,0,0,162.0,38
25696,1586936817.8776078,1586937101.5158222,1586936788.672,0.0,0.0,1967307,0,0,0,0,0,1967307.0,40
25697,1586936817.888608,1586937101.520126,1586936788.683,0.0,0.0,350,0,0,0,0,0,350.0,41
25698,1586937016.493608,1586937101.524023,1586936987.288,0.0,0.0,6507182,0,0,0,0,0,6507182.0,57
25699,1586937016.498608,1586937101.527671,1586936987.293,0.0,0.0,172,0,0,0,0,0,172.0,58
25700,1586937100.829608,1586937708.316411,1586937071.624,0.0,0.0,2763061,0,0,0,0,0,2763061.0,75
25701,1586937169.5306082,1586937708.3368592,1586937140.325,0.0,0.0,2250849,0,0,0,0,0,2250849.0,96
25702,1586937169.534608,1586937708.3423662,1586937140.329,0.0,0.0,117,0,0,0,0,0,117.0,97
25703,1586937172.330608,1586937708.352313,1586937143.125,0.0,0.0,91632,0,0,0,0,0,91632.0,99
25704,1586937376.466608,1586937708.3577971,1586937347.261,0.0,0.0,6688401,0,0,0,0,0,6688401.0,110
25705,1586937425.4586082,1586937708.3623981,1586937396.253,0.0,0.0,1605203,0,0,0,0,0,1605203.0,111
25706,1586937425.4646082,1586937708.3695621,1586937396.259,0.0,0.0,193,0,0,0,0,0,193.0,112
25707,1586937664.4696078,1586937708.3738532,1586937635.264,0.0,0.0,7830880,0,0,0,0,0,7830880.0,129
25708,1586937664.480608,1586937708.377996,1586937635.275,0.0,0.0,379,0,0,0,0,0,379.0,130
25709,1586937707.472608,1586937993.443615,1586937678.267,0.0,0.0,1408617,0,0,0,0,0,1408617.0,146
25710,1586937717.7256079,1586937993.4510193,1586937688.52,0.0,0.0,335770,0,0,0,0,0,335770.0,153
25711,1586937717.731608,1586937993.464328,1586937688.526,0.0,0.0,175,0,0,0,0,0,175.0,154
25712,1586937777.835608,1586937993.473054,1586937748.63,0.0,0.0,1969275,0,0,0,0,0,1969275.0,170
25713,1586937777.847608,1586937993.4786992,1586937748.642,0.0,0.0,389,0,0,0,0,0,389.0,171
25714,1586937858.6296082,1586937993.4855332,1586937829.424,0.0,0.0,2646782,0,0,0,0,0,2646782.0,188
25715,1586937858.632608,1586937993.4895473,1586937829.427,0.0,0.0,92,0,0,0,0,0,92.0,189
25716,1586937988.4236078,1586937993.4938002,1586937959.218,0.0,0.0,4252551,0,0,0,0,0,4252551.0,206
25717,1586937988.428608,1586937993.4972792,1586937959.223,0.0,0.0,187,0,0,0,0,0,187.0,207
25718,1586937992.599608,1586938652.0612252,1586937963.394,0.0,0.0,136660,0,0,0,0,0,136660.0,208
25719,1586938068.4376082,1586938652.083815,1586938039.232,0.0,0.0,2484626,0,0,0,0,0,2484626.0,212
25720,1586938068.4436078,1586938652.089281,1586938039.238,0.0,0.0,202,0,0,0,0,0,202.0,213
25721,1586938121.0616078,1586938652.0990312,1586938091.856,0.0,0.0,1723974,0,0,0,0,0,1723974.0,215
25722,1586938121.064608,1586938652.1053462,1586938091.859,0.0,0.0,102,0,0,0,0,0,102.0,216
25723,1586938131.777608,1586938652.109384,1586938102.572,0.0,0.0,351006,0,0,0,0,0,351006.0,221
25724,1586938331.4756079,1586938652.115921,1586938302.27,0.0,0.0,6543030,0,0,0,0,0,6543030.0,252
25725,1586938423.4516082,1586938652.1206422,1586938394.246,0.0,0.0,3013548,0,0,0,0,0,3013548.0,253
25726,1586938423.460608,1586938652.1251981,1586938394.255,0.0,0.0,294,0,0,0,0,0,294.0,254
25727,1586938651.205608,1586939079.3527641,1586938622.0,0.0,0.0,7461936,0,0,0,0,0,7461936.0,17
25728,1586938663.480608,1586939079.410164,1586938634.275,0.0,0.0,402003,0,0,0,0,0,402003.0,21
25729,1586938677.7746081,1586939079.4233422,1586938648.569,0.0,0.0,468365,0,0,0,0,0,468365.0,24
25730,1586938717.4506078,1586939079.4403381,1586938688.245,0.0,0.0,1299967,0,0,0,0,0,1299967.0,30
25731,1586938717.460608,1586939079.4525652,1586938688.255,0.0,0.0,311,0,0,0,0,0,311.0,31
25732,1586938804.4626079,1586939079.464985,1586938775.257,0.0,0.0,2850593,0,0,0,0,0,2850593.0,33
25733,1586938804.4706082,1586939079.4744701,1586938775.265,0.0,0.0,252,0,0,0,0,0,252.0,34
25734,1586939001.447608,1586939079.510647,1586938972.242,0.0,0.0,6453840,0,0,0,0,0,6453840.0,49
25735,1586939001.4506078,1586939079.543195,1586938972.245,0.0,0.0,121,0,0,0,0,0,121.0,50
25736,1586939078.433608,1586939411.950387,1586939049.228,0.0,0.0,2522310,0,0,0,0,0,2522310.0,64
25737,1586939115.4036078,1586939412.095777,1586939086.198,0.0,0.0,1211105,0,0,0,0,0,1211105.0,73
25738,1586939115.408608,1586939412.104064,1586939086.203,0.0,0.0,170,0,0,0,0,0,170.0,74
25739,1586939120.868608,1586939412.109004,1586939091.663,0.0,0.0,178900,0,0,0,0,0,178900.0,80
25740,1586939120.8716078,1586939412.11098,1586939091.666,0.0,0.0,102,0,0,0,0,0,102.0,81
25741,1586939141.104608,1586939412.117598,1586939111.899,0.0,0.0,662919,0,0,0,0,0,662919.0,93
25742,1586939141.1076078,1586939412.1226892,1586939111.902,0.0,0.0,103,0,0,0,0,0,103.0,94
25743,1586939304.428608,1586939412.128405,1586939275.223,0.0,0.0,5351126,0,0,0,0,0,5351126.0,110
25744,1586939304.4316082,1586939412.130753,1586939275.226,0.0,0.0,80,0,0,0,0,0,80.0,111
25745,1586939411.2336082,1586939749.257216,1586939382.028,0.0,0.0,3499336,0,0,0,0,0,3499336.0,131
25746,1586939430.645608,1586939749.264823,1586939401.44,0.0,0.0,635901,0,0,0,0,0,635901.0,145
25747,1586939430.651608,1586939749.267745,1586939401.446,0.0,0.0,206,0,0,0,0,0,206.0,146
25748,1586939530.341608,1586939749.280836,1586939501.136,0.0,0.0,3266294,0,0,0,0,0,3266294.0,150
25749,1586939530.3456082,1586939749.2874742,1586939501.14,0.0,0.0,130,0,0,0,0,0,130.0,151
25750,1586939637.908608,1586939749.2956781,1586939608.703,0.0,0.0,3524240,0,0,0,0,0,3524240.0,168
25751,1586939637.913608,1586939749.3008962,1586939608.708,0.0,0.0,179,0,0,0,0,0,179.0,169
25752,1586939697.801608,1586939749.306004,1586939668.596,0.0,0.0,1962201,0,0,0,0,0,1962201.0,185
25753,1586939697.8076081,1586939749.308783,1586939668.602,0.0,0.0,201,0,0,0,0,0,201.0,186
25754,1586939748.441608,1586940598.584754,1586939719.236,0.0,0.0,1658990,0,0,0,0,0,1658990.0,202
25755,1586939853.901608,1586940598.5901911,1586939824.696,0.0,0.0,3455179,0,0,0,0,0,3455179.0,210
25756,1586939853.907608,1586940598.605576,1586939824.702,0.0,0.0,177,0,0,0,0,0,177.0,211
25757,1586939999.419608,1586940598.6191201,1586939970.214,0.0,0.0,4767621,0,0,0,0,0,4767621.0,219
25758,1586939999.4316082,1586940598.624504,1586939970.226,0.0,0.0,406,0,0,0,0,0,406.0,220
25759,1586940161.354608,1586940598.628539,1586940132.149,0.0,0.0,5305325,0,0,0,0,0,5305325.0,231
25760,1586940161.3586082,1586940598.631138,1586940132.153,0.0,0.0,124,0,0,0,0,0,124.0,232
25761,1586940504.395608,1586940598.6367092,1586940475.19,0.0,0.0,11239445,0,0,0,0,0,11239445.0,3
25762,1586940504.3996081,1586940598.6403592,1586940475.194,0.0,0.0,141,0,0,0,0,0,141.0,4
25763,1586940597.8646078,1586940917.3390002,1586940568.659,0.0,0.0,3062330,0,0,0,0,0,3062330.0,9
25764,1586940657.750608,1586940917.3525462,1586940628.545,0.0,0.0,1962007,0,0,0,0,0,1962007.0,26
25765,1586940657.755608,1586940917.3586183,1586940628.55,0.0,0.0,164,0,0,0,0,0,164.0,27
25766,1586940716.406608,1586940917.365683,1586940687.201,0.0,0.0,1921676,0,0,0,0,0,1921676.0,28
25767,1586940716.4116082,1586940917.3684392,1586940687.206,0.0,0.0,190,0,0,0,0,0,190.0,29
25768,1586940739.310608,1586940917.3725133,1586940710.105,0.0,0.0,750233,0,0,0,0,0,750233.0,33
25769,1586940769.402608,1586940917.3770802,1586940740.197,0.0,0.0,985959,0,0,0,0,0,985959.0,35
25770,1586940800.380608,1586940917.3787851,1586940771.175,0.0,0.0,1015000,0,0,0,0,0,1015000.0,36
25771,1586940800.3866081,1586940917.381751,1586940771.181,0.0,0.0,199,0,0,0,0,0,199.0,37
25772,1586940916.434608,1586941558.776546,1586940887.229,0.0,0.0,3802254,0,0,0,0,0,3802254.0,50
25773,1586940919.505608,1586941558.7823522,1586940890.3,0.0,0.0,100441,0,0,0,0,0,100441.0,52
25774,1586940947.3656082,1586941558.7885962,1586940918.16,0.0,0.0,912810,0,0,0,0,0,912810.0,53
25775,1586941181.5376081,1586941558.7985191,1586941152.332,0.0,0.0,7672532,0,0,0,0,0,7672532.0,61
25776,1586941181.540608,1586941558.804245,1586941152.335,0.0,0.0,102,0,0,0,0,0,102.0,62
25777,1586941307.4186082,1586941558.8164272,1586941278.213,0.0,0.0,4124329,0,0,0,0,0,4124329.0,85
25778,1586941307.4256082,1586941558.8221083,1586941278.22,0.0,0.0,213,0,0,0,0,0,213.0,86
25779,1586941315.908608,1586941558.8253813,1586941286.703,0.0,0.0,277951,0,0,0,0,0,277951.0,92
25780,1586941315.914608,1586941558.8287463,1586941286.709,0.0,0.0,180,0,0,0,0,0,180.0,93
25781,1586941557.8776078,1586941918.33716,1586941528.672,0.0,0.0,7927812,0,0,0,0,0,7927812.0,104
25782,1586941596.849608,1586941918.3519301,1586941567.644,0.0,0.0,1276735,0,0,0,0,0,1276735.0,106
25783,1586941596.8536081,1586941918.3566492,1586941567.648,0.0,0.0,117,0,0,0,0,0,117.0,107
25784,1586941617.7086082,1586941918.361783,1586941588.503,0.0,0.0,683315,0,0,0,0,0,683315.0,108
25785,1586941617.7136078,1586941918.3652072,1586941588.508,0.0,0.0,163,0,0,0,0,0,163.0,109
25786,1586941664.4036078,1586941918.382991,1586941635.198,0.0,0.0,1529788,0,0,0,0,0,1529788.0,112
25787,1586941664.409608,1586941918.386192,1586941635.204,0.0,0.0,176,0,0,0,0,0,176.0,113
25788,1586941797.736608,1586941918.391027,1586941768.531,0.0,0.0,4368412,0,0,0,0,0,4368412.0,114
25789,1586941797.7456079,1586941918.3952541,1586941768.54,0.0,0.0,290,0,0,0,0,0,290.0,115
25790,1586941917.4106078,1586942564.266655,1586941888.205,0.0,0.0,3920745,0,0,0,0,0,3920745.0,120
25791,1586942201.6796079,1586942564.281351,1586942172.474,0.0,0.0,9313771,0,0,0,0,0,9313771.0,133
25792,1586942201.6826081,1586942564.28552,1586942172.477,0.0,0.0,104,0,0,0,0,0,104.0,134
25793,1586942252.032608,1586942564.294043,1586942222.827,0.0,0.0,1649688,0,0,0,0,0,1649688.0,148
25794,1586942252.038608,1586942564.300976,1586942222.833,0.0,0.0,197,0,0,0,0,0,197.0,149
25795,1586942513.8246078,1586942564.308055,1586942484.619,0.0,0.0,8577275,0,0,0,0,0,8577275.0,163
25796,1586942513.829608,1586942564.311822,1586942484.624,0.0,0.0,162,0,0,0,0,0,162.0,164
25797,1586942517.8716078,1586942564.316148,1586942488.666,0.0,0.0,132460,0,0,0,0,0,132460.0,166
25798,1586942517.8786082,1586942564.322812,1586942488.673,0.0,0.0,203,0,0,0,0,0,203.0,167
25799,1586942563.341608,1586943205.3024042,1586942534.136,0.0,0.0,1489595,0,0,0,0,0,1489595.0,174
25800,1586942577.731608,1586943205.314703,1586942548.526,0.0,0.0,471379,0,0,0,0,0,471379.0,179
25801,1586942577.737608,1586943205.3192463,1586942548.532,0.0,0.0,189,0,0,0,0,0,189.0,180
25802,1586942627.3406081,1586943205.3247032,1586942598.135,0.0,0.0,1625209,0,0,0,0,0,1625209.0,189
25803,1586942627.3446078,1586943205.3323882,1586942598.139,0.0,0.0,125,0,0,0,0,0,125.0,190
25804,1586942682.901608,1586943205.3379593,1586942653.696,0.0,0.0,1820303,0,0,0,0,0,1820303.0,191
25805,1586942682.906608,1586943205.345962,1586942653.701,0.0,0.0,175,0,0,0,0,0,175.0,192
25806,1586942903.368608,1586943205.351602,1586942874.163,0.0,0.0,7223324,0,0,0,0,0,7223324.0,207
25807,1586942903.3796082,1586943205.3577392,1586942874.174,0.0,0.0,351,0,0,0,0,0,351.0,208
