ID,timestamp,timestampLogged,BBDate,C0TBSzArr_0,C0TBSzArr_1,C0TBSzArr_2,C0TBSzArr_3,C0TBSzArr_4,C0TBSzArr_5,C0TBSzArr_6,C0TBSzArr_7,C0TBSzArr_8,C0TBSzArr_9,C0TBSzArr_10,C0TBSzArr_11,C0TBSzArr_12,C0TBSzArr_13,C0TBSzArr_14,C0TBSzArr_15,C1TBSzArr_0,C1TBSzArr_1,C1TBSzArr_2,C1TBSzArr_3,C1TBSzArr_4,C1TBSzArr_5,C1TBSzArr_6,C1TBSzArr_7,C1TBSzArr_8,C1TBSzArr_9,C1TBSzArr_10,C1TBSzArr_11,C1TBSzArr_12,C1TBSzArr_13,C1TBSzArr_14,C1TBSzArr_15,CAFreqInfo_0,CAFreqInfo_1,CAFreqInfo_2,CAFreqInfo_3,CASCCStateArr_0,CASCCStateArr_1,CASCCStateArr_2,CASCCStateArr_3,DupMode,LogDuration,SeqNum,SleepStateArr_0,SleepStateArr_1,SleepStateArr_2,SleepStateArr_3,SleepStateArr_4,SleepStateArr_5,TxPwrBktArr_0,TxPwrBktArr_1,TxPwrBktArr_2,TxPwrBktArr_3,TxPwrBktArr_4,TxPwrBktArr_5,TxPwrBktArr_6,TxPwrBktArr_7,TxPwrBktArr_8,TxPwrBktArr_9,TxPwrBktArr_10,TxPwrBktArr_11,kRfActRxTxArr_0,kRfActRxTxArr_1,kRfActRxTxArr_2,kRfActRxTxArr_3,kRfActRxTxArr_4,kRfActRxTxArr_5
26137,1586994820.689665,1586994878.209733,1586994789.491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,175,0,0,0,176.0,18,0,0,0,0,0,176,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26138,1586994859.021665,1586994878.2122822,1586994827.823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,1255910,0,0,0,1255911.0,19,0,43620,0,0,0,1212300,1255910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26139,1586994859.024665,1586994878.214483,1586994827.826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,116,0,0,0,116.0,20,0,116,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26140,1586994877.979665,1586995838.3641832,1586994846.781,0,819,0,0,65,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,621046,0,0,0,621046.0,32,0,125235,1146,12745,2588,479362,615152,0,0,0,0,0,1310,982,1605,1048,229,720,0,622,5504,103927,360,0
26141,1586994938.0856652,1586995838.369812,1586994906.887,0,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,1969164,0,0,0,1969164.0,39,0,112826,2555,0,0,1853789,1969164,0,0,0,0,0,0,0,0,0,0,0,0,950,0,0,0,0
26142,1586994938.090665,1586995838.3717613,1586994906.892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,162,0,0,0,162.0,40,0,0,0,0,0,161,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26143,1586995113.656665,1586995838.381916,1586995082.458,0,4095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,5752329,0,0,0,5752329.0,55,0,406265,12089,0,0,5334110,5751118,0,0,0,0,0,0,0,360,262,262,327,0,3997,1081,15890,98,0
26144,1586995113.659665,1586995838.4017043,1586995082.461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,101,0,0,0,101.0,56,0,101,0,0,0,0,69,0,0,0,0,0,0,0,0,0,32,0,0,0,32,98,0,0
26145,1586995235.0566652,1586995838.445466,1586995203.858,0,2391,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,3977491,0,0,0,3977491.0,67,0,299979,8256,5078,1310,3662963,3975201,0,0,0,163,65,753,622,327,131,229,0,0,2424,2293,60875,0,0
26146,1586995235.061665,1586995838.4541883,1586995203.863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,162,0,0,0,162.0,68,0,0,0,0,0,162,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26147,1586995655.7446651,1586995838.4609082,1586995624.546,0,2686,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,13783472,0,0,0,13783472.0,80,0,657346,6782,10582,3604,13105418,13777020,0,0,0,0,0,65,2883,655,294,2555,0,0,2621,6290,124044,131,0
26148,1586995838.0926652,1586995838.4630392,1586995806.894,0,1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,5974549,0,0,0,5974549.0,81,0,248054,5012,0,0,5721583,5974548,0,0,0,0,0,0,0,0,0,0,0,0,1146,0,0,0,0
26149,1586995838.0996652,1586996342.2070212,1586995806.901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,238,0,0,0,238.0,82,0,0,0,0,0,238,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26150,1586995855.8886652,1586996342.2247772,1586995824.69,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,75,0,0,582853,0,0,0,582853.0,84,0,19155,0,0,0,563708,582853,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0
26151,1586995898.1906652,1586996342.2316291,1586995866.992,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,1386006,0,0,0,1386006.0,88,0,57201,0,0,0,1328833,1386005,0,0,0,0,0,0,0,0,0,0,0,0,229,0,0,0,0
26152,1586995949.5496652,1586996342.235002,1586995918.351,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,1682726,0,0,0,1682726.0,93,0,71996,491,0,0,1610270,1682726,0,0,0,0,0,0,0,0,0,0,0,0,360,0,0,0,0
26153,1586995949.554665,1586996342.2368202,1586995918.356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,170,0,0,0,170.0,94,0,0,0,0,0,169,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26154,1586996133.8256652,1586996342.241726,1586996102.627,0,1376,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,6037566,0,0,0,6037566.0,110,0,265302,786,294,0,5771247,6036453,0,0,0,0,0,0,0,65,458,262,327,0,1343,1015,15628,65,0
26155,1586996133.8296652,1586996342.2475243,1586996102.631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,108,0,0,0,108.0,111,0,108,0,0,0,0,76,0,0,0,0,0,0,0,0,0,32,0,0,0,32,98,0,0
26156,1586996263.0366652,1586996342.2559953,1586996231.838,0,2326,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,4233424,0,0,0,4233424.0,143,0,314380,1048,6913,1900,3909269,4229757,0,0,0,0,0,1081,655,655,393,589,294,0,2227,3505,77585,131,0
26157,1586996263.0396652,1586996342.2600691,1586996231.841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,100,0,0,0,100.0,144,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0
26158,1586996341.8946652,1586996720.092453,1586996310.696,0,1539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,2583638,0,0,0,2583638.0,169,0,266130,262,13793,1310,2302202,2579381,0,0,0,0,0,2883,163,262,163,655,131,0,1539,4259,125355,0,0
26159,1586996462.9646652,1586996720.0976162,1586996431.766,0,1507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,75,0,0,3966680,0,0,0,3966679.0,193,0,214692,0,0,0,3752074,3966680,0,0,0,0,0,0,0,0,0,0,0,0,1507,0,0,0,0
26160,1586996462.9706652,1586996720.1000671,1586996431.772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,75,0,0,188,0,0,0,189.0,194,0,0,0,0,0,188,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26161,1586996554.873665,1586996720.1041691,1586996523.675,0,1146,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,3011151,0,0,0,3011151.0,208,0,145309,0,753,0,2865146,3009779,0,0,0,0,0,0,393,163,196,327,294,0,1113,1277,9599,65,0
26162,1586996554.876665,1586996720.1070762,1586996523.678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,90,0,0,0,90.0,209,0,89,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26163,1586996685.0556653,1586996720.113912,1586996653.857,0,2326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,75,0,0,4265273,0,0,0,4265273.0,245,0,344867,917,13007,2391,3904180,4260656,0,0,0,0,0,2227,688,229,131,819,524,0,2326,4619,96653,0,0
26164,1586996685.061665,1586996720.117848,1586996653.863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,75,0,0,179,0,0,0,178.0,246,0,0,0,0,0,178,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26165,1586996712.4576652,1586996720.1317573,1586996681.259,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,897617,0,0,0,897618.0,252,0,50342,0,0,0,847305,897617,0,0,0,0,0,0,0,0,0,0,0,0,360,0,0,0,0
26166,1586996712.462665,1586996720.1378303,1586996681.264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,162,0,0,0,162.0,253,0,0,0,0,0,161,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26167,1586996719.261665,1586997195.0877433,1586996688.063,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,75,0,0,222784,0,0,0,222784.0,255,0,10232,0,0,0,212535,222783,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0
26168,1586996719.969665,1586997195.091197,1586996688.771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,75,0,0,23188,0,0,0,23188.0,0,0,706,0,0,0,22481,23188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26169,1586996724.0436652,1586997195.095318,1586996692.845,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,133473,0,0,0,133473.0,2,0,7688,0,0,0,125777,133473,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0
26170,1586996798.110665,1586997195.101728,1586996766.912,0,1179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,2426777,0,0,0,2426777.0,21,0,152331,0,0,0,2274502,2426776,0,0,0,0,0,0,0,0,0,0,0,0,1179,0,0,0,0
26171,1586996857.9256651,1586997195.1064072,1586996826.727,0,1048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,75,0,0,1959816,0,0,0,1959816.0,35,0,128539,884,0,0,1830403,1959815,0,0,0,0,0,0,0,0,0,0,0,0,1048,0,0,0,0
26172,1586996857.9316652,1586997195.1094823,1586996826.733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,75,0,0,184,0,0,0,184.0,36,0,0,0,0,0,184,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26173,1586997035.150665,1586997195.1217532,1586997003.952,0,2915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,75,0,0,5806508,0,0,0,5806508.0,81,0,374714,0,0,0,5431900,5806508,0,0,0,0,0,0,0,0,0,0,0,0,2915,0,0,0,0
26174,1586997035.1556652,1586997195.211884,1586997003.957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,75,0,0,170,0,0,0,169.0,82,0,1,0,0,0,169,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26175,1586997041.926665,1586997195.234004,1586997010.728,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,75,0,0,221829,0,0,0,221830.0,85,0,13061,0,0,0,208751,221829,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0
26176,1586997194.9406652,1586997758.0020423,1586997163.742,0,2359,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,5013443,0,0,0,5013443.0,118,0,304843,393,294,0,4708022,5012396,0,0,0,0,0,0,0,0,229,491,327,0,2359,982,16054,32,0
26177,1586997283.314665,1586997758.006948,1586997252.116,0,1539,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,75,0,0,2895529,0,0,0,2895529.0,142,0,255343,0,8223,2817,2629212,2891042,0,0,0,0,0,65,622,1638,688,1376,98,0,1539,4423,111037,32,0
26178,1586997283.318665,1586997758.009674,1586997252.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,75,0,0,109,0,0,0,109.0,143,0,109,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26179,1586997313.8566651,1586997758.0144992,1586997282.658,0,1113,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,1000592,0,0,0,1000591.0,163,0,131777,393,3210,2522,862718,993911,0,0,0,0,0,0,0,1965,1113,3341,262,0,1048,6552,84924,98,0
26180,1586997313.8616652,1586997758.0440211,1586997282.663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,165,0,0,0,166.0,164,0,1,0,0,0,165,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26181,1586997507.873665,1586997758.0576372,1586997476.675,0,3210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,6356703,0,0,0,6356703.0,214,0,419864,0,0,0,5936992,6356702,0,0,0,0,0,0,0,0,0,0,0,0,3210,0,0,0,0
26182,1586997507.8896651,1586997758.0621972,1586997476.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,517,0,0,0,517.0,215,0,0,0,0,0,517,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26183,1586997757.863665,1586997758.072153,1586997726.665,0,3964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,8190266,0,0,0,8190266.0,16,0,515411,786,0,0,7674213,8190266,0,0,0,0,0,0,0,0,0,0,0,0,3964,0,0,0,0
26184,1586997757.8666651,1586998433.002907,1586997726.668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,89,0,0,0,89.0,17,0,90,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26185,1586997817.900665,1586998433.019364,1586997786.702,0,1802,0,0,0,0,65,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,1967005,0,0,0,1967006.0,39,0,220745,131,8616,2129,1735433,1946924,0,0,0,0,0,0,2096,1605,327,2227,13826,0,1507,19592,100192,458,0
26186,1586997817.906665,1586998433.0273452,1586997786.708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,185,0,0,0,185.0,40,0,0,0,0,0,184,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26187,1586998113.512665,1586998433.0384412,1586998082.314,0,4161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,75,0,0,9685377,0,0,0,9685377.0,82,0,500955,5406,0,0,9179128,9685377,0,0,0,0,0,0,0,0,0,0,0,0,4161,0,0,0,0
26188,1586998113.5146651,1586998433.0417871,1586998082.316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,75,0,0,87,0,0,0,87.0,83,0,0,0,0,0,87,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26189,1586998308.5166652,1586998433.04869,1586998277.318,0,1638,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,6389150,0,0,0,6389150.0,101,0,285908,2293,29225,1605,6070219,6384435,0,0,0,0,32,196,131,262,1343,1900,851,0,1539,4488,83187,163,0
26190,1586998308.5206652,1586998433.052278,1586998277.322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,106,0,0,0,106.0,102,0,106,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
26191,1586998401.9346652,1586998433.0566301,1586998370.736,0,720,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,3060661,0,0,0,3060661.0,113,0,219311,0,13891,4029,2823494,3054996,0,0,0,753,2588,131,0,950,622,556,65,0,720,5635,123192,32,0
26192,1586998401.9406652,1586998433.058998,1586998370.742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,206,0,0,0,206.0,114,0,0,0,0,0,205,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26193,1586998432.663665,1586999120.5779152,1586998401.465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,1006612,0,0,0,1006612.0,115,0,35933,0,0,0,970683,1006611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26194,1586998492.0496652,1586999120.592855,1586998460.851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,1945578,0,0,0,1945578.0,117,0,60635,0,0,0,1884938,1945577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26195,1586998492.054665,1586999120.5970562,1586998460.856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,175,0,0,0,175.0,118,0,1,0,0,0,174,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26196,1586998527.0896652,1586999120.602962,1586998495.891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,1147890,0,0,0,1147890.0,119,0,39970,0,0,0,1107933,1147890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26197,1586998527.094665,1586999120.611104,1586998495.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,173,0,0,0,173.0,120,0,0,0,0,0,173,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26198,1586998947.1396651,1586999120.634841,1586998915.941,0,18413,131,0,32,98,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,13762552,0,0,0,13762552.0,210,0,1912791,41479,70934,10746,11726986,13724154,0,0,0,0,0,1179,11729,5504,4816,12483,2686,0,17954,37416,693220,753,0
26199,1586999091.956665,1586999120.6482852,1586999060.758,0,2522,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,4744853,0,0,0,4744853.0,243,0,361648,5209,12679,688,4364729,4738171,0,0,0,0,0,0,2129,2424,360,1769,0,0,2359,6421,157955,196,0
26200,1586999091.9616652,1586999120.654119,1586999060.763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,168,0,0,0,168.0,244,0,1,0,0,0,167,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26201,1586999120.2246652,1586999447.2610152,1586999089.026,0,982,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,926021,0,0,0,926021.0,0,0,128628,1670,6323,1408,788024,922517,0,0,0,0,0,0,1507,1015,131,851,0,0,950,3407,80566,65,0
26202,1586999164.2706652,1586999447.280489,1586999133.072,0,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,1443010,0,0,0,1443010.0,2,0,152006,8649,0,0,1282387,1443010,0,0,0,0,0,0,0,0,0,0,0,0,1998,0,0,0,0
26203,1586999164.274665,1586999447.2904532,1586999133.076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,119,0,0,0,119.0,3,0,0,0,0,0,119,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26204,1586999212.909665,1586999447.2985961,1586999181.711,0,1113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,1593520,0,0,0,1593520.0,15,0,143820,1867,2096,1146,1444630,1584152,0,0,0,0,0,0,1474,655,229,982,6028,0,950,9173,65200,163,0
26205,1586999212.9216652,1586999447.305046,1586999181.723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,392,0,0,0,392.0,16,0,133,0,0,0,259,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26206,1586999323.5146651,1586999447.312122,1586999292.316,0,4488,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,3623523,0,0,0,3623523.0,18,0,365502,20346,1539,0,3236231,3622378,0,0,0,0,0,0,491,0,294,360,0,0,4455,1048,10550,65,0
26207,1586999323.5176651,1586999447.3173642,1586999292.319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,100,0,0,0,100.0,19,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26208,1586999412.8156652,1586999447.321701,1586999381.617,0,1802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,2925796,0,0,0,2925795.0,32,0,265808,5143,13334,2752,2638824,2921145,0,0,0,0,0,0,2948,131,360,1212,0,0,1703,4554,106319,98,0
26209,1586999412.8266652,1586999447.3247461,1586999381.628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,360,0,0,0,361.0,33,0,1,0,0,0,360,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26210,1586999446.9126651,1586999813.360865,1586999415.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,1116821,0,0,0,1116822.0,34,0,19315,0,0,0,1097515,1116821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26211,1586999463.7246652,1586999813.367124,1586999432.526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,550498,0,0,0,550498.0,36,0,8216,0,0,0,542248,550498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26212,1586999552.765665,1586999813.370202,1586999521.567,0,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,2917380,0,0,0,2917380.0,39,0,93967,1376,0,0,2822087,2917380,0,0,0,0,0,0,0,0,0,0,0,0,393,0,0,0,0
26213,1586999649.972665,1586999813.387988,1586999618.774,0,2391,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,50,0,0,3184936,0,0,0,3184936.0,56,0,292741,6552,13007,1769,2870945,3179401,0,0,0,0,0,0,2129,589,458,2359,0,0,2227,5275,95867,196,0
