ID,timestamp,timestampLogged,BBDate,DeepSleepDuration,Error,EventCode,LightSleepDuration,ML1State,Payload,SleepDisabledSclk,SleepEnableSclk,StateDuration,Version
12455,1587040516.6095872,1587040898.2633753,1587040484.575,8978,0,45452,0,0,"{length = 40, bytes = 0x03000000 0020f560 ecc528cb 8c802dcb ... 00000000 00000000 }",3408756876,3408446956,9459,3
12456,1587040527.5365872,1587040898.2638872,1587040495.502,2380,0,45452,37,1,"{length = 40, bytes = 0x03000000 01000000 529e31cb 0cf732cb ... 25000000 00000000 }",3409114892,3409026642,2694,3
12457,1587040542.5695872,1587040898.2649372,1587040510.535,1160,0,45452,0,0,"{length = 40, bytes = 0x03000000 00da69a2 99d839cb 177b3acb ... 00000000 00000000 }",3409607447,3409565849,1270,3
12458,1587040556.8515873,1587040898.2662642,1587040524.817,2346,0,45452,92,1,"{length = 40, bytes = 0x03000000 01cb8820 b42740cb fb9e41cb ... 00000000 08000000 }",3410075387,3409979316,2932,3
12459,1587040576.6095872,1587040898.2671912,1587040544.575,671,0,45452,0,0,"{length = 40, bytes = 0x03000000 0000ff7f 38224bcb bd7f4bcb ... 00000000 00000000 }",3410722749,3410698808,731,3
12460,1587040587.3455873,1587040898.268654,1587040555.311,2646,0,45452,0,1,"{length = 40, bytes = 0x03000000 0128145a 5b664fcb cbdd50cb ... 00000000 00000000 }",3411074507,3410978395,2933,3
12461,1587040606.6605873,1587040898.2698503,1587040574.626,0,0,45452,0,0,"{length = 40, bytes = 0x03000000 00000000 ad805acb c0855acb ... 00000000 00000000 }",3411707328,3411706029,40,3
12462,1587040627.3375874,1587040898.2711022,1587040595.303,3244,0,45452,0,1,"{length = 40, bytes = 0x03000000 01000000 eb1263cb 3ddc64cb ... 00000000 00000000 }",3412384829,3412267755,3573,3
12463,1587040636.6105871,1587040898.2721932,1587040604.576,495,0,45452,0,0,"{length = 40, bytes = 0x03000000 00000000 7b3369cb f17e69cb ... 00000000 00000000 }",3412688625,3412669307,590,3
12464,1587040647.446587,1587040898.272571,1587040615.412,658,0,45452,0,1,"{length = 40, bytes = 0x03000000 01000000 f6816ecb ebe96ecb ... 00000000 00000000 }",3413043691,3413017078,812,3
12465,1587040657.7705874,1587040898.2735682,1587040625.736,1160,0,45452,0,0,"{length = 40, bytes = 0x03000000 00ad1912 a57073cb 241374cb ... 00000000 00000000 }",3413381924,3413340325,1270,3
12466,1587040677.1495872,1587040898.2743921,1587040645.115,992,0,45452,0,1,"{length = 40, bytes = 0x03000000 01000000 532d7dcb 80c37dcb ... 00000000 00000000 }",3414016896,3413978451,1173,3
12467,1587040696.6195874,1587040898.2758722,1587040664.585,343,0,45452,0,0,"{length = 40, bytes = 0x03000000 00010000 1e4c87cb 667f87cb ... 00000000 00000000 }",3414654822,3414641694,401,3
12468,1587040707.2705874,1587040898.2762613,1587040675.236,888,0,45452,0,1,"{length = 40, bytes = 0x03000000 011a6aa6 c04b8ccb 93d28ccb ... 00000000 00000000 }",3415003795,3414969280,1053,3
12469,1587040726.6205873,1587040898.2790072,1587040694.586,3362,0,45452,0,0,"{length = 40, bytes = 0x03000000 00000000 fcb994cb 027f96cb ... 00000000 00000000 }",3415637762,3415521788,3540,3
12470,1587040747.236587,1587040898.280746,1587040715.202,2142,0,45452,0,1,"{length = 40, bytes = 0x03000000 01000000 af989fcb 90cda0cb ... 00000000 00000000 }",3416313232,3416234159,2413,3
12471,1587040756.617587,1587040898.2819881,1587040724.583,1356,0,45452,0,0,"{length = 40, bytes = 0x03000000 00000000 3cc1a4cb 387ea5cb ... 00000000 00000000 }",3416620600,3416572220,1477,3
12472,1587040769.0465875,1587040898.283854,1587040737.012,3289,0,45452,92,1,"{length = 40, bytes = 0x03000000 01000000 aac2a9cb f2b4abcb ... 00000000 04000000 }",3417027826,3416900266,3893,3
12473,1587040781.9105873,1587040898.28545,1587040749.876,1138,0,45452,0,0,"{length = 40, bytes = 0x03000000 000aa9a3 e787b1cb 5f23b2cb ... 00000000 00000000 }",3417449311,3417409511,1215,3
12474,1587040797.1085873,1587040898.2867992,1587040765.074,1080,0,45452,0,1,"{length = 40, bytes = 0x03000000 01000000 101cb9cb 80bcb9cb ... 00000000 00000000 }",3417947264,3417906192,1254,3
12475,1587040816.630587,1587040898.2946043,1587040784.596,48,0,45452,0,0,"{length = 40, bytes = 0x03000000 00181567 0b71c3cb 147fc3cb ... 00000000 00000000 }",3418586900,3418583307,110,3
12476,1587040827.1875873,1587040898.300928,1587040795.153,1374,0,45452,0,1,"{length = 40, bytes = 0x03000000 01009800 d8fcc7cb 36c6c8cb ... 00000000 00000000 }",3418932790,3418881240,1573,3
12477,1587040846.6205873,1587040898.3026261,1587040814.586,1775,0,45452,0,0,"{length = 40, bytes = 0x03000000 00000000 1c8ad1cb 607dd2cb ... 00000000 00000000 }",3419569504,3419507228,1901,3
12478,1587040867.209587,1587040898.304522,1587040835.175,1372,0,45452,0,1,"{length = 40, bytes = 0x03000000 018aaaa5 37ffdbcb 7bc8dccb ... 00000000 00000000 }",3420244091,3420192567,1573,3
12479,1587040876.650587,1587040898.3069582,1587040844.616,3610,0,45452,0,0,"{length = 40, bytes = 0x03000000 00000000 9498dfcb d080e1cb ... 00000000 00000000 }",3420553424,3420428436,3815,3
12480,1587040887.3525872,1587040898.3078833,1587040855.318,2652,0,45452,0,1,"{length = 40, bytes = 0x03000000 01001300 3463e5cb 83dae6cb ... 00000000 00000000 }",3420904067,3420807988,2932,3
12481,1587040897.1205873,1587040898.308907,1587040865.086,3609,0,45452,0,0,"{length = 40, bytes = 0x03000000 0046761e 41d6e9cb b2bcebcb ... 00000000 00000000 }",3421224114,3421099585,3801,3
12482,1587040917.058587,1587042492.0940602,1587040885.024,1488,0,45452,37,1,"{length = 40, bytes = 0x03000000 01000000 a0d6f4cb 7bb4f5cb ... 25000000 00000000 }",3421877371,3421820576,1733,3
12483,1587040936.6205873,1587042492.0989113,1587040904.586,962,0,45452,0,0,"{length = 40, bytes = 0x03000000 005a6aa7 8ff4fecb 2d7cffcb ... 00000000 00000000 }",3422518317,3422483599,1060,3
12484,1587040947.3915873,1587042492.0998802,1587040915.357,1696,0,45452,0,1,"{length = 40, bytes = 0x03000000 01000000 ccd203cc b3de04cc ... 00000000 00000000 }",3422871219,3422802636,2093,3
12485,1587040966.6005874,1587042492.1025932,1587040934.566,1482,0,45452,0,0,"{length = 40, bytes = 0x03000000 00c1ec00 7bac0dcc 36790ecc ... 00000000 00000000 }",3423500598,3423448187,1600,3
12486,1587040987.4155874,1587042492.1044931,1587040955.381,1182,0,45452,37,1,"{length = 40, bytes = 0x03000000 01000000 582c18cc 3be118cc ... 25000000 00000000 }",3424182587,3424136280,1413,3
12487,1587040996.630587,1587042492.1055841,1587040964.596,2096,0,45452,0,0,"{length = 40, bytes = 0x03000000 00ffffff d8611ccc a47c1dcc ... 00000000 00000000 }",3424484516,3424412120,2210,3
12488,1587041007.2995872,1587042492.1062992,1587040975.265,3984,0,45452,92,1,"{length = 40, bytes = 0x03000000 01000000 907e20cc 1dd222cc ... 00000000 04000000 }",3424834077,3424681616,4653,3
12489,1587041017.4305873,1587042492.110351,1587040985.396,1158,0,45452,0,0,"{length = 40, bytes = 0x03000000 00000000 634527cc c2e227cc ... 00000000 00000000 }",3425166018,3425125731,1230,3
12490,1587041037.006587,1587042492.1117742,1587041004.972,1370,0,45452,0,1,"{length = 40, bytes = 0x03000000 01000000 d8e230cc 36ac31cc ... 00000000 00000000 }",3425807414,3425755864,1573,3
12491,1587041056.6205873,1587042492.1133382,1587041024.586,1872,0,45452,0,0,"{length = 40, bytes = 0x03000000 0028fc5b 12783acc 8e7a3bcc ... 00000000 00000000 }",3426450062,3426383890,2020,3
12492,1587041067.3755875,1587042492.1141253,1587041035.341,8251,0,45452,116,1,"{length = 40, bytes = 0x03000000 01fbffff 907a3bcc 08db40cc ... 09000000 00000000 }",3426802440,3426450064,10755,3
12493,1587041086.6515875,1587042492.1166263,1587041054.617,1205,0,45452,0,0,"{length = 40, bytes = 0x03000000 00045000 d1d349cc 1e7e4acc ... 00000000 00000000 }",3427434014,3427390417,1331,3
12494,1587041107.7965875,1587042492.1174712,1587041075.762,2648,0,45452,20,1,"{length = 40, bytes = 0x03000000 01283a5e a18453cc 601055cc ... 14000000 00000000 }",3428126816,3428025505,3092,3
12495,1587041116.630587,1587042492.118782,1587041084.596,1777,0,45452,0,0,"{length = 40, bytes = 0x03000000 00000000 2d8958cc 057b59cc ... 00000000 00000000 }",3428416261,3428354349,1890,3
12496,1587041131.6715875,1587042492.1198041,1587041099.637,2354,0,45452,112,1,"{length = 40, bytes = 0x03000000 01da28a1 c6885fcc 0d0061cc ... 14000000 04000000 }",3428909069,3428812998,2932,3
12497,1587041142.8705873,1587042492.1215472,1587041110.836,1138,0,45452,0,0,"{length = 40, bytes = 0x03000000 00000000 e9fd65cc 609966cc ... 00000000 00000000 }",3429276000,3429236201,1215,3
12498,1587041158.9555874,1587042492.1225522,1587041126.921,1488,0,45452,0,1,"{length = 40, bytes = 0x03000000 01000000 48cb6dcc 07a46ecc ... 00000000 00000000 }",3429803015,3429747528,1694,3
12499,1587041176.630587,1587042492.1244662,1587041144.596,331,0,45452,0,0,"{length = 40, bytes = 0x03000000 00000000 3a4377cc 367a77cc ... 00000000 00000000 }",3430382134,3430368058,430,3
12500,1587041187.3275871,1587042492.1250262,1587041155.293,8086,0,45452,228,1,"{length = 40, bytes = 0x03000000 014aed98 377a77cc 44d37ccc ... 25000000 00000000 }",3430732612,3430382135,10697,3
12501,1587041206.630587,1587042492.1262472,1587041174.596,7181,0,45452,0,0,"{length = 40, bytes = 0x03000000 00b00100 0ac882cc cd7986cc ... 00000000 00000000 }",3431365069,3431122954,7390,3
12502,1587041227.4415874,1587042492.1268811,1587041195.407,3240,0,45452,0,1,"{length = 40, bytes = 0x03000000 01289865 01188fcc 51e190cc ... 00000000 00000000 }",3432046929,3431929857,3573,3
12503,1587041236.630587,1587042492.1339903,1587041204.596,167,0,45452,12,0,"{length = 40, bytes = 0x03000000 00548c26 415895cc 647995cc ... 00000000 00000000 }",3432348004,3432339521,259,3
12504,1587041247.2255874,1587042492.1347632,1587041215.191,361,0,45452,0,1,"{length = 40, bytes = 0x03000000 01000000 40869acc 65c59acc ... 00000000 00000000 }",3432695141,3432678976,493,3
12505,1587041257.321587,1587042492.135652,1587041225.287,1672,0,45452,0,0,"{length = 40, bytes = 0x03000000 00faa8a1 aded9ecc 92d19fcc ... 00000000 00000000 }",3433025938,3432967597,1781,3
12506,1587041276.9425874,1587042492.1363642,1587041244.908,5173,0,45452,41,1,"{length = 40, bytes = 0x03000000 01000000 7180a6cc c7a0a9cc ... 00000000 00000000 }",3433668807,3433463921,6253,3
12507,1587041296.5905871,1587042492.1376402,1587041264.556,1224,0,45452,0,0,"{length = 40, bytes = 0x03000000 00000000 b5cbb2cc 7573b3cc ... 00000000 00000000 }",3434312565,3434269621,1311,3
12508,1587041307.348587,1587042492.1381893,1587041275.314,1556,0,45452,0,1,"{length = 40, bytes = 0x03000000 01000000 5af1b7cc 54d4b8cc ... 00000000 00000000 }",3434665044,3434606938,1773,3
12509,1587041326.630587,1587042492.139317,1587041294.596,1843,0,45452,0,0,"{length = 40, bytes = 0x03000000 004a2aa6 a97ec1cc 2e78c2cc ... 00000000 00000000 }",3435296814,3435232937,1950,3
12510,1587041347.348587,1587042492.1398382,1587041315.314,1773,0,45452,37,1,"{length = 40, bytes = 0x03000000 01289241 fdcccbcc cbd3cccc ... 25000000 00000000 }",3435975627,3435908349,2053,3
12511,1587041356.630587,1587042492.1407924,1587041324.596,2360,0,45452,0,0,"{length = 40, bytes = 0x03000000 00daa9a3 0634d0cc c677d1cc ... 00000000 00000000 }",3436279750,3436196870,2530,3
12512,1587041367.2995872,1587042492.1414323,1587041335.265,2352,0,45452,0,1,"{length = 40, bytes = 0x03000000 01eae8a0 f27ed5cc 40cdd6cc ... 00000000 00000000 }",3436629312,3436543730,2612,3
12513,1587041377.190587,1587042492.142703,1587041345.156,0,0,45452,0,0,"{length = 40, bytes = 0x03000000 00007900 babadbcc 2bbfdbcc ... 00000000 00000000 }",3436953387,3436952250,35,3
12514,1587041396.9315872,1587042492.1443152,1587041364.897,1676,0,45452,0,1,"{length = 40, bytes = 0x03000000 01000000 8dabe4cc bf9de5cc ... 00000000 00000000 }",3437600191,3437538189,1892,3
12515,1587041416.650587,1587042492.1463752,1587041384.616,1008,0,45452,0,0,"{length = 40, bytes = 0x03000000 0002ab01 f7efeecc 8479efcc ... 00000000 00000000 }",3438246276,3438211063,1075,3
12516,1587041427.4645872,1587042492.1467803,1587041395.43,2648,0,45452,0,1,"{length = 40, bytes = 0x03000000 01000000 1f6af3cc 8de1f4cc ... 00000000 00000000 }",3438600589,3438504479,2933,3
12517,1587041446.6405873,1587042492.1478863,1587041414.606,1529,0,45452,0,0,"{length = 40, bytes = 0x03000000 0018cd6a fea5fdcc d677fecc ... 00000000 00000000 }",3439228886,3439175166,1640,3
12518,1587041467.4165874,1587042492.1485631,1587041435.382,3447,0,45452,9,1,"{length = 40, bytes = 0x03000000 01000019 5dd906cd dfda08cd ... 09000000 00000000 }",3439909599,3439778141,4012,3
12519,1587041476.650587,1587042492.1515672,1587041444.616,2035,0,45452,0,0,"{length = 40, bytes = 0x03000000 00000000 7a600ccd b8780dcd ... 00000000 00000000 }",3440212152,3440140410,2190,3
12520,1587041487.4645872,1587042492.1522632,1587041455.43,2448,0,45452,0,1,"{length = 40, bytes = 0x03000000 01000000 ee8211cd bfe012cd ... 00000000 00000000 }",3440566463,3440476910,2733,3
12521,1587041497.4515872,1587042492.1533382,1587041465.417,1144,0,45452,0,0,"{length = 40, bytes = 0x03000000 00289e59 e73e17cd d6de17cd ... 00000000 00000000 }",3440893654,3440852711,1250,3
12522,1587041516.9235873,1587042492.153892,1587041484.889,6608,0,45452,112,1,"{length = 40, bytes = 0x03000000 0128b451 b0cc1dcd 199b21cd ... 14000000 04000000 }",3441531673,3441282224,7614,3
12523,1587041536.650587,1587042492.1548562,1587041504.616,690,0,45452,0,0,"{length = 40, bytes = 0x03000000 00000000 cf172bcd e4772bcd ... 00000000 00000000 }",3442178020,3442153423,751,3
12524,1587041547.3955874,1587042492.1552162,1587041515.361,2652,0,45452,0,1,"{length = 40, bytes = 0x03000000 01000000 a95f2fcd 19d730cd ... 00000000 00000000 }",3442530073,3442433961,2933,3
12525,1587041566.6415873,1587042492.1562853,1587041534.607,0,0,45452,0,0,"{length = 40, bytes = 0x03000000 0018715e 26713acd 37763acd ... 00000000 00000000 }",3443160631,3443159334,40,3
12526,1587041587.3955874,1587042492.1566021,1587041555.361,3408,0,45452,0,1,"{length = 40, bytes = 0x03000000 0154fe4f ecd442cd 90d644cd ... 00000000 00000000 }",3443840656,3443709164,4013,3
12527,1587041596.650587,1587042492.1574383,1587041564.616,4247,0,45452,0,0,"{length = 40, bytes = 0x03000000 00000000 733d47cd 147749cd ... 00000000 00000000 }",3444143892,3443998067,4451,3
12528,1587041607.3555875,1587042492.1578803,1587041575.321,364,0,45452,0,1,"{length = 40, bytes = 0x03000000 01fbffff 26924ecd 2bd14ecd ... 00000000 00000000 }",3444494635,3444478502,492,3
12529,1587041617.8425875,1587042492.1585011,1587041585.808,0,0,45452,0,0,"{length = 40, bytes = 0x03000000 0054704a 0e0a54cd 410f54cd ... 00000000 00000000 }",3444838209,3444836878,41,3
12530,1587041637.0555873,1587042492.1592672,1587041605.021,3108,0,45452,0,1,"{length = 40, bytes = 0x03000000 01b4763f aed15bcd 5faa5dcd ... 00000000 00000000 }",3445467743,3445346734,3693,3
12531,1587041656.6515875,1587042492.2033482,1587041624.617,387,0,45452,0,0,"{length = 40, bytes = 0x03000000 00000000 bd3c67cd 487667cd ... 00000000 00000000 }",3446109768,3446095037,450,3
12532,1587041667.2705874,1587042492.2038662,1587041635.236,2925,0,45452,46,1,"{length = 40, bytes = 0x03000000 01060000 acec6acd 5bc56ccd ... 00000000 00000000 }",3446457691,3446336684,3693,3
12533,1587041686.6515875,1587042492.205171,1587041654.617,2139,0,45452,0,0,"{length = 40, bytes = 0x03000000 00110000 d65075cd e07576cd ... 00000000 00000000 }",3447092704,3447017686,2290,3
12534,1587041707.144587,1587042492.205593,1587041675.11,1749,0,45452,0,1,"{length = 40, bytes = 0x03000000 01000000 e9a87fcd b0b480cd ... 00000000 00000000 }",3447764144,3447695593,2092,3
12535,1587041716.6515875,1587042492.2061334,1587041684.617,2706,0,45452,0,0,"{length = 40, bytes = 0x03000000 005a2aa3 330684cd 797585cd ... 00000000 00000000 }",3448075641,3447981619,2870,3
12536,1587041756.9475875,1587042492.2064822,1587041724.913,8356,0,45452,67,1,"{length = 40, bytes = 0x03000000 01891415 b9ad94cd cc9a99cd ... 00000000 00000000 }",3449395916,3449073081,9853,3
12537,1587041776.5615873,1587042492.207261,1587041744.527,0,0,45452,0,0,"{length = 40, bytes = 0x03000000 00003000 ea63a3cd 2169a3cd ... 00000000 00000000 }",3450038561,3450037226,41,3
12538,1587041787.1135874,1587042492.207787,1587041755.079,2356,0,45452,0,1,"{length = 40, bytes = 0x03000000 0133db06 2561a7cd a1afa8cd ... 00000000 00000000 }",3450384289,3450298661,2613,3
12539,1587041806.5825872,1587042492.2087312,1587041774.548,4230,0,45452,0,0,"{length = 40, bytes = 0x03000000 00c00300 6b32b0cd 696bb2cd ... 00000000 00000000 }",3451022185,3450876523,4446,3
12540,1587041827.3375874,1587042492.2090693,1587041795.303,3052,0,45452,0,1,"{length = 40, bytes = 0x03000000 01000000 001cbbcd c2cbbccd ... 00000000 00000000 }",3451702210,3451591680,3374,3
12541,1587041836.571587,1587042492.2095902,1587041804.537,3566,0,45452,0,0,"{length = 40, bytes = 0x03000000 00000000 9a8bbfcd 9869c1cd ... 00000000 00000000 }",3452004760,3451882394,3735,3
12542,1587041847.1725874,1587042492.2099292,1587041815.138,0,0,45452,0,1,"{length = 40, bytes = 0x03000000 012e0900 69aac6cd 5fb6c6cd ... 00000000 00000000 }",3452352095,3452349033,93,3
12543,1587041857.2015872,1587042492.2105184,1587041825.167,0,0,45452,0,0,"{length = 40, bytes = 0x03000000 00000000 e6b4cbcd f8b9cbcd ... 00000000 00000000 }",3452680696,3452679398,40,3
12544,1587041876.9775872,1587042492.2112482,1587041844.943,1566,0,45452,33,1,"{length = 40, bytes = 0x03000000 01000000 1a91d4cd 039dd5cd ... 00000000 00000000 }",3453328643,3453260058,2093,3
12545,1587041896.5815873,1587042492.2129521,1587041864.547,2146,0,45452,0,0,"{length = 40, bytes = 0x03000000 00f95414 c243decd 136adfcd ... 00000000 00000000 }",3453970963,3453895618,2300,3
12546,1587041920.3915873,1587042492.213663,1587041888.357,884,0,45452,37,1,"{length = 40, bytes = 0x03000000 0128b85a 9cc5eacd 6a51ebcd ... 25000000 00000000 }",3454751082,3454715292,1092,3
12547,1587041923.6815872,1587042492.216401,1587041891.647,1166,0,45452,0,0,"{length = 40, bytes = 0x03000000 00003800 b357eccd 7ff6eccd ... 00000000 00000000 }",3454858879,3454818227,1241,3
12548,1587041946.9565873,1587042492.2172832,1587041914.922,4369,0,45452,149,1,"{length = 40, bytes = 0x03000000 01000000 fff8f5cd 5f99f8cd ... 39000000 04000000 }",3455621471,3455449343,5254,3
12549,1587041956.571587,1587042492.2207322,1587041924.537,3228,0,45452,0,0,"{length = 40, bytes = 0x03000000 00000000 02b6fbcd f867fdcd ... 00000000 00000000 }",3455936504,3455825410,3391,3
12550,1587041967.255587,1587042492.2219853,1587041935.221,2156,0,45452,0,1,"{length = 40, bytes = 0x03000000 01000000 7a8a01ce 5ebf02ce ... 00000000 00000000 }",3456286558,3456207482,2414,3
12551,1587041977.4415874,1587042492.2235813,1587041945.407,3589,0,45452,0,0,"{length = 40, bytes = 0x03000000 00cae8a0 2bf305ce 0cd707ce ... 00000000 00000000 }",3456620300,3456496427,3781,3
12552,1587041996.9915872,1587042492.224903,1587041964.957,268,0,45452,0,1,"{length = 40, bytes = 0x03000000 01000000 616d11ce 2c9d11ce ... 00000000 00000000 }",3457260844,3457248609,373,3
12553,1587042016.571587,1587042492.2269583,1587041984.537,598,0,45452,0,0,"{length = 40, bytes = 0x03000000 00207072 c20e1bce 28671bce ... 00000000 00000000 }",3457902376,3457879746,691,3
12554,1587042027.3275871,1587042492.2278242,1587041995.293,2084,0,45452,37,1,"{length = 40, bytes = 0x03000000 01c00000 22981fce c5c720ce ... 25000000 00000000 }",3458254789,3458177058,2372,3
12555,1587042039.6515875,1587042492.230009,1587042007.617,4383,0,45452,0,0,"{length = 40, bytes = 0x03000000 00003000 19a824ce 15f126ce ... 00000000 00000000 }",3458658581,3458508825,4571,3
12556,1587042096.1855874,1587042492.2372842,1587042064.151,2818,0,45452,49,1,"{length = 40, bytes = 0x03000000 01000000 088a41ce a93443ce ... 31000000 00000000 }",3460510889,3460401672,3333,3
12557,1587042097.8425875,1587042492.238706,1587042065.808,0,0,45452,0,0,"{length = 40, bytes = 0x03000000 00000000 8f0344ce c10844ce ... 00000000 00000000 }",3460565185,3460563855,41,3
12558,1587042118.242587,1587042492.2409782,1587042086.208,3289,0,45452,92,1,"{length = 40, bytes = 0x03000000 01000000 63494cce aa3b4ece ... 00000000 04000000 }",3461233578,3461106019,3893,3
12559,1587042123.9715872,1587042492.2418272,1587042091.937,1702,0,45452,0,0,"{length = 40, bytes = 0x03000000 00fa28a1 982e50ce e71851ce ... 00000000 00000000 }",3461421287,3461361304,1831,3
12560,1587042146.9945874,1587042492.242783,1587042114.96,2085,0,45452,0,1,"{length = 40, bytes = 0x03000000 01000000 0b4d5bce 869b5cce ... 00000000 04000000 }",3462175622,3462089995,2613,3
12561,1587042166.5825872,1587042492.2445922,1587042134.548,3338,0,45452,0,0,"{length = 40, bytes = 0x03000000 00020000 d9a564ce 886666ce ... 00000000 00000000 }",3462817416,3462702553,3506,3
12562,1587042187.3255873,1587042492.2456563,1587042155.291,2356,0,45452,0,1,"{length = 40, bytes = 0x03000000 011aeaa2 ff766fce 58c570ce ... 00000000 00000000 }",3463497048,3463411455,2612,3
12563,1587042196.5415874,1587042492.246942,1587042164.507,2551,0,45452,0,0,"{length = 40, bytes = 0x03000000 0000ff7f aa0474ce e06075ce ... 00000000 00000000 }",3463799008,3463709866,2721,3
12564,1587042207.2285872,1587042492.2476301,1587042175.194,2652,0,45452,0,1,"{length = 40, bytes = 0x03000000 01ca68a0 594179ce a9b87ace ... 00000000 00000000 }",3464149161,3464053081,2932,3
12565,1587042221.9215875,1587042492.2492943,1587042189.887,2375,0,45452,0,0,"{length = 40, bytes = 0x03000000 00000000 0cce80ce 2c1182ce ... 00000000 00000000 }",3464630572,3464547852,2525,3
12566,1587042236.8795872,1587042492.2503662,1587042204.845,4001,0,45452,92,1,"{length = 40, bytes = 0x03000000 01000000 043887ce 968b89ce ... 00000000 04000000 }",3465120662,3464968196,4653,3
12567,1587042256.551587,1587042492.25392,1587042224.517,2413,0,45452,0,0,"{length = 40, bytes = 0x03000000 0020a674 ec1592ce 5e6193ce ... 00000000 00000000 }",3465765214,3465680364,2590,3
12568,1587042267.5565872,1587042492.2555192,1587042235.522,1318,0,45452,0,1,"{length = 40, bytes = 0x03000000 01dead76 991d98ce d5e198ce ... 00000000 00000000 }",3466125781,3466075545,1533,3
12569,1587042286.5825872,1587042492.2602344,1587042254.548,521,0,45452,0,0,"{length = 40, bytes = 0x03000000 000093b1 741aa2ce e864a2ce ... 00000000 00000000 }",3466749160,3466730100,582,3
12570,1587042307.427587,1587042492.2608092,1587042275.393,2356,0,45452,0,1,"{length = 40, bytes = 0x03000000 01000000 4b82abce c6d0acce ... 00000000 00000000 }",3467432134,3467346507,2613,3
12571,1587042316.5815873,1587042492.264305,1587042284.547,4789,0,45452,0,0,"{length = 40, bytes = 0x03000000 00000000 65e6aece 5f64b1ce ... 00000000 00000000 }",3467732063,3467568741,4985,3
12572,1587042327.1875873,1587042492.2648463,1587042295.153,2352,0,45452,0,1,"{length = 40, bytes = 0x03000000 01000000 4f63b5ce c9b1b6ce ... 00000000 00000000 }",3468079561,3467993935,2613,3
12573,1587042337.1425872,1587042492.2656112,1587042305.108,2375,0,45452,0,0,"{length = 40, bytes = 0x03000000 00006201 1666bace e7abbbce ... 00000000 00000000 }",3468405735,3468322326,2546,3
12574,1587042356.9475875,1587042492.2665172,1587042324.913,9008,0,45452,0,1,"{length = 40, bytes = 0x03000000 01000000 7a6ec0ce ac92c5ce ... 00000000 03000000 }",3469054636,3468717690,10284,3
12575,1587042376.5815873,1587042492.2674294,1587042344.547,2193,0,45452,0,0,"{length = 40, bytes = 0x03000000 00000400 413dcece 9263cfce ... 00000000 00000000 }",3469697938,3469622593,2300,3
12576,1587042387.0635872,1587042492.2679121,1587042355.029,1182,0,45452,37,1,"{length = 40, bytes = 0x03000000 0120826f 37ecd3ce 1ca1d4ce ... 25000000 00000000 }",3470041372,3469995063,1413,3
12577,1587042406.551587,1587042492.2688012,1587042374.517,188,0,45452,0,0,"{length = 40, bytes = 0x03000000 00e00300 3a3fdece 505fdece ... 00000000 00000000 }",3470679888,3470671674,251,3
12578,1587042429.3005872,1587042492.2691941,1587042397.266,2354,0,45452,0,1,"{length = 40, bytes = 0x03000000 01186078 6670e8ce debee9ce ... 00000000 00000000 }",3471425246,3471339622,2613,3
12579,1587042436.591587,1587042492.2700343,1587042404.557,3253,0,45452,0,0,"{length = 40, bytes = 0x03000000 00000000 18adebce 0a64edce ... 00000000 00000000 }",3471664138,3471551768,3430,3
12580,1587042447.0575871,1587042492.2706513,1587042415.023,1135,0,45452,0,1,"{length = 40, bytes = 0x03000000 01fa68a0 89e5f1ce 879ff2ce ... 00000000 00000000 }",3472007047,3471959433,1453,3
12581,1587042457.4525871,1587042492.2719684,1587042425.418,1144,0,45452,0,0,"{length = 40, bytes = 0x03000000 00e33a00 e731f7ce f6d1f7ce ... 00000000 00000000 }",3472347638,3472306663,1251,3
12582,1587042477.0725875,1587042492.2728722,1587042445.038,856,0,45452,0,1,"{length = 40, bytes = 0x03000000 01000001 5c1f01cf 0ba101cf ... 00000000 00000000 }",3472990475,3472957276,1013,3
12583,1587042496.5815873,1587043921.757555,1587042464.547,634,0,45452,0,0,"{length = 40, bytes = 0x03000000 00000000 41080bcf ef610bcf ... 00000000 00000000 }",3473629679,3473606721,701,3
12584,1587042507.4115872,1587043921.761128,1587042475.377,0,0,45452,37,1,"{length = 40, bytes = 0x03000000 01007d00 edba10cf 05cc10cf ... 25000000 00000000 }",3473984517,3473980141,134,3
12585,1587042526.6615872,1587043921.76458,1587042494.627,0,0,45452,0,0,"{length = 40, bytes = 0x03000000 00000000 b5661acf c86b1acf ... 00000000 00000000 }",3474615240,3474613941,40,3
12586,1587042547.236587,1587043921.766327,1587042515.202,3412,0,45452,0,1,"{length = 40, bytes = 0x03000000 01000000 73b322cf 16b524cf ... 00000000 00000000 }",3475289366,3475157875,4013,3
12587,1587042556.5815873,1587043921.7708192,1587042524.547,4176,0,45452,0,0,"{length = 40, bytes = 0x03000000 00000000 733027cf 1f6129cf ... 00000000 00000000 }",3475595551,3475452019,4381,3
12588,1587042567.1075873,1587043921.771346,1587042535.073,2352,0,45452,0,1,"{length = 40, bytes = 0x03000000 01000000 8c4f2dcf 4ca42ecf ... 00000000 00000000 }",3475940428,3475853196,2662,3
12589,1587042582.881587,1587043921.772603,1587042550.847,2369,0,45452,0,0,"{length = 40, bytes = 0x03000000 0018627d 0a4435cf 2a8736cf ... 00000000 00000000 }",3476457258,3476374538,2525,3
