Z_PK,Z_ENT,Z_OPT,ZCHANNEL,ZRSSI,ZFINGERPRINT,ZAGE,ZDATE,ZMAC
24425,22,1,149,-82,569,0.222,608322946.340578,a8:bd:27:c9:8e:34
24426,22,1,157,-88,569,0.122,608322946.440564,d8:d7:75:d5:e3:33
24427,22,1,11,0,569,0.003,608322977.464547,88:3d:24:bb:73:80
24428,22,1,6,0,569,0.125,608322977.342559,18:60:24:3e:82:8d
24429,22,1,11,-87,569,0.069,608322977.398497,c4:be:84:97:cc:bd
24430,22,1,6,-76,569,0.153,608322977.314531,34:fc:b9:32:d:e4
24431,22,1,6,-73,569,0.154,608322977.313538,34:fc:b9:32:d:e2
24432,22,1,6,-79,569,0.221,608322977.2465241,ae:ae:19:d7:de:8e
24433,22,1,1,0,569,0.283,608322977.184566,82:2a:a8:44:bd:13
24434,22,1,1,-87,569,0.244,608322977.2235,fe:ec:da:b7:a9:77
24435,22,1,1,0,569,0.278,608322977.189562,fa:8f:ca:61:49:9b
24436,22,1,6,-74,569,0.174,608322977.2935339,60:31:97:5:30:b8
24437,22,1,1,0,569,0.295,608322977.172569,a8:bd:27:c9:8e:24
24438,22,1,6,-86,569,0.146,608322977.321509,7c:db:98:8b:ee:11
24439,22,1,11,-89,569,0.026,608322977.441479,50:6a:3:aa:7a:a3
24440,22,1,6,-86,569,0.13,608322977.337505,b6:39:56:80:6c:27
24441,22,1,11,-83,569,0.076,608322977.391513,c8:54:4b:ef:0:e0
24442,22,1,1,0,569,0.305,608322977.162572,78:8a:20:b1:c7:35
24443,22,1,1,-70,569,0.255,608322977.212544,a0:4:60:3f:d2:94
24444,22,1,6,0,569,0.122,608322977.3455551,22:ad:56:3a:c:f
24445,22,1,11,-89,569,0.083,608322977.384487,3c:28:6d:91:8:35
24446,22,1,1,-71,569,0.253,608322977.214541,d8:d7:75:d5:e3:32
24447,22,1,1,-82,569,0.229,608322977.238516,7a:8a:20:b1:c7:35
24448,22,1,11,-78,569,0.039,608322977.428527,70:77:81:dd:dd:a1
24449,22,1,1,-81,569,0.263,608322977.20452,a4:11:62:55:e2:f0
24450,22,1,11,-83,569,25.299,608322977.3886709,c8:54:4b:ef:0:e0
24451,22,1,1,0,569,25.528,608322977.160839,78:8a:20:b1:c7:35
24452,22,1,11,-87,569,2.645,608323000.042639,50:6a:3:aa:7a:a3
24453,22,1,1,-87,569,25.467,608322977.220647,fe:ec:da:b7:a9:77
24454,22,1,6,-74,569,2.865,608322999.8238,34:fc:b9:32:d:e2
24455,22,1,44,-80,569,2.309,608323000.378683,34:fc:b9:32:d:f0
24456,22,1,1,0,569,25.501,608322977.1878309,fa:8f:ca:61:49:9b
24457,22,1,149,-72,569,2.213,608323000.4758179,a8:bd:27:c9:8e:33
24458,22,1,1,-74,569,2.59,608323000.098805,a0:4:60:3f:d2:94
24459,22,1,1,-73,569,2.538,608323000.150809,d8:d7:75:d5:e3:32
24460,22,1,11,-78,569,25.262,608322977.4256951,70:77:81:dd:dd:a1
24461,22,1,6,-84,569,2.873,608322999.814667,60:31:97:4:5c:d0
24462,22,1,11,-78,569,2.616,608323000.0716909,d0:bf:9c:c2:29:f7
24463,22,1,1,-82,569,25.451,608322977.236675,7a:8a:20:b1:c7:35
24464,22,1,6,-74,569,25.397,608322977.2917961,60:31:97:5:30:b8
24465,22,1,157,-88,569,2.125,608323000.562634,60:31:97:5:30:b9
24466,22,1,1,0,569,25.506,608322977.182835,82:2a:a8:44:bd:13
24467,22,1,6,-86,569,25.369,608322977.3186591,7c:db:98:8b:ee:11
24468,22,1,149,-72,569,2.213,608323000.4758129,a8:bd:27:c9:8e:34
24469,22,1,1,-81,569,25.486,608322977.2016791,a4:11:62:55:e2:f0
24470,22,1,3,-86,569,2.506,608323000.181651,ec:8:6b:bf:40:94
24471,22,1,153,-84,569,2.18,608323000.507663,50:6a:3:c9:e0:89
24472,22,1,6,-75,569,2.441,608323000.247791,18:60:24:3e:82:8d
24473,22,1,6,0,569,25.345,608322977.343827,22:ad:56:3a:c:f
24474,22,1,11,-87,569,25.292,608322977.395643,c4:be:84:97:cc:bd
24475,22,1,153,-76,569,2.152,608323000.5367811,8:bd:43:d3:18:23
24476,22,1,11,0,569,25.226,608322977.4628221,88:3d:24:bb:73:80
24477,22,1,11,-89,569,25.306,608322977.3816301,3c:28:6d:91:8:35
24478,22,1,157,-89,569,2.125,608323000.562621,72:31:97:5:30:b9
24479,22,1,6,-79,569,25.444,608322977.243687,ae:ae:19:d7:de:8e
24480,22,1,6,-86,569,25.353,608322977.3346549,b6:39:56:80:6c:27
24481,22,1,10,-89,569,0.255,608323008.965517,16:11:32:6c:35:2c
24482,22,1,3,-80,569,0.821,608323008.399542,dc:ef:9:e1:18:24
24483,22,1,5,-72,569,0.747,608323008.473559,a0:64:8f:e1:65:f7
24484,22,1,8,-78,569,0.448,608323008.7725511,10:da:43:90:f2:9f
24485,22,1,5,0,569,0.894,608323008.3265679,50:c7:bf:6f:50:59
24486,22,1,3,-84,569,0.919,608323008.301533,ec:8:6b:bf:40:94
24487,22,1,36,-89,569,0.395,608323038.1220471,a0:64:8f:e1:65:f8
24488,22,1,44,-88,569,0.28,608323038.237079,34:fc:b9:32:d:f3
24489,22,1,44,-89,569,0.28,608323038.2370731,34:fc:b9:32:d:f0
24490,22,1,44,-89,569,0.28,608323038.237057,34:fc:b9:32:d:f4
24491,22,1,6,-72,572,6.112,608344207.151698,3c:17:10:9e:1:16
24492,22,1,1,-34,572,7.48,608344205.783916,f8:bb:bf:8d:b9:c3
24493,22,1,1,-34,572,7.481,608344205.7829211,f8:bb:bf:8d:b9:c9
24494,22,1,161,-67,572,9.058,608344204.205894,f8:bb:bf:1e:fa:ea
24495,22,1,6,0,572,5.901,608344207.362947,d8:32:14:bd:2e:41
24496,22,1,48,-46,572,7.547,608344205.716937,f8:bb:bf:8d:b9:c6
24497,22,1,6,-81,572,5.972,608344207.291671,b6:fb:e4:19:90:c
24498,22,1,1,-34,572,7.481,608344205.7829101,f8:bb:bf:8d:b9:c1
24499,22,1,157,-89,572,9.243,608344204.020643,b4:fb:e4:29:90:d
24500,22,1,157,-91,572,9.239,608344204.02462,b6:fb:e4:19:90:d
24501,22,1,5,0,572,6.322,608344206.941942,7c:db:98:bb:88:d0
24502,22,1,48,-75,572,7.514,608344205.7496929,f8:bb:bf:1e:fa:e5
24503,22,1,48,-76,572,7.514,608344205.7496879,f8:bb:bf:1e:fa:eb
24504,22,1,1,-34,572,7.481,608344205.7829261,f8:bb:bf:8d:b9:c5
24505,22,1,48,-46,572,7.547,608344205.7169319,f8:bb:bf:8d:b9:c2
24506,22,1,1,-88,572,7.445,608344205.8186489,f8:da:c:fd:ff:84
24507,22,1,1,-81,572,7.434,608344205.829677,f8:bb:bf:90:a8:f1
24508,22,1,9,-65,572,5.512,608344207.7519001,58:ef:68:25:35:33
24509,22,1,6,-89,572,5.983,608344207.280631,d8:32:14:a6:d3:b9
24510,22,1,1,-89,572,7.455,608344205.8086369,80:da:13:72:e8:e9
24511,22,1,11,-84,572,4.939,608344208.324661,b6:7c:9c:2f:21:e
24512,22,1,6,-69,572,6.368,608344206.8958609,b8:66:85:53:d3:6
24513,22,1,3,-68,572,6.984,608344206.2798821,9c:3d:cf:89:6e:7f
24514,22,1,1,-71,572,7.482,608344205.781853,82:ce:62:71:b6:a1
24515,22,1,3,-83,572,6.344,608344206.919666,24:f5:a2:b3:b3:61
24516,22,1,48,-87,572,7.609,608344205.654655,58:ef:68:25:35:34
24517,22,1,161,-67,572,9.058,608344204.205889,f8:bb:bf:1e:fa:e4
24518,22,1,1,-80,572,7.434,608344205.829682,f8:bb:bf:90:a8:f5
24519,22,1,1,-62,572,7.431,608344205.832905,f8:bb:bf:1e:fa:e3
24520,22,1,1,0,572,0.417,608344266.536379,f8:bb:bf:1e:fa:e9
24521,22,1,1,-62,572,0.417,608344266.53632,f8:bb:bf:1e:fa:ef
24522,22,1,1,-34,572,0.466,608344266.487362,f8:bb:bf:8d:b9:c5
24523,22,1,6,0,572,0.314,608344266.63937,b0:b9:8a:5f:df:b4
24524,22,1,1,-71,572,0.467,608344266.486302,82:ce:62:71:b6:a1
24525,22,1,1,-62,572,0.417,608344266.5363289,f8:bb:bf:1e:fa:e3
24526,22,1,1,-80,572,0.42,608344266.533277,f8:bb:bf:90:a8:f5
24527,22,1,1,0,572,0.475,608344266.478387,18:a6:f7:2e:b3:e7
24528,22,1,1,-34,572,0.466,608344266.487337,f8:bb:bf:8d:b9:c1
24529,22,1,1,-34,572,0.466,608344266.487346,f8:bb:bf:8d:b9:c3
24530,22,1,1,-34,572,0.466,608344266.487354,f8:bb:bf:8d:b9:c9
24531,22,1,1,-62,572,0.417,608344266.5363109,f8:bb:bf:1e:fa:e6
24532,22,1,6,-77,572,0.325,608344266.6282929,7c:db:98:c2:30:33
24533,22,1,1,-39,574,7.433,608344290.7508501,f8:bb:bf:8d:b9:c9
24534,22,1,1,0,574,7.402,608344290.7818611,d8:32:14:a6:d3:b1
24535,22,1,161,-72,574,9.113,608344289.07083,f8:bb:bf:1e:fa:e4
24536,22,1,1,-39,574,7.434,608344290.749853,f8:bb:bf:8d:b9:c5
24537,22,1,11,-85,574,4.878,608344293.305805,74:83:c2:77:fd:92
24538,22,1,6,-91,574,6.122,608344292.061776,bc:99:11:4b:2f:20
24539,22,1,3,-82,574,6.98,608344291.203817,2a:f5:a2:b3:b3:61
24540,22,1,48,-47,574,7.602,608344290.581855,f8:bb:bf:8d:b9:c2
24541,22,1,1,-83,574,7.489,608344290.6948141,f8:bb:bf:90:a8:f1
24542,22,1,6,-85,574,6.388,608344291.795808,28:9e:fc:83:aa:6
24543,22,1,9,-65,574,5.26,608344292.923839,58:ef:68:25:35:33
24544,22,1,3,-86,574,7.014,608344291.169801,24:f5:a2:b3:b3:61
24545,22,1,1,-54,574,7.487,608344290.696842,f8:bb:bf:1e:fa:e3
24546,22,1,1,-82,574,7.489,608344290.6948191,f8:bb:bf:90:a8:f5
24547,22,1,6,-81,574,6.127,608344292.056825,b6:fb:e4:19:90:c
24548,22,1,48,-81,574,7.57,608344290.613822,f8:bb:bf:1e:fa:e5
24549,22,1,1,-40,574,7.433,608344290.750844,f8:bb:bf:8d:b9:c3
24550,22,1,1,-66,574,7.434,608344290.749836,82:ce:62:71:b6:a1
24551,22,1,48,-80,574,7.57,608344290.613828,f8:bb:bf:1e:fa:eb
24552,22,1,161,-72,574,9.113,608344289.070833,f8:bb:bf:1e:fa:ea
24553,22,1,11,-84,574,4.891,608344293.2928109,b6:7c:9c:2f:21:e
24554,22,1,48,-47,574,7.602,608344290.581858,f8:bb:bf:8d:b9:c6
24555,22,1,1,-39,574,7.434,608344290.7498469,f8:bb:bf:8d:b9:c1
24556,22,1,6,0,574,0.401,608344340.607351,b8:66:85:53:d3:6
24557,22,1,6,0,574,0.42,608344340.588359,b4:fb:e4:29:90:c
24558,22,1,1,-40,574,0.591,608344340.417327,f8:bb:bf:8d:b9:c3
24559,22,1,1,-32,574,0.592,608344340.416335,f8:bb:bf:8d:b9:c1
24560,22,1,1,-54,574,0.645,608344340.363318,f8:bb:bf:1e:fa:e3
24561,22,1,1,-32,574,0.592,608344340.416343,f8:bb:bf:8d:b9:c5
24562,22,1,1,0,574,0.645,608344340.3633751,f8:bb:bf:1e:fa:ef
24563,22,1,1,0,574,0.645,608344340.363383,f8:bb:bf:1e:fa:e9
24564,22,1,11,-82,574,0.078,608344340.930284,76:83:c2:17:fd:92
24565,22,1,6,-85,574,0.467,608344340.541269,28:9e:fc:83:aa:6
24566,22,1,1,-57,574,0.645,608344340.36331,f8:bb:bf:1e:fa:e6
24567,22,1,1,-82,574,0.647,608344340.3612931,f8:bb:bf:90:a8:f3
24568,22,1,6,0,574,0.493,608344340.5153669,e8:ad:a6:52:16:ee
24569,22,1,1,-82,574,0.647,608344340.361302,f8:bb:bf:90:a8:f9
24570,22,1,1,-57,576,7.407,608344732.244974,f8:bb:bf:1e:fa:e9
24571,22,1,1,-58,576,7.407,608344732.244966,f8:bb:bf:1e:fa:e3
24572,22,1,48,-70,576,11.072,608344728.579942,f8:bb:bf:1e:fa:eb
24573,22,1,11,-83,576,4.651,608344735.000891,d8:d7:75:b6:28:8
24574,22,1,1,-38,576,7.353,608344732.2990069,f8:bb:bf:8d:b9:c9
24575,22,1,9,-51,576,5.178,608344734.473983,58:ef:68:25:35:33
24576,22,1,48,-54,576,11.003,608344728.6490229,f8:bb:bf:8d:b9:c2
24577,22,1,3,-82,576,6.385,608344733.266899,2a:f5:a2:b3:b3:61
24578,22,1,157,-90,576,10.03,608344729.621857,3c:17:10:9e:1:17
24579,22,1,48,-55,576,11.003,608344728.649015,f8:bb:bf:8d:b9:c6
24580,22,1,161,-67,576,9.854,608344729.797958,f8:bb:bf:1e:fa:ea
24581,22,1,48,-87,576,11.063,608344728.588873,58:ef:68:25:35:34
24582,22,1,153,-84,576,10.519,608344729.132882,9c:3d:cf:89:6e:7e
24583,22,1,161,-67,576,9.854,608344729.79795,f8:bb:bf:1e:fa:e4
24584,22,1,1,-38,576,7.352,608344732.299999,f8:bb:bf:8d:b9:c3
24585,22,1,1,-40,576,7.354,608344732.297991,f8:bb:bf:8d:b9:c5
24586,22,1,1,-81,576,7.409,608344732.242908,f8:bb:bf:90:a8:f5
24587,22,1,48,-70,576,11.072,608344728.5799329,f8:bb:bf:1e:fa:e5
24588,22,1,1,-73,576,7.352,608344732.299925,82:ce:62:71:b6:a1
24589,22,1,3,0,576,6.375,608344733.277031,a0:63:91:86:2b:77
24590,22,1,1,-79,576,7.409,608344732.242916,f8:bb:bf:90:a8:f1
24591,22,1,161,-66,578,8.579,608344890.0476741,f8:bb:bf:1e:fa:ea
24592,22,1,161,-67,578,8.579,608344890.047669,f8:bb:bf:1e:fa:e4
24593,22,1,6,-75,578,6.141,608344892.4856429,3c:17:10:9e:1:16
24594,22,1,48,-73,578,9.592,608344889.034659,f8:bb:bf:1e:fa:eb
24595,22,1,157,-90,578,9.061,608344889.565583,3c:17:10:9e:1:17
24596,22,1,6,-81,578,6.135,608344892.491611,d8:32:14:bd:2e:41
24597,22,1,6,-89,578,6.164,608344892.4625889,a:a6:bc:7c:51:eb
24598,22,1,1,-34,578,7.409,608344891.217706,f8:bb:bf:8d:b9:c9
24599,22,1,48,-87,578,9.582,608344889.044595,58:ef:68:25:35:34
24600,22,1,3,0,578,6.991,608344891.6357269,24:f5:a2:b3:b3:61
24601,22,1,48,-47,578,9.626,608344889.000711,f8:bb:bf:8d:b9:c6
24602,22,1,1,-58,578,7.361,608344891.2656851,f8:bb:bf:1e:fa:e3
24603,22,1,1,-60,578,7.361,608344891.265679,f8:bb:bf:1e:fa:e9
24604,22,1,5,-84,578,6.143,608344892.483601,7c:db:98:bb:88:d0
24605,22,1,1,-36,578,7.41,608344891.2166951,f8:bb:bf:8d:b9:c1
24606,22,1,1,-36,578,7.41,608344891.2166901,f8:bb:bf:8d:b9:c5
24607,22,1,1,-71,578,7.408,608344891.218664,82:ce:62:71:b6:a1
24608,22,1,48,-47,578,9.626,608344889.000716,f8:bb:bf:8d:b9:c2
24609,22,1,3,-74,578,7.107,608344891.519648,9c:3d:cf:89:6e:7f
24610,22,1,1,-80,578,7.363,608344891.2636219,f8:bb:bf:90:a8:f5
24611,22,1,48,-73,578,9.592,608344889.034653,f8:bb:bf:1e:fa:e5
24612,22,1,6,0,578,6.094,608344892.532721,b8:66:85:53:d3:6
24613,22,1,1,-80,578,7.363,608344891.2636269,f8:bb:bf:90:a8:f1
24614,22,1,3,-79,578,6.532,608344892.094632,a0:63:91:86:2b:77
24615,22,1,1,-35,578,7.408,608344891.218701,f8:bb:bf:8d:b9:c3
24616,22,1,1,-91,578,7.404,608344891.222572,18:a6:f7:2e:b3:e7
24617,22,1,3,-84,578,6.956,608344891.670606,2a:f5:a2:b3:b3:61
24618,22,1,6,-77,578,5.895,608344892.7316381,b6:fb:e4:19:90:c
24619,22,1,6,-81,578,5.933,608344892.693617,7c:db:98:c2:30:33
24620,22,1,48,-72,580,6.292,608345173.0942359,f8:bb:bf:1e:fa:eb
24621,22,1,1,-67,580,4.824,608345174.562253,82:ce:62:71:b6:a1
24622,22,1,9,-68,580,3.673,608345175.7132441,58:ef:68:25:35:33
24623,22,1,1,-86,580,4.88,608345174.506127,80:da:13:72:52:63
24624,22,1,1,-50,580,4.778,608345174.608269,f8:bb:bf:1e:fa:e3
24625,22,1,1,-84,580,4.877,608345174.509152,c8:d9:d2:41:12:cc
24626,22,1,1,-87,580,4.783,608345174.603119,f8:da:c:fd:ff:84
24627,22,1,48,-87,580,6.27,608345173.116102,f8:bb:bf:90:a8:f2
24628,22,1,48,-44,580,6.327,608345173.0593439,f8:bb:bf:8d:b9:c6
24629,22,1,3,-82,580,4.478,608345174.908168,2a:f5:a2:b3:b3:61
24630,22,1,1,-30,580,4.827,608345174.559311,f8:bb:bf:8d:b9:c5
24631,22,1,161,-64,580,5.691,608345173.695294,f8:bb:bf:1e:fa:ea
24632,22,1,1,-30,580,4.827,608345174.559328,f8:bb:bf:8d:b9:c1
24633,22,1,3,-82,580,4.511,608345174.87516,24:f5:a2:b3:b3:61
24634,22,1,48,-87,580,6.27,608345173.116111,f8:bb:bf:90:a8:f6
24635,22,1,1,-95,580,4.874,608345174.512043,c:51:1:e3:e4:e0
24636,22,1,1,-91,580,4.815,608345174.5710679,18:a6:f7:2e:b3:e7
24637,22,1,48,-72,580,6.292,608345173.0942279,f8:bb:bf:1e:fa:e5
24638,22,1,153,-88,580,6.045,608345173.3410851,9c:3d:cf:89:6e:7e
24639,22,1,1,-48,580,4.778,608345174.608278,f8:bb:bf:1e:fa:e9
24640,22,1,48,-44,580,6.327,608345173.059336,f8:bb:bf:8d:b9:c2
24641,22,1,1,-85,580,4.88,608345174.506135,80:da:13:72:52:66
24642,22,1,1,-75,580,4.882,608345174.5042031,f8:bb:bf:90:a8:f5
24643,22,1,1,-30,580,4.827,608345174.5593029,f8:bb:bf:8d:b9:c3
24644,22,1,11,-82,580,3.099,608345176.287177,b6:7c:9c:2f:21:e
24645,22,1,161,-64,580,5.691,608345173.695286,f8:bb:bf:1e:fa:e4
24646,22,1,6,-74,580,3.758,608345175.628219,7c:db:98:c2:30:33
24647,22,1,48,-88,580,6.281,608345173.105094,58:ef:68:25:35:34
24648,22,1,1,-76,580,4.882,608345174.504194,f8:bb:bf:90:a8:f1
24649,22,1,1,-85,580,4.88,608345174.506143,80:da:13:72:52:6f
24650,22,1,3,-64,580,4.623,608345174.763261,9c:3d:cf:89:6e:7f
24651,22,1,10,-88,580,3.502,608345175.8840771,34:e8:94:dc:e9:d0
24652,22,1,1,-30,580,4.827,608345174.559319,f8:bb:bf:8d:b9:c9
24653,22,1,6,-78,580,3.776,608345175.610185,28:9e:fc:83:aa:6
24654,22,1,11,-93,580,3.136,608345176.250059,e4:f0:42:c2:2a:b9
24655,22,1,3,-75,580,4.355,608345175.031211,a0:63:91:86:2b:77
24656,22,1,48,-45,582,6.259,608345247.288269,f8:bb:bf:8d:b9:c6
24657,22,1,3,-79,582,4.615,608345248.932205,2a:f5:a2:b3:b3:61
24658,22,1,48,-71,582,6.327,608345247.2202209,f8:bb:bf:1e:fa:e5
24659,22,1,3,0,582,4.455,608345249.0922899,9c:3d:cf:89:6e:7f
24660,22,1,1,-60,582,4.815,608345248.732237,f8:bb:bf:1e:fa:e3
24661,22,1,6,-75,582,4.015,608345249.5322111,28:9e:fc:83:aa:6
24662,22,1,6,0,582,4.001,608345249.546279,3c:17:10:9e:1:16
24663,22,1,6,0,582,3.761,608345249.786274,b6:fb:e4:19:90:c
24664,22,1,1,0,582,4.813,608345248.734306,f8:bb:bf:90:a8:f9
24665,22,1,1,0,582,4.814,608345248.7333109,f8:bb:bf:90:a8:f1
24666,22,1,1,0,582,4.814,608345248.733316,f8:bb:bf:90:a8:f5
24667,22,1,1,0,582,4.813,608345248.7343,f8:bb:bf:90:a8:f3
24668,22,1,6,0,582,3.996,608345249.5512849,7c:db:98:c2:30:33
24669,22,1,1,-31,582,4.862,608345248.685258,f8:bb:bf:8d:b9:c1
24670,22,1,1,-61,582,4.815,608345248.732232,f8:bb:bf:1e:fa:e9
24671,22,1,6,-90,582,3.941,608345249.606199,e8:ad:a6:52:16:ee
24672,22,1,48,-72,582,6.327,608345247.220216,f8:bb:bf:1e:fa:eb
24673,22,1,161,-63,582,5.725,608345247.822248,f8:bb:bf:1e:fa:ea
24674,22,1,1,-31,582,4.862,608345248.685253,f8:bb:bf:8d:b9:c5
24675,22,1,3,0,582,4.648,608345248.899295,24:f5:a2:b3:b3:61
24676,22,1,161,-63,582,5.725,608345247.822243,f8:bb:bf:1e:fa:e4
24677,22,1,48,-45,582,6.259,608345247.288264,f8:bb:bf:8d:b9:c2
24678,22,1,1,-69,582,4.857,608345248.690227,82:ce:62:71:b6:a1
24679,22,1,157,-90,582,5.903,608345247.644189,b4:fb:e4:29:90:d
24680,22,1,1,-80,582,0.413,608345370.862697,18:a6:f7:2e:b3:e7
24681,22,1,1,-60,582,0.383,608345370.892707,f8:bb:bf:1e:fa:e3
24682,22,1,1,-61,582,0.383,608345370.892704,f8:bb:bf:1e:fa:e9
24683,22,1,1,-49,582,0.382,608345370.8937141,f8:bb:bf:1e:fa:ef
24684,22,1,1,-31,582,0.43,608345370.84572,f8:bb:bf:8d:b9:c5
24685,22,1,1,-31,582,0.43,608345370.845726,f8:bb:bf:8d:b9:c1
24686,22,1,6,0,582,0.178,608345371.097733,7c:db:98:c2:30:33
24687,22,1,1,-31,582,0.43,608345370.845723,f8:bb:bf:8d:b9:c9
24688,22,1,6,-75,582,0.197,608345371.0787,28:9e:fc:83:aa:6
24689,22,1,1,0,582,0.399,608345370.8767289,0:22:6c:40:5d:98
24690,22,1,1,0,582,0.384,608345370.891739,f8:bb:bf:90:a8:f1
24691,22,1,1,-50,582,0.382,608345370.89371,f8:bb:bf:1e:fa:e6
24692,22,1,6,-81,582,0.242,608345371.03369,b8:66:85:53:d3:6
24693,22,1,1,-32,582,0.43,608345370.8457171,f8:bb:bf:8d:b9:c3
24694,22,1,1,0,582,0.384,608345370.891736,f8:bb:bf:90:a8:f9
24695,22,1,1,-44,584,4.826,608346941.6976731,f8:bb:bf:8d:b9:c3
24696,22,1,1,-67,584,4.817,608346941.706646,82:ce:62:71:b6:a1
24697,22,1,3,-77,584,4.438,608346942.085631,a0:63:91:86:2b:77
24698,22,1,1,0,584,4.783,608346941.740695,f8:bb:bf:90:a8:f9
24699,22,1,48,-72,584,6.288,608346940.235636,f8:bb:bf:1e:fa:e5
24700,22,1,161,-66,584,5.695,608346940.828651,f8:bb:bf:1e:fa:e4
24701,22,1,6,0,584,4.154,608346942.36971,7c:db:98:c2:30:33
24702,22,1,1,-65,584,4.786,608346941.7376649,f8:bb:bf:1e:fa:e9
24703,22,1,1,0,584,4.784,608346941.7397009,f8:bb:bf:90:a8:f1
24704,22,1,6,0,584,3.827,608346942.69672,b6:fb:e4:19:90:c
24705,22,1,48,-86,584,6.272,608346940.251611,f8:bb:bf:90:a8:f2
24706,22,1,1,-86,584,4.876,608346941.647615,18:a6:f7:2e:b3:e7
24707,22,1,48,-72,584,6.288,608346940.23564,f8:bb:bf:1e:fa:eb
24708,22,1,6,0,584,3.934,608346942.58969,b4:fb:e4:29:90:c
24709,22,1,6,-78,584,3.854,608346942.669625,d8:32:14:bd:2e:41
24710,22,1,1,0,584,4.789,608346941.7347239,0:22:6c:40:5d:98
24711,22,1,48,-87,584,6.272,608346940.2516011,f8:bb:bf:90:a8:f6
24712,22,1,48,-86,584,6.27,608346940.253606,58:ef:68:25:35:34
24713,22,1,1,-44,584,4.827,608346941.696669,f8:bb:bf:8d:b9:c5
24714,22,1,1,0,584,4.784,608346941.739705,f8:bb:bf:90:a8:f5
24715,22,1,157,-90,584,5.845,608346940.678586,3c:17:10:9e:1:17
24716,22,1,1,-43,584,4.827,608346941.6966779,f8:bb:bf:8d:b9:c1
24717,22,1,48,-88,584,6.34,608346940.183595,d8:d7:75:b6:28:9
24718,22,1,1,-65,584,4.786,608346941.7376599,f8:bb:bf:1e:fa:e3
24719,22,1,161,-66,584,5.695,608346940.828656,f8:bb:bf:1e:fa:ea
24720,22,1,6,0,584,4.028,608346942.495715,b8:66:85:53:d3:6
24721,22,1,48,-52,584,6.326,608346940.1976861,f8:bb:bf:8d:b9:c2
24722,22,1,6,-80,584,3.857,608346942.66662,3c:17:10:9e:1:16
24723,22,1,48,-53,584,6.326,608346940.197682,f8:bb:bf:8d:b9:c6
24724,22,1,1,-89,584,0.439,608347052.650141,80:da:13:72:52:63
24725,22,1,1,-91,584,0.439,608347052.650131,80:da:13:72:52:69
24726,22,1,1,-43,584,0.383,608347052.706251,f8:bb:bf:8d:b9:c9
24727,22,1,1,-84,584,0.442,608347052.647159,f8:bb:bf:90:a8:f3
24728,22,1,1,-43,584,0.384,608347052.705234,f8:bb:bf:8d:b9:c5
24729,22,1,1,-65,584,0.445,608347052.644202,f8:bb:bf:1e:fa:e3
24730,22,1,1,-65,584,0.445,608347052.644226,f8:bb:bf:1e:fa:e9
24731,22,1,6,0,584,0.243,608347052.8462759,28:9e:fc:83:aa:6
24732,22,1,1,-67,584,0.373,608347052.716193,82:ce:62:71:b6:a1
24733,22,1,1,-65,584,0.445,608347052.644218,f8:bb:bf:1e:fa:ef
24734,22,1,6,0,584,0.222,608347052.867268,7c:db:98:c2:30:33
24735,22,1,6,-86,584,0.211,608347052.87815,d4:5:98:e:ea:80
24736,22,1,1,0,584,0.358,608347052.7312839,80:da:13:6e:76:86
24737,22,1,1,-65,584,0.444,608347052.64521,f8:bb:bf:1e:fa:e6
24738,22,1,6,-83,584,0.201,608347052.8881761,b6:fb:e4:19:90:c
24739,22,1,6,-83,584,0.208,608347052.881167,b0:b9:8a:5f:df:b4
24740,22,1,1,-43,584,0.383,608347052.706243,f8:bb:bf:8d:b9:c3
24741,22,1,1,0,584,0.358,608347052.731293,80:da:13:6e:76:83
24742,22,1,1,-92,584,0.398,608347052.691116,c:51:1:e3:e4:e0
24743,22,1,6,-80,584,0.228,608347052.861185,3c:17:10:9e:1:16
24744,22,1,1,-43,584,0.384,608347052.7052591,f8:bb:bf:8d:b9:c1
24745,22,1,1,-75,584,0.406,608347155.8690649,f8:bb:bf:90:a8:f1
24746,22,1,1,-43,584,0.448,608347155.827121,f8:bb:bf:8d:b9:c3
24747,22,1,1,-43,584,0.449,608347155.826138,f8:bb:bf:8d:b9:c1
24748,22,1,1,-43,584,0.449,608347155.826113,f8:bb:bf:8d:b9:c5
24749,22,1,6,0,584,0.205,608347156.070154,28:9e:fc:83:aa:6
24750,22,1,1,-65,584,0.407,608347155.8680811,f8:bb:bf:1e:fa:e6
24751,22,1,1,-75,584,0.405,608347155.870048,f8:bb:bf:90:a8:f3
24752,22,1,1,-43,584,0.448,608347155.827129,f8:bb:bf:8d:b9:c9
24753,22,1,1,-53,584,0.408,608347155.867105,f8:bb:bf:1e:fa:e3
24754,22,1,1,0,584,0.401,608347155.8741859,80:da:13:72:52:66
24755,22,1,11,0,584,0.041,608347156.234162,b6:7c:9c:2f:21:e
24756,22,1,6,0,584,0.265,608347156.01017,b8:66:85:53:d3:6
24757,22,1,6,0,584,0.273,608347156.002178,b4:fb:e4:29:90:c
24758,22,1,1,-75,584,0.406,608347155.8690569,f8:bb:bf:90:a8:f9
24759,22,1,1,-92,584,0.453,608347155.822015,c:51:1:e3:e4:e0
24760,22,1,1,-54,584,0.408,608347155.867097,f8:bb:bf:1e:fa:e9
24761,22,1,6,0,584,0.183,608347156.092146,7c:db:98:c2:30:33
