id,sticker_id,tag
2968,10220111,UNHAPPY
2969,10230003,HUGS*
2970,10230003,HUGS
2971,10230003,BEAR
2972,10230003,TEDDY
2973,10230003,TEDDY BEAR
2974,10230003,TEDDY BEAR HUG
2975,10230003,TEDDY HUG
2976,10230003,TEDDY BEAR HUGS
2977,10230003,BEAR HUGS
2978,10230003,BEAR HUG
2979,10230003,TEDDY HUGS
2980,10117853,DRAMA
2981,10117853,DRAMAA*
2982,10117853,BOOO
2983,10117853,DRAMAAAAAAA
2984,10117853,AWKWARD
2985,10117853,GOSSIP
2986,10117853,DRAMA*
2987,10117853,SASS
2988,10117853,DRAMAAA*
2989,10117853,GRRR*
2990,10117853,WOW
2991,10230266,HOCKEY
2992,10230266,NHL
2993,10230266,WINNIPEG
2994,10230266,JETS
2995,10217130,GTFO*
2996,10217130,GTFO
2997,10217130,GET OUTTA HERE
2998,10217130,GET OUT
2999,10217130,GET THE FUCK OUT
3000,10217130,GET OUT OF HERE
3001,20035755,PIG STY
3002,20035755,MUDDY
3003,20035755,PIGGY
3004,20035755,PIGSTY
3005,20035755,MUD
3006,20035755,PIG
3007,20035755,DIRTY
3008,20035755,WAAAAH
3009,20035755,SORRY
3010,20035755,IM SORRY
3011,20035755,WAAH
3012,20035755,SAD
3013,20035755,SOWIE
3014,20035755,SAD PIG
3015,9945144,FOOT KISS
3016,9945144,KISSING FOOT
3017,9945144,KISSING SHOES
3018,9945144,KISSING A SHOE
3019,9945144,SHOE KISS
3020,9945144,KISSING SHOE
3021,9945144,KISSING FEET
3022,9945144,THANKS
3023,9945144,THANK YOU
3024,9945144,THANK U
3025,9945144,TY
3026,10221327,GOOD MORNING BELL
3027,10221327,GOOD MORNING*
3028,10221327,MORNING BELL
3029,10221327,GOOD MORNING BELL*
3030,9848241,ST PADDYS DAY
3031,9848241,ST PADDY
3032,9848241,ST PATTYS DAY*
3033,9848241,IRISH
3034,9848241,ST PADDYS DAY*
3035,9848241,ST PATTYS
3036,9848241,GREEN BEER
3037,9848241,ST PADDYS*
3038,9848241,ST PADDYS
3039,9848241,CHEERS*
3040,9848241,ST PATTYS DAY
3041,9848241,CHEERS
3042,9848241,ST PATTYS*
3043,9848241,IRELAND
3044,9848241,WASH
3045,9848241,SICK
3046,20005025,LUNCH
3047,20005025,TIME FOR LUNCH
3048,20005025,LUNCH TIME
3049,20005025,LUNCH*
3050,20005025,WHISTLE
3051,9998059,PRAYING FOR YOU*
3052,9998059,PRAYER
3053,9998059,PRAYING FOR YOU
3054,9998059,DEAR GOD
3055,9998059,PRAYING
3056,9998059,PRAY
3057,9998059,YOU NEED HELP
3058,8338869,MORNIN
3059,8338869,PANCAKES
3060,8338869,BREAKFAST
3061,8338869,MORNIN*
3062,8338869,MORNIN*
3063,8338869,FOOD
3064,8338869,MORNIN
3065,8338869,MORNING
3066,10213544,MEMPHIS
3067,10213544,NBA
3068,10213544,GRIZZLIES
3069,10223699,CAROLINA
3070,10223699,NFL
3071,10223699,FOOTBALL
3072,10223699,PANTHERS
3073,20016669,NOT INTERESTED*
3074,20016669,NOT INTERESTED
3075,20016669,I DONT CARE
3076,20016669,CAT
3077,20016669,IM NOT INTERESTED
3078,20016669,CAT COSTUME
3079,20016669,CAT SUIT
3080,20016669,COSTUME
3081,20016669,DONT CARE
3082,20016669,IGNORING YOU
3083,20016669,WHATEVER
3084,10223972,IMPRESSIVE*
3085,10223972,IMPRESSED
3086,10223972,IMPRESSIVE
3087,9946282,LETS DO IT
3088,9946282,INTO IT*
3089,9946282,I LIKE IT
3090,9946282,IM INTO IT*
3091,9946282,IM INTO IT
3092,10213026,FACEPALM
3093,10213026,FACEPALM*
3094,10213026,PICARD
3095,10235437,IM OK
3096,10235437,IN PAIN
3097,10235437,IM OK*
3098,10235437,INJURED
3099,10235437,CRUTCHES
3100,10235437,IM OKAY
3101,10235437,INJURY
3102,10235437,YOURE NOT OKAY
3103,10235437,YOU OK
3104,10235437,YOU OKAY
3105,10235437,YOU OKAY
3106,10235437,CAST
3107,10235437,BODY CAST
3108,20022116,LONG WEEK
3109,20022116,WORST WEEK
3110,20022116,WHAT A WEEK*
3111,20022116,WEEKEND
3112,20022116,TIRED
3113,20022116,WORK WEEK
3114,20022116,WHAT A WEEK
3115,20022116,FRIDAY JR
3116,20022116,FRIDAY
3117,20022116,THURSDAY
3118,10216869,LOVE
3119,10216869,COEUR
3120,10216869,HEART FRAME
3121,10216869,HERZ
3122,10216869,HEART
3123,10216869,ADORE
3124,10213562,SACRAMENTO
3125,10213562,KINGS
3126,10213562,NBA
3127,10224407,NOT FUNNY
3128,10224407,HYENA
3129,10224407,HYENAS
3130,20010729,I HATE CHRISTMAS
3131,20010729,HOLIDAYS
3132,20010729,UNHAPPY HOLIDAYS
3133,20010729,I DONT LOVE THE HOLIDAYS*
3134,20010729,I HATE THE HOLIDAYS
3135,20010729,I DONT LOVE THE HOLIDAYS
3136,20010729,I DONT LIKE CHRISTMAS
3137,20010729,BAD CHRISTMAS
3138,20010729,I DONT LOVE THE HOLIDAYS
3139,20010729,I DONT LOVE THE HOLIDAYS*
3140,20042972,WHISTLING
3141,20042972,WHISTLING WITH COFFEE*
3142,20042972,WALKING
3143,20042972,COFFEE
3144,20042972,WHISTLING WITH COFFEE
3145,20042972,MORNING
3146,20042972,WHISTLE
3147,10218715,MIAMI
3148,10218715,MLB
3149,10218715,MARLINS
3150,10218715,BASEBALL
3151,10139246,ORANGE
3152,10139246,EXCITED
3153,10139246,ORANGE CIRCLE
3154,10139246,CIRCLE
3155,10139246,YAY
3156,10139246,AWESOME
3157,10139246,WOOHOO
3158,10139246,WOO HOO
3159,10212424,FORK
3160,10212424,FORK*
3161,10212424,GIANT FORK
3162,10235455,THANKS
3163,10235455,THANKS*
3164,10235455,THANK YOU
3165,10235455,THANK U
3166,10235455,TY
3167,20028688,BIRTHDAY
3168,20028688,HAPPY BEE DAY*
3169,20028688,HAPPY BDAY
3170,20028688,BIRTHDAYS
3171,20028688,HAPPY BIRTHDAY
3172,20028688,HBD
3173,20028688,HAPPY BEE DAY
3174,20028688,BDAY
3175,20028688,BEEDAY
3176,20028688,BEE
3177,20028688,BEE DAY
3178,10230117,HOCKEY
3179,10230117,NHL
3180,10230117,PREDATORS
3181,10230117,NASHVILLE
3182,20041834,BEST FRIEND
3183,20041834,BFF
3184,20041834,BEST FRIENDS
3185,20041834,FRIENDS
3186,20041834,YOURE MY BEST FRIEND
3187,20041834,BESTIES
3188,20041834,YOURE MY BEST FRIEND*
3189,20041834,FRIEND
3190,20041834,YOURE THE BEST
3191,20041834,YOU DA BEST
3192,20041834,YOU ARE THE BEST
3193,20041834,BESTIE
3194,20041834,YOU ARE MY BEST FRIEND
3195,20041834,YOU ARE MY BESTFRIEND
3196,20041834,BESTFRIEND
3197,10219871,GLASSES
3198,10219871,CONCERNED
3199,10219871,OH DEAR
3200,10219871,OH DEAR*
3201,10219871,CONCERN
3202,10213580,SPURS
3203,10213580,SAN ANTONIO
3204,10213580,NBA
3205,10214533,TOAST
3206,10214533,GROOM
3207,10214533,TUXEDO
3208,10214533,MARRIAGE
3209,10214533,TUX
3210,10214533,CHAMPAGNE
3211,10214533,WEDDING
3212,10214533,MARRIED
3213,9319680,HOT DAMN
3214,9319680,AWESOME
3215,9319680,YAY*
3216,9319680,HOT DIGGITY DOG
3217,9319680,HIGH FIVE
3218,9319680,HOT DIGGITY
3219,9319680,HOT DIGGITY*
3220,9319680,GREAT
3221,9319680,HOT DOG
3222,9319680,HOT DIGGITY DAMN
3223,9319680,YAY
3224,9319680,WOOHOO
3225,9319680,WOO HOO
3226,9319680,HIGH 5
3227,10231010,SAY NO MORE
3228,10231010,SAY NO MORE*
3229,10231010,NO WORRIES
3230,10231010,MAGIC LAMP
3231,10231010,YES
3232,10231010,GENIE LAMP
3233,10231010,GENIE
3234,10211822,SURF
3235,10211822,SURFER
3236,10211822,BALANCE
3237,10211822,SURFING
3238,10221381,HUNGRY
3239,10221381,HUNGRY WORK
3240,10221381,LUNCH
3241,10221381,LUNCHTIME
3242,10221381,STOMACH GRUMBLING
3243,10221381,OFFICE LUNCH
3244,10221381,WORK HUNGRY
3245,10218733,MLB
3246,10218733,YANKEES
3247,10218733,BASEBALL
3248,10218733,NEW YORK
3249,10232226,WINE AND CHORES
3250,10232226,WINE MOM
3251,10232226,WINE CHORES
3252,10232226,LAUNDRY
3253,10232226,RELAX
3254,10232226,UNWIND
3255,10232226,WINE
3256,20002095,LEAF UMBRELLA
3257,20002095,FROG
3258,20002095,FROG FRIEND
3259,20002095,RAIN
3260,20002095,UMBRELLA
3261,20002095,RAINING
3262,20002095,LEAF
3263,9025034,HAPPY NEW YEAR
3264,9025034,SHANA TOVAH
3265,9025034,SHANA TOVA*
3266,9025034,HEBREW
3267,9025034,JEWISH
3268,9025034,ROSH HASHANAH
3269,9025034,RAMS HORN
3270,9025034,SHANA TOVA
3271,9025034,RAMS HORN
3272,9025034,ROSH HASHANAH*
3273,10213658,UTAH
3274,10213658,JAZZ
3275,10213658,NBA
3276,20002701,HAPPY ANNIVERSARY
3277,20002701,HAPPY ANNIVERSARY*
3278,20002701,PIANO
3279,20002701,ANNIVERSARY
3280,20006628,PLS PLS PLS
3281,20006628,I WANT IT
3282,20006628,PLSPLSPLS
3283,20006628,PLEASE
3284,20006628,PLS
3285,10214015,I WONT SAY ANYTHING
3286,10214015,MY LIPS ARE SEALED
3287,10214015,BE QUIET
3288,10214015,ZIPPER
3289,10214015,ZIPPER MOUTH
3290,10214015,WONT SAY ANYTHING
3291,10214015,SECRET
3292,10214015,SILENCE
3293,10214015,LIPS ARE SEALED
3294,10214015,SHUT UP
3295,10214015,ZIPPER*
3296,10220243,CATCHING A FRISBEE
3297,10220243,FRISBEE MOUTH
3298,10220243,CATCH
3299,10220243,FRISBEE
3300,10220243,CATCHING FRISBEE
3301,10230135,HOCKEY
3302,10230135,NHL
3303,10230135,EDMONTON
3304,10230135,OILERS
3305,20002964,YOU SURE BOUT THAT
3306,20002964,ARE YOU SURE
3307,20002964,YOU SURE
3308,20002964,YOU SURE BOUT THAT*
3309,20002964,ARE YOU SURE
3310,20002964,ARE YOU SURE ABOUT THAT
3311,20002964,YOU SURE BOUT THAT
3312,20002964,ARE YOU SURE ABOUT THAT
3313,20002964,YOU SURE BOUT THAT*
3314,10230398,HOCKEY
3315,10230398,NHL
3316,10230398,FLAMES
3317,10230398,CALGARY
3318,20019504,I TRIED
3319,20019504,TRYING
3320,20019504,WORLDS BEST TRYER
3321,20019504,WORLDS BEST TRYER*
3322,20019504,EFFORT
3323,20019504,BEST AT TRYING
3324,20019504,YOU TRIED
3325,20019504,TRY
3326,20019504,GO ME
3327,20019504,I DID IT
3328,20019504,WORLDS BEST TRYER
3329,10223823,RAMS
3330,10223823,NFL
3331,10223823,ST LOUIS
3332,10223823,FOOTBALL
3333,10223490,ARIZONA
3334,10223490,NFL
3335,10223490,FOOTBALL
3336,10223490,CARDINALS
3337,10227154,PATTY
3338,10227154,JAMAICAN PATTY
3339,10227154,BEEF PATTY
3340,10227154,EMPANADA
3341,10227154,FOOD
3342,9991235,WELL DONE
3343,9991235,YAY
3344,9991235,BANNER
3345,9991235,MISSION ACCOMPLISHED
3346,9991235,STARS
3347,9991235,DONE
3348,9991235,I DID IT
3349,10214551,DANCING
3350,10214551,GROOM
3351,10214551,TUXEDO
3352,10214551,MARRIAGE
3353,10214551,TUX
3354,10214551,WEDDING
3355,10214551,MARRIED
3356,10218478,MLB
3357,10218478,BASEBALL
3358,10218478,DETROIT
3359,10218478,TIGERS
3360,9950296,ITS TRUE
3361,9950296,I SWEAR*
3362,9950296,HONEST
3363,9950296,PROMISE
3364,9950296,SWEAR TO GOD
3365,9950296,I SWEAR
3366,20017676,BITMOJI PARTY
3367,20017676,ZOMBIE ESCAPE
3368,7859801,YOU POOR THING
3369,7859801,GET WELL
3370,7859801,AWWW POOR THING
3371,7859801,POOR YOU
3372,7859801,SYMPATHY
3373,7859801,AW POOR THING
3374,7859801,AWW POOR THING*
3375,7859801,AWW POOR THING
3376,10205875,TRUTH
3377,10205875,HONESTLY
3378,10205875,HONEST
3379,10205875,JUST BEING HONEST
3380,10205875,HARD TRUTH
3381,10205875,BEING HONEST
3382,10205875,REAL TALK*
3383,10205875,REAL TALK
3384,9101103,NO
3385,9101103,BOOO
3386,9101103,NAH
3387,9101103,NAH*
3388,9101103,HATE
3389,9101103,GRRR*
3390,10133587,I KNOW
3391,10133587,IKR
3392,10133587,WEIRD
3393,10133587,I KNOW RIGHT
3394,10133587,I KNOW RIGHT*
3395,10213413,CHARLOTTE
3396,10213413,NBA
3397,10213413,HORNETS
3398,10213080,HALF
3399,10213080,HALF FACE*
3400,10213080,HALF FACE
3401,10219371,LEBRON
3402,10219371,BALL
3403,10219371,BASKETBALL
3404,10219371,BALLER
3405,10219371,BALL IS LIFE*
3406,10219371,BALLERS
3407,10219371,BALL IS LIFE
3408,10219371,SWAG
3409,10213676,MAGIC
3410,10213676,ORLANDO
3411,10213676,NBA
3412,10223568,NFL
3413,10223568,BEARS
3414,10223568,FOOTBALL
3415,10223568,CHICAGO
3416,20037996,NEW YEARS
3417,20037996,HAPPY 2020
3418,20037996,2020
3419,20037996,HAPPY NEW YEAR
3420,20037996,NEW YEARS EVE
3421,20037996,HAPPY 2020*
3422,20037996,NYE
3423,20037996,NEW YEAR
3424,10230153,HOCKEY
3425,10230153,NHL
3426,10230153,OTTAWA
3427,10230153,SENATORS
3428,10220857,SPORTS
3429,10220857,FOCUSED
3430,10220857,TENNIS SERVE
3431,10220857,TENNIS
3432,10230749,HOCKEY
3433,10230749,SKATING
3434,10230749,ICE HOCKEY
3435,10230749,WINTER SPORTS
3436,10221214,ELECTRIC GUITAR
3437,10221214,MUSIC
3438,10221214,PLAYING GUITAR
3439,10221214,GUITAR SOLO
3440,10221214,GUITARIST
3441,10221214,GUITAR
3442,10221214,PLAYING ELECTRIC GUITAR
3443,10223841,CHIEFS
3444,10223841,NFL
3445,10223841,KANSAS CITY
3446,10223841,FOOTBALL
3447,9281500,UH UH
3448,9281500,NO
3449,9281500,MM MM
3450,9281500,NEGATIVE
3451,9281500,YOU STINK*
3452,9281500,BOOO
3453,9281500,NEGATORY
3454,9281500,NAW
3455,9281500,NOPE
3456,9281500,QUICK REPLIES*
3457,9281500,NUH UH
3458,9281500,NO*
3459,9998092,PASSOVER
3460,9998092,HAPPY PASSOVER
3461,9998092,HAPPY PASSOVER*
3462,9998092,SEDER
3463,10218496,MLB
3464,10218496,METS
3465,10218496,BASEBALL
3466,10218496,NEW YORK
3467,10222097,ANGEL
3468,10222097,ANGEL*
3469,10215522,TOBOGGAN
3470,10215522,SLEDDING
3471,10215522,SLED
3472,10215522,SLEDDING*
3473,10215522,WINTER HOLIDAYS
3474,10213158,NBA
3475,10213158,WASHINGTON
3476,10213158,WIZARDS
3477,10232858,EATING
3478,10232858,NOM
3479,10232858,FOOD
3480,10232858,HAMBURGER
3481,10232858,OMNOMNOM
3482,10232858,HUNGRY
3483,10232858,PIZZA
3484,10232858,DONUT
3485,10232858,OM NOM NOM*
3486,10232858,OM
3487,10232858,OM NOM NOM
3488,10232858,NOM NOM
3489,20009375,THANKS
3490,20009375,YOU SHOULDNT HAVE*
3491,20009375,THANK YOU
3492,20009375,YOU SHOULDNT HAVE
3493,10213431,MINNESOTA
3494,10213431,TIMBERWOLVES
3495,10213431,NBA
3496,10223323,SPIRALING
3497,10223323,THAT ESCALATED QUICKLY*
3498,10223323,ESCALATE
3499,10223323,THAT ESCALATED QUICKLY
3500,20006401,EXCELLENT*
3501,20006401,EXCELLENT
3502,20006401,YES
3503,20006401,GOOD
3504,10213694,MAGIC
3505,10213694,ORLANDO
3506,10213694,NBA
3507,10223586,NFL
3508,10223586,BROWNS
3509,10223586,FOOTBALL
3510,10223586,CLEVELAND
3511,10226903,BYE*
3512,10226903,BYE*
3513,10226903,BYE
3514,10226903,SEE YA
3515,10226903,WAVE
3516,10226903,BYE
3517,20010002,YOURE WELCOME
3518,20010002,MY PLEASURE*
3519,20010002,HAPPY TO
3520,20010002,WELCOME
3521,20010002,MY PLEASURE
3522,20000969,SELF CARE
3523,20000969,SELFCARE*
3524,20000969,SELFCARE
3525,10230767,GROUNDHOG DAY*
3526,10230767,GROUND HOG DAY
3527,10230767,GROUNDHOG DAY
3528,10221828,FAIL
3529,10221828,YOU HAD ONE JOB
3530,10221828,YOU SUCK
3531,10221828,YOU BLEW IT
3532,10221828,YOU HAD ONE JOB*
3533,10231387,HOLI
3534,10231387,HAPPY HOLI
3535,10231387,HOLI FESTIVAL
3536,10231387,HAPPY HOLI*
3537,20004573,WELL DONE
3538,20004573,YOU DID IT
3539,20004573,DONE GOOD*
3540,20004573,DONE GOOD
3541,20004573,PROUD
3542,20004573,I DID WELL
3543,20004573,STATUE
3544,20004573,PARK
3545,20004573,YOU WELCO
3546,20004573,YOURE WELCOME
3547,20004573,GO ME
3548,10234371,HI SWEETIE
3549,10234371,HI SWEETIE*
3550,10234371,HEY SWEETIE
3551,10234371,SWEETIE
3552,10235324,KEEP ME POSTED
3553,10235324,MAILBOX
3554,10235324,MAIL
3555,10235324,LETTER BOX
3556,10235324,HIDING
3557,10235324,MAILBOX CREEP
3558,10213509,LAKERS
3559,10213509,LOS ANGELES
3560,10213509,NBA
3561,8062922,FEELS*
3562,8062922,FEELS
3563,8062922,EMOTIONS
3564,8062922,IN LOVE
3565,8062922,SEXY TIME
3566,8062922,FEELINGS
3567,20044677,TELL ME EVERYTHING
3568,20044677,TELL ME
3569,20044677,GO ON
3570,20044677,GIVE ME THE DETAILS
3571,20044677,TELL ME MORE
3572,20044677,TELL ME EVERYTHING*
3573,20044677,SPILL THE TEA
3574,20044677,WHAT HAPPENED
3575,20044677,HOW WAS IT
3576,20044677,GOSSIP
3577,10230249,HOCKEY
3578,10230249,NHL
3579,10230249,FLORIDA
3580,10230249,PANTHERS
3581,10223341,DALLAS
3582,10223341,NFL
3583,10223341,TOUCHDOWN
3584,10223341,FOOTBALL
3585,10223341,COWBOYS
3586,10192295,HIYA
3587,10192295,HIYA DUMDUM*
3588,10192295,DUM DUM
3589,8809964,THANKS
3590,8809964,GRATEFUL
3591,8809964,I REALLY OWE YOU
3592,8809964,THANKYOU
3593,8809964,GRATITUDE
3594,8809964,MUCH APPRECIATED
3595,8809964,I OWE YOU ONE
3596,8809964,IOU*
3597,8809964,IOU
3598,20006682,HI
3599,20006682,HELLO
3600,20006682,BIRDS
3601,20006682,BIRDS ON A WIRE
3602,20006682,BIRD
3603,20006682,BIRD ON WIRE
3604,20006682,BIRD WIRE
3605,20006682,BIRD FRIENDS
3606,20006682,BIRD ON A WIRE
3607,10218329,
3608,10218329,
3609,10218329,SPIT TAKE*
3610,10218329,SPIT TAKE
3611,10218329,CANT BELIEVE IT
3612,10218329,SURPRIZED
3613,10218329,SHOCK
3614,10218329,SURPRIZE
3615,10218329,SHOCKED
3616,10218329,SPITTING COFFEE
3617,10218329,WHAAAT
3618,10218329,WHAT
3619,10218329,SPIT COFFEE
3620,10218329,WHAAT
3621,10212038,EMOJI
3622,10212038,HAPPY
3623,10212038,SMILE*
3624,10212038,SMILE
3625,10212038,GLAD
3626,10212038,🙂
3627,10214665,GROUP PHOTO*
3628,10214665,PHOTO BOMB
3629,10214665,GROUP PHOTO
3630,10214665,PHOTOBOMB
3631,10214665,PHOTO
3632,10214665,POSE
3633,10227541,MENORAH
3634,10227541,HANUKKAH 4TH NIGHT
3635,10227541,FOURTH NIGHT OF HANUKKAH
3636,10227541,CHANUKAH
3637,10227541,HANUKKAH
3638,10227541,4TH NIGHT OF HANUKKAH
3639,10227541,HAPPY HANUKKAH
3640,10227541,HAPPY CHANUKAH
3641,20007898,WINDOW CREEP
3642,20007898,ZOMBIE WINDOW
3643,20007898,WINDOW
3644,20007898,CREEPY
3645,10218602,MLB
3646,10218602,BALTIMORE
3647,10218602,ORIOLES
3648,10218602,BASEBALL
3649,10139133,SEE YA LATER
3650,10139133,SEE YA SOON
3651,10139133,HAVE A GOOD ONE
3652,10139133,SEE YA
3653,10139133,TAKE IT EASY
3654,10139133,TAKE IT EASY*
3655,10139133,BYE
3656,10212311,SKATEBOARD
3657,10212311,SKATER
3658,10212311,SKATING
3659,10212311,SKATEBOARDS
3660,10212311,SKATERS
3661,10212311,SKATE
3662,10222203,PETTY AF
3663,10222203,PETTY AF*
3664,10222466,DIVING
3665,10222466,DIVE*
3666,10222466,DIVE
3667,10222466,SPLASH
3668,10222466,SWIMMING
3669,10222466,HEAT WAVE
3670,10222466,SWIM
3671,10222466,SUMMER
3672,20009208,ROGER THAT
3673,20009208,ON IT
3674,20009208,ROGER THAT*
3675,20009208,GOT IT
3676,20009208,IM ON IT
3677,20009208,OK
3678,20009208,CONFIRMED
3679,20009208,YOU GOT IT
3680,20009208,ROGER
3681,20009208,COMING RIGHT UP
3682,7973976,TMI
3683,7973976,BOOO
3684,7973976,EWW
3685,7973976,GROSS
3686,7973976,1234
3687,7973976,ICKY
3688,7973976,TMI*
3689,7973976,YUCK
3690,10213527,CLIPPERS
3691,10213527,LOS ANGELES
3692,10213527,NBA
3693,10230004,CHILLIN
3694,10230004,WATERMELON
3695,10230004,MELON
3696,10230004,MELON HEAD
3697,10230004,SUNGLASSES
3698,10230004,FRUIT
3699,20044695,TOAST
3700,20044695,TO LIFE
3701,20044695,LCHAIM
3702,20044695,LCHAIM*
3703,20044695,CHEERS
3704,20044695,SALUD
3705,20044695,CONGRATULATIONS
3706,20044695,CONGRATS
3707,10230267,HOCKEY
3708,10230267,NHL
3709,10230267,ANAHEIM
3710,10230267,DUCKS
3711,20033129,GRATEFUL
3712,20033129,GIVING THANKS
3713,20033129,GRATEFUL*
3714,20033129,THANK YOU
3715,20033129,THANKS
3716,20033129,GRATITUDE
3717,20033129,BE GRATEFUL
3718,20033129,THANKSGIVING
3719,20033129,IM GRATEFUL
3720,20041984,HAPPY VDAY
3721,20041984,HAPPY VALENTINES DAY*
3722,20041984,HAPPY VALENTINES DAY
3723,20041984,TEDDY BEAR
3724,20041984,VALENTINES DAY
3725,20041984,VALENTINE
3726,20041984,VALENTINES DAY
3727,20041984,VALENTINES
3728,20041984,VALENTINES
3729,20041984,BEAR VALENTINE
3730,20041984,TEDDY BEAR VALENTINES DAY
3731,20041984,TEDDY BEAR VDAY
3732,20041984,BEAR VDAY
3733,20041984,TEDDY BEAR VALENTINE
3734,20041984,HAPPY VALENTINES
3735,20041984,HAPPY VALENTINES
3736,20041984,HAPPY VALENTINE
3737,10221328,GOOD MORNING BELL
3738,10221328,GOOD MORNING*
3739,10221328,MORNING BELL
3740,10221328,GOOD MORNING BELL*
3741,10227286,I HATE BIRTHDAYS
3742,10227286,SLAMMING CAKE
3743,10227286,BARFDAY
3744,10227286,CAKE
3745,10227286,I HATE BDAYS
3746,10227286,CAKE SLAM
3747,10227286,I HATE MY BIRTHDAY
3748,10227286,SMASHING CAKE
3749,10227286,CAKE SMASH
3750,10211699,HOLE
3751,10211699,CURIOUS
3752,10211699,PEEKING IN
3753,10211699,PEEPING
3754,10211699,POKING IN
3755,10211699,POPPING IN
3756,10211699,HOLE IN THE WALL
3757,10211699,PEEK
3758,10214420,FLOWERS
3759,10214420,WINNER
3760,10214420,TROPHY AND FLOWERS
3761,10214420,TROPHY AND FLOWERS*
3762,10214420,WON
3763,10214420,BOUQUET
3764,10214420,TROPHY
3765,10214420,WIN
3766,8942754,OVER
3767,8942754,DROPPING PHONE
3768,8942754,PHONE
3769,8942754,WERE DONE*
3770,8942754,UGH
3771,8942754,ANNOYED
3772,8942754,WERE DONE
3773,8942754,LOSER
3774,8942754,CONVERSATION OVER
3775,9947063,LOVE
3776,9947063,LUV YA*
3777,9947063,LUV YA
3778,9947063,LUV YOU
3779,9947063,LOVE YA
3780,9947063,LOVE*
3781,9947063,ADORE
3782,10213009,WHAT DO YOU WANT
3783,10213009,CAN I HELP YOU*
3784,10213009,CAN I HELP YOU
3785,10211972,SORRY
3786,10211972,IM SORRY
3787,10211972,MY BAD
3788,10211972,FLOWER
3789,10211972,FORGIVE ME
3790,10211972,FORGIVE ME*
3791,10218620,MLB
3792,10218620,REDS
3793,10218620,CINCINNATI
3794,10218620,BASEBALL
3795,9954363,OH*
3796,9954363,OH REALLY
3797,9954363,QUICK REPLIES
3798,9954363,ORLY
3799,9954363,QUESTION
3800,9954363,IS THAT SO
3801,9954363,ASK
3802,9954363,QUESTIONS
3803,9954363,OH
3804,9954363,QUESTION MARK
3805,9954363,REALLY
3806,9954363,
3807,10213545,MEMPHIS
3808,10213545,NBA
3809,10213545,GRIZZLIES
3810,10236313,RAINBOW
3811,10236313,SPIRIT DAY
3812,10236313,HAPPINESS
3813,10236313,PRIDE
3814,10236313,HAPPINESS*
3815,10236313,QUEER
3816,10236313,EMOJI
3817,10236313,GAY PRIDE
3818,10236313,LGBT
3819,10236313,LGBTQ
3820,10236313,LGBTQIA
3821,10236313,LESBIAN
3822,10236313,GAY
3823,10236313,BISEXUAL
3824,10236313,TRANSGENDER
3825,10236313,QUESTIONING
3826,10236313,INTERSEX
3827,10236313,PANSEXUAL
3828,10236313,TWOSPIRIT
3829,10236313,TWO SPIRIT
3830,10236313,ANDROGYNOUS
3831,10236313,ASEXUAL
3832,10236313,2SPIRITED
3833,10236313,TWOSPIRITED
3834,10236313,TWO SPIRITED
3835,10223710,BALTIMORE
3836,10223710,NFL
3837,10223710,RAVENS
3838,10223710,FOOTBALL
3839,10215118,HEY YOU
3840,10215118,HI YOU
3841,10215118,HI
3842,10215118,HI*
3843,10215118,HI YOU*
3844,10215118,HELLO
3845,10215118,HEY
3846,10223973,SCANDALOUS*
3847,10223973,RISQUE
3848,10223973,SCANDAL
3849,10223973,SCANDALOUS
3850,10223973,NO WAY
3851,10223973,WHOA
3852,10223973,ARE YOU FOR REAL
3853,10223973,OMG
3854,10223973,WTF
3855,10223973,WOW
3856,10223973,ASTONISHED
3857,10223973,ASTONISHING
3858,20013959,BE MY PALENTINE
3859,20013959,VALENTINE
3860,20013959,VDAY
3861,20013959,VDAY
3862,20013959,VALENTINES DAY
3863,20013959,BE MY PALENTINE
3864,20013959,GALENTINES
3865,20013959,VALENTINES
3866,20013959,BE MY VALENTINE
3867,20013959,VALENTINES DAY
3868,20001380,I LIFT
3869,20001380,WORK OUT
3870,20001380,PUMPED
3871,20001380,PUMPED*
3872,20001380,MUSCLE
3873,20001380,EXCITED
3874,9178643,TEA TIME
3875,9178643,CUPPA
3876,9178643,GOOD AFTERNOON*
3877,9178643,TEA
3878,9178643,CUP OF TEA
3879,9178643,GOOD AFTERNOON
3880,9178643,SUNNY
3881,10216011,MEGAPHONE
3882,10216011,PROTEST
3883,20022117,YES
3884,20022117,LEGIT
3885,20022117,LEGIT*
3886,20022117,LEGITIMATE
3887,20022117,INDEED
3888,20022117,GOOD
3889,20022117,RIGHT ON
3890,20022117,DECENT
3891,20022117,NICE
3892,10213300,HEAT
3893,10213300,MIAMI
3894,10213300,NBA
3895,10235711,WOMAN CRUSH WEDNESDAY
3896,10235711,WCW*
3897,10235711,SIGN
3898,10235711,WCW
3899,10235711,HASHTAG
3900,10235711,WEDNESDAY
3901,10235711,CRUSH
3902,10235711,WOMAN
3903,10235711,WOMAN CRUSH
3904,10213563,KNICKS
3905,10213563,NBA
3906,10213563,NEW YORK
3907,10134094,MEET UP
3908,10134094,IM HERE
3909,10134094,IM HERE*
3910,10134094,THIS IS WHERE I AM
3911,10134094,WHERE ARE YOU
3912,10134094,IM HERE*
3913,10134094,I AM HERE
3914,10134094,TRAVEL
3915,10134094,MAP
3916,10134094,IM HERE
3917,10233620,WEDNESDAY*
