ID,timestamp,timestampLogged,BBDate,ConnStates_0,ConnStates_1,ConnStates_2,LogDuration,SeqNum
25737,1586939115.4036078,1586939412.0956821,1586939086.198,1211105,0,0,1211105.0,73
25738,1586939115.408608,1586939412.1039512,1586939086.203,170,0,0,170.0,74
25739,1586939120.868608,1586939412.1088152,1586939091.663,178901,0,0,178901.0,80
25740,1586939120.8716078,1586939412.1109252,1586939091.666,101,0,0,101.0,81
25741,1586939141.104608,1586939412.1173472,1586939111.899,662920,0,0,662920.0,93
25742,1586939141.1076078,1586939412.122632,1586939111.902,102,0,0,102.0,94
25743,1586939304.428608,1586939412.1283503,1586939275.223,5351126,0,0,5351126.0,110
25744,1586939304.4316082,1586939412.1307,1586939275.226,81,0,0,81.0,111
25745,1586939411.2336082,1586939749.257062,1586939382.028,3499336,0,0,3499336.0,131
25746,1586939430.645608,1586939749.2646341,1586939401.44,635901,0,0,635901.0,145
25747,1586939430.651608,1586939749.267632,1586939401.446,206,0,0,206.0,146
25748,1586939530.341608,1586939749.280539,1586939501.136,3266294,0,0,3266294.0,150
25749,1586939530.3456082,1586939749.2873201,1586939501.14,130,0,0,130.0,151
25750,1586939637.908608,1586939749.2955642,1586939608.703,3524240,0,0,3524240.0,168
25751,1586939637.913608,1586939749.300394,1586939608.708,179,0,0,179.0,169
25752,1586939697.801608,1586939749.305839,1586939668.596,1962201,0,0,1962201.0,185
25753,1586939697.8076081,1586939749.3084102,1586939668.602,201,0,0,201.0,186
25754,1586939748.441608,1586940598.5843332,1586939719.236,1658990,0,0,1658990.0,202
25755,1586939853.901608,1586940598.5900881,1586939824.696,3455179,0,0,3455179.0,210
25756,1586939853.907608,1586940598.605297,1586939824.702,177,0,0,177.0,211
25757,1586939999.419608,1586940598.619012,1586939970.214,4767621,0,0,4767621.0,219
25758,1586939999.4316082,1586940598.6239052,1586939970.226,406,0,0,406.0,220
25759,1586940161.354608,1586940598.6284022,1586940132.149,5305324,0,0,5305324.0,231
25760,1586940161.3586082,1586940598.6309052,1586940132.153,126,0,0,126.0,232
25761,1586940504.395608,1586940598.6366231,1586940475.19,11239444,0,0,11239444.0,3
25762,1586940504.3996081,1586940598.640263,1586940475.194,141,0,0,141.0,4
25763,1586940597.8646078,1586940917.3386142,1586940568.659,3062330,0,0,3062330.0,9
25764,1586940657.750608,1586940917.3523622,1586940628.545,1962006,0,0,1962006.0,26
25765,1586940657.755608,1586940917.3582892,1586940628.55,164,0,0,164.0,27
25766,1586940716.406608,1586940917.3655012,1586940687.201,1921676,0,0,1921676.0,28
25767,1586940716.4116082,1586940917.3683102,1586940687.206,190,0,0,190.0,29
25768,1586940739.310608,1586940917.3723884,1586940710.105,750234,0,0,750234.0,33
25769,1586940769.402608,1586940917.3767242,1586940740.197,985958,0,0,985958.0,35
25770,1586940800.380608,1586940917.3786972,1586940771.175,1015000,0,0,1015000.0,36
25771,1586940800.3866081,1586940917.3815882,1586940771.181,198,0,0,198.0,37
25772,1586940916.434608,1586941558.7764473,1586940887.229,3802255,0,0,3802255.0,50
25773,1586940919.505608,1586941558.7822711,1586940890.3,100441,0,0,100441.0,52
25774,1586940947.3656082,1586941558.7884672,1586940918.16,912810,0,0,912810.0,53
25775,1586941181.5376081,1586941558.7982922,1586941152.332,7672532,0,0,7672532.0,61
25776,1586941181.540608,1586941558.8041291,1586941152.335,103,0,0,103.0,62
25777,1586941307.4186082,1586941558.816319,1586941278.213,4124328,0,0,4124328.0,85
25778,1586941307.4256082,1586941558.8216882,1586941278.22,213,0,0,213.0,86
25779,1586941315.908608,1586941558.825304,1586941286.703,277951,0,0,277951.0,92
25780,1586941315.914608,1586941558.8286211,1586941286.709,181,0,0,181.0,93
25781,1586941557.8776078,1586941918.3365421,1586941528.672,7927811,0,0,7927811.0,104
25782,1586941596.849608,1586941918.351768,1586941567.644,1276736,0,0,1276736.0,106
25783,1586941596.8536081,1586941918.3564742,1586941567.648,117,0,0,117.0,107
25784,1586941617.7086082,1586941918.361661,1586941588.503,683313,0,0,683313.0,108
25785,1586941617.7136078,1586941918.3650591,1586941588.508,164,0,0,164.0,109
25786,1586941664.4036078,1586941918.3828661,1586941635.198,1529788,0,0,1529788.0,112
25787,1586941664.409608,1586941918.38597,1586941635.204,176,0,0,176.0,113
25788,1586941797.736608,1586941918.390748,1586941768.531,4368411,0,0,4368411.0,114
25789,1586941797.7456079,1586941918.394854,1586941768.54,291,0,0,291.0,115
25790,1586941917.4106078,1586942564.266441,1586941888.205,3920744,0,0,3920744.0,120
25791,1586942201.6796079,1586942564.281228,1586942172.474,9313771,0,0,9313771.0,133
25792,1586942201.6826081,1586942564.285345,1586942172.477,104,0,0,104.0,134
25793,1586942252.032608,1586942564.293946,1586942222.827,1649687,0,0,1649687.0,148
25794,1586942252.038608,1586942564.300441,1586942222.833,198,0,0,198.0,149
25795,1586942513.8246078,1586942564.307949,1586942484.619,8577275,0,0,8577275.0,163
25796,1586942513.829608,1586942564.3116221,1586942484.624,162,0,0,162.0,164
25797,1586942517.8716078,1586942564.316043,1586942488.666,132460,0,0,132460.0,166
25798,1586942517.8786082,1586942564.322693,1586942488.673,203,0,0,203.0,167
25799,1586942563.341608,1586943205.3018992,1586942534.136,1489595,0,0,1489595.0,174
25800,1586942577.731608,1586943205.3138201,1586942548.526,471378,0,0,471378.0,179
25801,1586942577.737608,1586943205.319142,1586942548.532,188,0,0,188.0,180
25802,1586942627.3406081,1586943205.3245761,1586942598.135,1625210,0,0,1625210.0,189
25803,1586942627.3446078,1586943205.3322182,1586942598.139,126,0,0,126.0,190
25804,1586942682.901608,1586943205.337799,1586942653.696,1820301,0,0,1820301.0,191
25805,1586942682.906608,1586943205.3458781,1586942653.701,176,0,0,176.0,192
25806,1586942903.368608,1586943205.351514,1586942874.163,7223324,0,0,7223324.0,207
25807,1586942903.3796082,1586943205.3576522,1586942874.174,351,0,0,351.0,208
25808,1586943204.3646078,1586943455.603487,1586943175.159,9861643,0,0,9861643.0,243
25809,1586943221.815608,1586943455.6070943,1586943192.61,571564,0,0,571564.0,248
25810,1586943221.8186078,1586943455.6131022,1586943192.613,101,0,0,101.0,249
25811,1586943300.816608,1586943455.6216762,1586943271.611,2588348,0,0,2588348.0,10
25812,1586943300.829608,1586943455.624176,1586943271.624,401,0,0,401.0,11
25813,1586943384.3526082,1586943455.6304102,1586943355.147,2736610,0,0,2736610.0,13
25814,1586943384.3596082,1586943455.6324232,1586943355.154,207,0,0,207.0,14
25815,1586943405.1466079,1586943455.6352463,1586943375.941,681069,0,0,681069.0,21
25816,1586943405.1486082,1586943455.6367042,1586943375.943,94,0,0,94.0,22
25817,1586943454.8186078,1586944184.951417,1586943425.613,1627385,0,0,1627385.0,35
25818,1586943477.808608,1586944184.965326,1586943448.603,753120,0,0,753120.0,48
25819,1586943477.814608,1586944184.9710512,1586943448.609,192,0,0,192.0,49
25820,1586943537.9256082,1586944184.976699,1586943508.72,1969527,0,0,1969527.0,59
25821,1586943537.9316082,1586944184.982608,1586943508.726,188,0,0,188.0,60
25822,1586943819.354608,1586944184.990693,1586943790.149,9220682,0,0,9220682.0,84
25823,1586943819.3596082,1586944184.9952211,1586943790.154,161,0,0,161.0,85
25824,1586944121.343608,1586944184.999988,1586944092.138,9894353,0,0,9894353.0,102
25825,1586944121.3576078,1586944185.003663,1586944092.152,469,0,0,469.0,103
25826,1586944183.9766078,1586944765.297655,1586944154.771,2051698,0,0,2051698.0,113
25827,1586944247.131608,1586944765.3021712,1586944217.926,2069023,0,0,2069023.0,121
25828,1586944247.1346078,1586944765.3198352,1586944217.929,114,0,0,114.0,122
25829,1586944390.3536081,1586944765.3254762,1586944361.148,4692509,0,0,4692509.0,139
25830,1586944390.362608,1586944765.328231,1586944361.157,305,0,0,305.0,140
25831,1586944434.3076081,1586944765.3309512,1586944405.102,1439832,0,0,1439832.0,141
25832,1586944434.3126082,1586944765.3346882,1586944405.107,163,0,0,163.0,142
25833,1586944497.6826081,1586944765.338305,1586944468.477,2076271,0,0,2076271.0,149
25834,1586944497.6876082,1586944765.340567,1586944468.482,181,0,0,181.0,150
25835,1586944764.3316078,1586945288.7250822,1586944735.126,8736457,0,0,8736457.0,163
25836,1586945125.3466082,1586945288.74195,1586945096.141,11828344,0,0,11828344.0,187
25837,1586945125.3516078,1586945288.7468143,1586945096.146,164,0,0,164.0,188
25838,1586945151.8656082,1586945288.7503572,1586945122.66,868724,0,0,868724.0,191
25839,1586945151.8716078,1586945288.7536383,1586945122.666,196,0,0,196.0,192
25840,1586945164.835608,1586945288.7573261,1586945135.63,424749,0,0,424749.0,196
25841,1586945164.8386078,1586945288.761238,1586945135.633,94,0,0,94.0,197
25842,1586945262.118608,1586945288.769278,1586945232.913,3187312,0,0,3187312.0,211
25843,1586945262.1216078,1586945288.7740502,1586945232.916,100,0,0,100.0,212
25844,1586945287.7416081,1586945762.294035,1586945258.536,839447,0,0,839447.0,223
25845,1586945397.801608,1586945762.307641,1586945368.596,3605908,0,0,3605908.0,241
25846,1586945397.8076081,1586945762.315363,1586945368.602,180,0,0,180.0,242
25847,1586945433.625608,1586945762.322012,1586945404.42,1173574,0,0,1173574.0,248
25848,1586945433.6286082,1586945762.3277702,1586945404.423,94,0,0,94.0,249
25849,1586945443.953608,1586945762.3373132,1586945414.748,338304,0,0,338304.0,254
25850,1586945457.6606078,1586945762.340989,1586945428.455,449106,0,0,449106.0,6
25851,1586945486.3466082,1586945762.344801,1586945457.141,939857,0,0,939857.0,10
25852,1586945486.3516078,1586945762.349154,1586945457.146,180,0,0,180.0,11
25853,1586945761.301608,1586946283.1153162,1586945732.096,9008580,0,0,9008580.0,30
25854,1586945851.0036082,1586946283.119432,1586945821.798,2938581,0,0,2938581.0,50
25855,1586945851.014608,1586946283.1232162,1586945821.809,350,0,0,350.0,51
25856,1586945967.4316082,1586946283.126686,1586945938.226,3814335,0,0,3814335.0,57
25857,1586945967.435608,1586946283.129728,1586945938.23,125,0,0,125.0,58
25858,1586946122.3256078,1586946283.1367292,1586946093.12,5074914,0,0,5074914.0,85
25859,1586946122.334608,1586946283.141349,1586946093.129,290,0,0,290.0,86
25860,1586946230.297608,1586946283.143784,1586946201.092,3537349,0,0,3537349.0,91
25861,1586946230.301608,1586946283.1533432,1586946201.096,136,0,0,136.0,92
25862,1586946282.283608,1586946788.165751,1586946253.078,1703152,0,0,1703152.0,94
25863,1586946325.288608,1586946788.1720972,1586946296.083,1408919,0,0,1408919.0,109
25864,1586946325.2916079,1586946788.1755853,1586946296.086,108,0,0,108.0,110
25865,1586946357.862608,1586946788.1804633,1586946328.657,1067184,0,0,1067184.0,125
25866,1586946357.868608,1586946788.1839871,1586946328.663,184,0,0,184.0,126
25867,1586946417.881608,1586946788.1877432,1586946388.676,1966308,0,0,1966308.0,140
25868,1586946417.887608,1586946788.192011,1586946388.682,187,0,0,187.0,141
25869,1586946468.6346078,1586946788.2133312,1586946439.429,1662697,0,0,1662697.0,142
25870,1586946468.650608,1586946788.2172852,1586946439.445,525,0,0,525.0,143
25871,1586946787.2936082,1586947308.487318,1586946758.088,10440170,0,0,10440170.0,161
25872,1586946938.309608,1586947308.492732,1586946909.104,4947863,0,0,4947863.0,172
25873,1586946938.315608,1586947308.496776,1586946909.11,181,0,0,181.0,173
25874,1586947053.829608,1586947308.507637,1586947024.624,3784782,0,0,3784782.0,180
25875,1586947053.8396082,1586947308.5108192,1586947024.634,310,0,0,310.0,181
25876,1586947147.2666082,1586947308.5160313,1586947118.061,3061086,0,0,3061086.0,189
25877,1586947147.2716079,1586947308.5208201,1586947118.066,167,0,0,167.0,190
25878,1586947161.5376081,1586947308.5272422,1586947132.332,467420,0,0,467420.0,192
25879,1586947161.5426078,1586947308.535562,1586947132.337,173,0,0,173.0,193
25880,1586947307.6336079,1586947777.324958,1586947278.428,4786608,0,0,4786608.0,237
25881,1586947377.9846082,1586947777.3331041,1586947348.779,2304895,0,0,2304895.0,4
25882,1586947377.9896078,1586947777.358083,1586947348.784,162,0,0,162.0,5
25883,1586947389.783608,1586947777.362619,1586947360.578,386436,0,0,386436.0,8
25884,1586947395.744608,1586947777.3701992,1586947366.539,195296,0,0,195296.0,11
25885,1586947719.389608,1586947777.3858519,1586947690.184,10604070,0,0,10604070.0,104
25886,1586947719.394608,1586947777.38787,1586947690.189,176,0,0,176.0,105
25887,1586947776.296608,1586947777.3931031,1586947747.091,1864372,0,0,1864372.0,120
25888,1586947776.301608,1586948139.3204532,1586947747.096,149,0,0,149.0,121
25889,1586947786.5416079,1586948139.332315,1586947757.336,335511,0,0,335511.0,128
25890,1586947786.545608,1586948139.339571,1586947757.34,121,0,0,121.0,129
25891,1586947938.268608,1586948139.3494792,1586947909.063,4971130,0,0,4971130.0,168
25892,1586947938.282608,1586948139.353064,1586947909.077,479,0,0,479.0,169
25893,1586947973.242608,1586948139.357892,1586947944.037,1145447,0,0,1145447.0,176
25894,1586947973.248608,1586948139.3618631,1586947944.043,174,0,0,174.0,177
25895,1586948028.2396078,1586948139.36894,1586947999.034,1801765,0,0,1801765.0,196
25896,1586948028.251608,1586948139.375771,1586947999.046,394,0,0,394.0,197
25897,1586948159.0158563,1586950119.0000162,1586948109.075,3605043,0,0,3605043.0,223
25898,1586948197.3518562,1586950119.0237582,1586948147.411,1255879,0,0,1255879.0,225
25899,1586948197.362856,1586950119.0300794,1586948147.422,361,0,0,361.0,226
25900,1586948617.971856,1586950119.1188512,1586948568.031,10842237,224154,2714656,13781047.0,180
25901,1586949039.097856,1586950119.1291661,1586948989.157,13797975,0,0,13797975.0,181
25902,1586949460.216856,1586950119.1654742,1586949410.276,12801278,68373,928117,13797768.0,224
25903,1586949861.487246,1586950119.2318642,1586949831.252,12281077,178937,1337677,13797691.0,123
25904,1586950282.487246,1586952806.9321203,1586950252.252,11302444,147486,2311181,13761111.0,249
25905,1586950702.526246,1586952807.004301,1586950672.291,10401265,293461,3067664,13762390.0,187
25906,1586951123.2922459,1586952807.0305872,1586951093.057,13537255,0,248944,13786199.0,223
25907,1586951543.407246,1586952807.0653362,1586951513.172,13133298,66558,597812,13797668.0,19
25908,1586951964.532246,1586952807.1115103,1586951934.297,12172819,295853,1329263,13797935.0,111
25909,1586952385.653246,1586952807.1199913,1586952355.418,13797821,0,0,13797821.0,112
25910,1586952806.770246,1586955140.0998983,1586952776.535,13797695,0,0,13797695.0,113
25911,1586953227.8912458,1586955140.111288,1586953197.656,13797834,0,0,13797834.0,114
25912,1586953647.9522462,1586955140.1476042,1586953617.717,13763084,0,0,13763084.0,150
25913,1586954086.6833832,1586955140.2431753,1586954037.89,13549923,150962,66007,13766892.0,84
25914,1586954507.061383,1586955140.2745743,1586954458.268,13773505,0,0,13773505.0,132
25915,1586954927.0883832,1586955140.3651712,1586954878.295,12621034,138261,1002630,13761925.0,48
25916,1586955328.002468,1586957852.993009,1586955298.598,13771032,0,0,13771032.0,189
25917,1586955749.661468,1586957853.0448852,1586955720.257,13782673,0,0,13782673.0,30
25918,1586956169.7764678,1586957853.0725193,1586956140.372,13797668,0,0,13797668.0,80
25919,1586956591.2644677,1586957853.088036,1586956561.86,13777049,0,0,13777049.0,93
25920,1586957011.7384682,1586957853.1195164,1586956982.334,13776621,0,0,13776621.0,155
25921,1586957432.8624678,1586957853.143731,1586957403.458,13797930,0,0,13797930.0,201
25922,1586957871.8319912,1586959955.848823,1586957822.512,12084546,63080,1615293,13762919.0,124
25923,1586958292.6999912,1586959955.9288452,1586958243.38,12414344,0,1375162,13789506.0,12
25924,1586958713.1909912,1586959955.9862351,1586958663.871,13777236,0,0,13777236.0,151
25925,1586959114.8191764,1586959956.00707,1586959084.371,13777473,0,0,13777473.0,185
25926,1586959535.9551764,1586959956.083724,1586959505.507,12314780,160186,1290515,13765481.0,137
25927,1586959955.7811763,1586961793.3253531,1586959925.333,13501629,83495,203051,13788175.0,199
25928,1586960377.9001763,1586961793.4448342,1586960347.452,12227592,322749,1247414,13797755.0,139
25929,1586960798.2801764,1586961793.467401,1586960767.832,13773542,0,0,13773542.0,147
25930,1586961217.4541764,1586961793.524352,1586961187.006,13766785,0,0,13766785.0,4
25931,1586961656.2264724,1586961793.5756721,1586961607.252,11592775,104063,2072324,13769162.0,131
25932,1586961811.679472,1586961793.5839682,1586961762.705,5093330,0,0,5093330.0,133
25933,1586961811.7874722,1586963372.172691,1586961762.813,3552,0,0,3552.0,134
25934,1586962232.2274723,1586963372.1990242,1586962183.253,13775484,0,0,13775484.0,149
25935,1586962633.941559,1586963372.247212,1586962603.406,13465217,93325,207587,13766129.0,9
25936,1586963055.105559,1586963372.313067,1586963024.57,12514477,100131,1151845,13766453.0,168
25937,1586963191.2065592,1586963372.331873,1586963160.671,4238965,220333,0,4459298.0,177
25938,1586963192.4895592,1586963372.344142,1586963161.954,0,42027,0,42027.0,179
25939,1586963371.007559,1586963372.361684,1586963340.472,5769238,112588,0,5881826.0,200
25940,1586963372.1365592,1586965473.022737,1586963341.601,0,36982,0,36982.0,202
25941,1586963792.2715592,1586965473.0847573,1586963761.736,12467136,8439,1289948,13765523.0,35
25942,1586964212.457559,1586965473.1552992,1586964181.922,10655411,326230,2785553,13767194.0,211
25943,1586964632.5605593,1586965473.2223983,1586964602.025,13731043,0,33412,13764455.0,131
25944,1586965052.599559,1586965473.277514,1586965022.064,13762332,0,0,13762332.0,9
25945,1586965472.918559,1586967576.0969362,1586965442.383,13771549,0,0,13771549.0,50
25946,1586965893.0605593,1586967576.130098,1586965862.525,13765772,0,0,13765772.0,169
25947,1586966314.5355592,1586967576.1544352,1586966284.0,13708634,0,68011,13776645.0,60
25948,1586966754.699006,1586967576.1773381,1586966705.2,13512078,0,288339,13800417.0,191
25949,1586967175.6840062,1586967576.208674,1586967126.185,13793370,0,0,13793370.0,29
25950,1586967595.8560061,1586969679.3752832,1586967546.357,13766730,0,0,13766730.0,101
25951,1586967996.980915,1586969679.4655452,1586967967.294,13791787,0,0,13791787.0,4
25952,1586968417.2279148,1586969679.5079381,1586968387.541,13769200,0,0,13769200.0,113
25953,1586968837.940915,1586969679.5558572,1586968808.254,13784423,0,0,13784423.0,217
25954,1586969258.9729152,1586969679.6064112,1586969229.286,13794915,0,0,13794915.0,77
25955,1586969679.310915,1586971783.332934,1586969649.624,13772161,0,0,13772161.0,206
25956,1586970100.022915,1586971783.390366,1586970070.336,13784418,0,0,13784418.0,49
25957,1586970521.1429152,1586971783.4325242,1586970491.456,13797811,0,0,13797811.0,161
25958,1586970941.3929152,1586971783.477347,1586970911.706,13769268,0,0,13769268.0,21
25959,1586971362.098915,1586971783.529153,1586971332.412,13784247,0,0,13784247.0,137
25960,1586971783.1179152,1586974212.6995,1586971753.431,13794458,0,0,13794458.0,1
25961,1586972204.3479152,1586974212.742505,1586972174.661,13801396,0,0,13801396.0,50
25962,1586972624.397915,1586974212.770611,1586972594.711,13762743,0,0,13762743.0,103
25963,1586973045.1829152,1586974212.819111,1586973015.496,13786798,0,0,13786798.0,234
25964,1586973465.5589151,1586974212.8711972,1586973435.872,13773428,0,0,13773428.0,95
25965,1586973886.125915,1586974212.921796,1586973856.439,13779665,0,0,13779665.0,211
25966,1586974307.244915,1586976286.3345642,1586974277.558,13797737,0,0,13797737.0,56
25967,1586974727.567915,1586976286.3937383,1586974697.881,13771682,0,0,13771682.0,168
25968,1586975148.349915,1586976286.427053,1586975118.663,13786706,0,0,13786706.0,238
25969,1586975569.4729152,1586976286.449078,1586975539.786,13797903,0,0,13797903.0,23
25970,1586975741.5889149,1586976286.470992,1586975711.902,5639288,0,0,5639288.0,61
25971,1586975741.5909152,1586976286.481555,1586975711.904,55,0,0,55.0,62
25972,1586976162.094915,1586976286.5278401,1586976132.408,13777608,0,0,13777608.0,177
25973,1586976583.232915,1586978272.9800992,1586976553.546,13798385,0,0,13798385.0,22
25974,1586976633.5979152,1586978272.995047,1586976603.911,1650191,0,0,1650191.0,24
25975,1586976633.6109152,1586978273.0023842,1586976603.924,418,0,0,418.0,25
25976,1586977054.147915,1586978273.059854,1586977024.461,13778693,0,0,13778693.0,153
25977,1586977475.394915,1586978273.10785,1586977445.708,13801960,0,0,13801960.0,0
25978,1586977896.515915,1586978273.16191,1586977866.829,13797819,0,0,13797819.0,123
25979,1586978317.6369152,1586980422.2423444,1586978287.95,13797809,0,0,13797809.0,251
25980,1586978738.7599149,1586980422.3058503,1586978709.073,13797892,0,0,13797892.0,111
25981,1586979159.875915,1586980422.4261394,1586979130.189,13797663,0,0,13797663.0,204
25982,1586979580.9999151,1586980422.4831142,1586979551.313,13797902,0,0,13797902.0,92
25983,1586980001.2479153,1586980422.5201852,1586979971.561,13769235,0,0,13769235.0,176
25984,1586980421.9589152,1586982324.3505712,1586980392.272,13784391,0,0,13784391.0,5
25985,1586980842.973915,1586982324.4059591,1586980813.287,13794344,0,0,13794344.0,96
25986,1586981263.331915,1586982324.5662303,1586981233.645,13772830,0,0,13772830.0,213
25987,1586981482.2629151,1586982324.595189,1586981452.576,7173152,0,0,7173152.0,16
25988,1586981482.269915,1586982324.6021023,1586981452.583,217,0,0,217.0,17
25989,1586981902.798915,1586982324.6652622,1586981873.112,13778424,0,0,13778424.0,153
25990,1586982324.0449152,1586984312.237742,1586982294.358,13801921,0,0,13801921.0,7
25991,1586982745.0429149,1586984312.300363,1586982715.356,13793805,0,0,13793805.0,120
25992,1586983166.2869148,1586984312.339982,1586983136.6,13801831,0,0,13801831.0,210
25993,1586983470.099915,1586984312.3689911,1586983440.413,9954289,0,0,9954289.0,16
25994,1586983470.144915,1586984312.3778992,1586983440.458,1496,0,0,1496.0,17
25995,1586983890.7679152,1586984312.4216251,1586983861.081,13781504,0,0,13781504.0,119
25996,1586984311.8869152,1586986416.4837122,1586984282.2,13797748,0,0,13797748.0,239
25997,1586984733.0059152,1586986416.5411892,1586984703.319,13797758,0,0,13797758.0,76
25998,1586985154.0059152,1586986416.5882292,1586985124.319,13793863,0,0,13793863.0,195
25999,1586985574.435915,1586986416.643599,1586985544.749,13775172,0,0,13775172.0,69
26000,1586985995.0909152,1586986416.71126,1586985965.404,13782544,0,0,13782544.0,176
26001,1586986415.284915,1586986416.77283,1586986385.598,13767464,0,0,13767464.0,7
26002,1586986835.9069152,1586988392.8803053,1586986806.22,13781459,0,0,13781459.0,138
26003,1586987032.3409152,1586988392.9044762,1586987002.654,6436067,0,0,6436067.0,190
26004,1586987032.3479152,1586988392.909758,1586987002.661,225,0,0,225.0,191
26005,1586987452.8849149,1586988392.9577281,1586987423.198,13778691,0,0,13778691.0,55
26006,1586987873.265915,1586988393.0108333,1586987843.579,13773556,0,0,13773556.0,163
26007,1586988293.9719152,1586988393.061284,1586988264.285,13784241,0,0,13784241.0,28
26008,1586988715.0919151,1586989165.4050632,1586988685.405,13797786,0,0,13797786.0,149
26009,1586989136.2805982,1586989165.431693,1586989085.631,12685382,179393,282291,13147066.0,40
26010,1586989136.282598,1586989165.4355502,1586989085.633,91,0,0,91.0,41
26011,1586989164.4185982,1586989165.4479122,1586989113.769,921858,0,0,921858.0,57
26012,1586989164.4215984,1586989165.4550462,1586989113.772,104,0,0,104.0,58
26013,1586989172.656598,1586989165.459631,1586989122.007,269801,0,0,269801.0,63
26014,1586989172.6625981,1586989165.4641223,1586989122.013,205,0,0,205.0,64
26015,1586989184.861598,1586989219.624726,1586989134.212,399701,0,0,399701.0,72
26016,1586989189.512598,1586989219.635858,1586989138.863,152281,0,0,152281.0,78
26017,1586989189.5165982,1586989219.640536,1586989138.867,107,0,0,107.0,79
26018,1586989197.2765985,1586989219.658217,1586989146.627,254261,0,0,254261.0,80
26019,1586989197.2795982,1586989219.663838,1586989146.63,98,0,0,98.0,81
26020,1586989223.2665982,1586989219.668864,1586989172.617,851446,0,0,851446.0,89
26021,1586989223.268598,1586989219.672249,1586989172.619,90,0,0,90.0,90
26022,1586989235.3185983,1586989219.676469,1586989184.669,394813,0,0,394813.0,96
26023,1586989235.3235984,1586989219.681161,1586989184.674,144,0,0,144.0,97
26024,1586989239.0925984,1586989342.0541902,1586989188.443,123491,0,0,123491.0,108
26025,1586989249.795598,1586989342.060332,1586989199.146,350547,0,0,350547.0,110
26026,1586989249.8005981,1586989342.0674222,1586989199.151,171,0,0,171.0,111
26027,1586989295.755598,1586989342.080885,1586989245.106,1505682,0,0,1505682.0,136
26028,1586989295.7585983,1586989342.084373,1586989245.109,84,0,0,84.0,137
26029,1586989305.169598,1586989342.088099,1586989254.52,308359,0,0,308359.0,139
26030,1586989305.1745982,1586989342.0913873,1586989254.525,173,0,0,173.0,140
26031,1586989342.353598,1586989342.097161,1586989291.704,1218138,0,0,1218138.0,148
26032,1586989342.3565984,1586989342.100202,1586989291.707,106,0,0,106.0,149
26033,1586989361.3645983,1586989480.9244702,1586989310.715,622799,0,0,622799.0,160
26034,1586989371.9475985,1586989480.9285922,1586989321.298,346401,0,0,346401.0,169
26035,1586989371.9505982,1586989480.9307842,1586989321.301,92,0,0,92.0,170
26036,1586989376.4215984,1586989480.9348102,1586989325.772,146499,0,0,146499.0,171
26037,1586989376.4255981,1586989480.9386063,1586989325.776,101,0,0,101.0,172
26038,1586989398.6265984,1586989480.9429932,1586989347.977,727425,0,0,727425.0,182
26039,1586989398.630598,1586989480.9453921,1586989347.981,112,0,0,112.0,183
26040,1586989490.7835984,1586989480.9528332,1586989440.134,3019359,0,0,3019359.0,203
26041,1586989490.7865982,1586989480.9595442,1586989440.137,100,0,0,100.0,204
26042,1586989500.3905983,1586989847.4928732,1586989449.741,314658,0,0,314658.0,209
26043,1586989548.0425982,1586989847.5120032,1586989497.393,1561213,0,0,1561213.0,219
26044,1586989548.0475984,1586989847.5202112,1586989497.398,133,0,0,133.0,220
26045,1586989588.0495982,1586989847.5269413,1586989537.4,1310652,0,0,1310652.0,226
26046,1586989588.0525985,1586989847.5304692,1586989537.403,108,0,0,108.0,227
26047,1586989685.5735984,1586989847.5381773,1586989634.924,3195228,0,0,3195228.0,244
26048,1586989685.5795984,1586989847.5408022,1586989634.93,215,0,0,215.0,245
26049,1586989742.565598,1586989847.54497,1586989691.916,1867122,0,0,1867122.0,247
26050,1586989742.577598,1586989847.548418,1586989691.928,370,0,0,370.0,248
26051,1586989866.7915983,1586990155.051064,1586989816.142,4069802,0,0,4069802.0,15
26052,1586989959.065598,1586990155.0563192,1586989908.416,3023057,0,0,3023057.0,26
26053,1586989959.0705981,1586990155.0602102,1586989908.421,171,0,0,171.0,27
26054,1586990002.1025982,1586990155.0645623,1586989951.453,1409946,0,0,1409946.0,28
26055,1586990002.1095982,1586990155.0834062,1586989951.46,196,0,0,196.0,29
26056,1586990097.558598,1586990155.0872772,1586990046.909,3127359,0,0,3127359.0,38
26057,1586990097.5635982,1586990155.090322,1586990046.914,169,0,0,169.0,39
26058,1586990137.943665,1586990155.0919101,1586990106.745,1960329,0,0,1960329.0,40
26059,1586990137.949665,1586990155.0957792,1586990106.751,201,0,0,201.0,41
26060,1586990154.896665,1586990439.205034,1586990123.698,555246,0,0,555246.0,42
26061,1586990203.853665,1586990439.22818,1586990172.655,1603736,0,0,1603736.0,44
26062,1586990203.864665,1586990439.230671,1586990172.666,334,0,0,334.0,45
26063,1586990344.771665,1586990439.235393,1586990313.573,4616796,0,0,4616796.0,50
26064,1586990344.778665,1586990439.238697,1586990313.58,199,0,0,199.0,51
26065,1586990370.1256652,1586990439.244557,1586990338.927,830466,0,0,830466.0,52
26066,1586990370.130665,1586990439.249063,1586990338.932,164,0,0,164.0,53
26067,1586990396.672665,1586990439.252407,1586990365.474,869645,0,0,869645.0,54
26068,1586990396.6856651,1586990439.255886,1586990365.487,411,0,0,411.0,55
26069,1586990438.9606652,1586991005.2173471,1586990407.762,1385147,0,0,1385147.0,58
