ID,timestamp,checkpoint,decisionMaker,decisionTime,durationPrediction,engagementModelVersion,engagementProbability,modelVersion,status,timeTillTopOff
2303,1586998540.6536703,0,,0,-10,3.0,-100,3.0,1,9968
2304,1586998560.9854002,0,,0,-10,3.0,-100,3.0,1,9908
2305,1586998663.61447,0,,0,-10,3.0,-100,3.0,1,9788
2306,1586998807.2202263,0,,0,-10,3.0,-100,3.0,1,9668
2307,1586998909.8433232,0,,0,-10,3.0,-100,3.0,1,9548
2308,1586998971.420362,0,,0,-10,3.0,-100,3.0,1,9488
2309,1586999213.0679011,0,,0,-10,3.0,-100,3.0,1,9248
2310,1586999323.779572,0,,0,-10,3.0,-100,3.0,1,9128
2311,1586999678.2607713,0,,0,-10,3.0,-100,3.0,1,8768
2312,1587000012.0577803,0,,0,-10,3.0,-100,3.0,1,8528
2313,1587000638.377089,0,,0,-10,3.0,-100,3.0,1,7988
2314,1587001248.9653182,0,,0,-10,3.0,-100,3.0,1,7568
2315,1587001526.1664944,2,,1587023862,62,3.0,92,3.0,1,7388
2316,1587001526.2835174,2,,1587023862,62,3.0,92,3.0,1,7388
2317,1587001556.897783,2,,1587023862,62,3.0,92,3.0,1,7388
2318,1587001963.8610501,2,,1587023862,62,3.0,92,3.0,1,7388
2319,1587002538.1139083,2,,1587023862,62,3.0,92,3.0,1,7388
2320,1587003328.8251462,2,,1587023862,62,3.0,92,3.0,1,7388
2321,1587003329.1016269,2,,1587023862,62,3.0,92,3.0,1,7388
2322,1587004214.873395,2,,1587023862,62,3.0,92,3.0,1,7388
2323,1587004913.230032,2,,1587023862,62,3.0,92,3.0,1,7388
2324,1587005336.3634741,2,,1587023862,62,3.0,92,3.0,1,6415
2325,1587005397.807311,2,,1587023862,62,3.0,92,3.0,1,6415
2326,1587005438.8635862,2,,1587023862,62,3.0,92,3.0,1,6415
2327,1587005479.9320111,2,,1587023862,62,3.0,92,3.0,1,6415
2328,1587005520.9992,2,,1587023862,62,3.0,92,3.0,1,6739
2329,1587005561.966579,2,,1587023862,62,3.0,92,3.0,1,6739
2330,1587005582.4959803,2,,1587023862,62,3.0,92,3.0,1,6739
2331,1587005602.994196,2,,1587023862,62,3.0,92,3.0,1,6739
2332,1587005623.475924,2,,1587023862,62,3.0,92,3.0,1,6415
2333,1587005644.129158,2,,1587023862,62,3.0,92,3.0,1,6090
2334,1587005685.100017,2,,1587023862,62,3.0,92,3.0,1,5766
2335,1587005728.156124,2,,1587023862,62,3.0,92,3.0,1,5766
2336,1587005984.043878,2,,1587023862,62,3.0,92,3.0,1,5766
2337,1587006121.132049,2,,1587023862,62,3.0,92,3.0,1,5766
2338,1587006247.5709162,2,,1587023862,62,3.0,92,3.0,1,5766
2339,1587006288.8491151,2,,1587023862,62,3.0,92,3.0,1,5766
2340,1587006458.2212641,2,,1587023862,62,3.0,92,3.0,1,5766
2341,1587006808.1626792,2,,1587023862,62,3.0,92,3.0,1,6090
2342,1587007027.1149411,2,,1587023862,62,3.0,92,3.0,1,6090
2343,1587007354.719614,2,,1587023862,62,3.0,92,3.0,1,6090
2344,1587007913.1249094,2,,1587023862,62,3.0,92,3.0,1,6090
2345,1587008190.2206883,2,,1587023862,62,3.0,92,3.0,1,6090
2346,1587008953.8634462,2,,1587023862,62,3.0,92,3.0,1,6090
2347,1587009113.134026,2,,1587023862,62,3.0,92,3.0,1,6090
2348,1587009868.9242892,2,,1587023862,62,3.0,92,3.0,1,6090
2349,1587010640.850171,2,,1587023862,62,3.0,92,3.0,1,6090
2350,1587011437.965056,2,,1587023862,62,3.0,92,3.0,1,6739
2351,1587012280.8551152,2,,1587023862,62,3.0,92,3.0,1,6739
2352,1587013040.8272521,2,,1587023862,62,3.0,92,3.0,1,6739
2353,1587013885.8481262,2,,1587023862,62,3.0,92,3.0,1,6739
2354,1587014138.4111962,2,,1587023862,62,3.0,92,3.0,1,6739
2355,1587014906.8602111,2,,1587023862,62,3.0,92,3.0,1,6739
2356,1587015773.841751,2,,1587023862,62,3.0,92,3.0,1,6739
2357,1587016508.8583193,2,,1587023862,62,3.0,92,3.0,1,6739
2358,1587017303.951322,5,,1587023862,62,3.0,92,3.0,1,6739
2359,1587017303.975203,5,,0,62,3.0,92,3.0,1,6739
2360,1587017341.1497061,5,,0,62,3.0,92,3.0,1,6415
2361,1587017684.5425382,5,,0,62,3.0,92,3.0,1,5766
2362,1587018566.877484,5,,0,62,3.0,92,3.0,1,5766
2363,1587018704.8097792,5,,0,62,3.0,92,3.0,1,4144
2364,1587019509.8823051,5,,0,62,3.0,92,3.0,1,4144
2365,1587020388.8172421,5,,0,62,3.0,92,3.0,1,4144
2366,1587020743.8830042,5,,0,62,3.0,92,3.0,1,2522
2367,1587021465.8346982,5,,0,62,3.0,92,3.0,1,2522
2368,1587022239.8043642,5,,0,62,3.0,92,3.0,1,2522
2369,1587023138.8793693,5,,0,62,3.0,92,3.0,1,2522
2370,1587023521.028289,5,,0,62,3.0,92,3.0,1,1548
2371,1587023521.3328102,7,,0,62,3.0,92,3.0,1,900
2372,1587023804.4174533,7,,0,62,3.0,92,3.0,1,900
2373,1587024566.841999,7,,0,62,3.0,92,3.0,1,900
2374,1587025316.602334,7,,0,62,3.0,92,3.0,1,900
2375,1587026180.8180852,7,,0,62,3.0,92,3.0,1,900
2376,1587027008.8694682,7,,0,62,3.0,92,3.0,1,900
2377,1587027106.9024682,7,,0,62,3.0,92,3.0,1,900
2378,1587027723.919779,7,,0,62,3.0,92,3.0,1,900
2379,1587028445.8702393,7,,0,62,3.0,92,3.0,1,900
2380,1587028446.0709782,7,,0,62,3.0,92,3.0,1,900
2381,1587029234.789197,7,,0,62,3.0,92,3.0,1,900
2382,1587030054.875822,7,,0,62,3.0,92,3.0,1,900
2383,1587030781.8111763,7,,0,62,3.0,92,3.0,1,900
2384,1587031502.725945,7,,0,62,3.0,92,3.0,1,900
2385,1587032285.9106572,7,,0,62,3.0,92,3.0,1,900
2386,1587032824.186604,7,,0,62,3.0,92,3.0,1,900
2387,1587033573.501101,7,,0,62,3.0,92,3.0,1,900
2388,1587034047.162281,0,,0,62,3.0,92,3.0,1,900
2389,1587034047.236608,0,,0,-10,3.0,-100,3.0,1,900
2390,1587034077.347496,0,,0,-10,3.0,-100,3.0,1,900
2391,1587034445.9125571,0,,0,-10,3.0,-100,3.0,1,900
2392,1587034814.5496721,0,,0,-10,3.0,-100,3.0,1,900
2393,1587037108.4714131,0,,0,-10,3.0,-100,3.0,1,900
2394,1587037374.736886,0,,0,-10,3.0,-100,3.0,1,900
2395,1587037415.696363,0,,0,-10,3.0,-100,3.0,1,900
2396,1587037456.7116551,0,,0,-10,3.0,-100,3.0,1,1224
2397,1587037498.3496933,0,,0,-10,3.0,-100,3.0,1,1224
2398,1587037559.8328552,0,,0,-10,3.0,-100,3.0,1,1224
2399,1587037600.9712982,0,,0,-10,3.0,-100,3.0,1,1548
2400,1587037641.856534,0,,0,-10,3.0,-100,3.0,1,1548
2401,1587037662.3713613,0,,0,-10,3.0,-100,3.0,1,1548
2402,1587037805.710237,0,,0,-10,3.0,-100,3.0,1,1873
2403,1587037887.742268,0,,0,-10,3.0,-100,3.0,1,2197
2404,1587037928.7677312,0,,0,-10,3.0,-100,3.0,1,2522
2405,1587037949.1969662,0,,0,-10,3.0,-100,3.0,1,3171
2406,1587038010.688725,0,,0,-10,3.0,-100,3.0,1,3171
2407,1587038031.183707,0,,0,-10,3.0,-100,3.0,1,3171
2408,1587038072.204359,0,,0,-10,3.0,-100,3.0,1,3171
2409,1587038113.259663,0,,0,-10,3.0,-100,3.0,1,3171
2410,1587038133.7326741,0,,0,-10,3.0,-100,3.0,1,3171
2411,1587038174.732819,0,,0,-10,3.0,-100,3.0,1,3171
2412,1587038277.175335,0,,0,-10,3.0,-100,3.0,1,3171
2413,1587038297.6593,0,,0,-10,3.0,-100,3.0,1,3171
2414,1587038318.6398592,0,,0,-10,3.0,-100,3.0,1,3171
2415,1587038338.9164681,0,,0,-10,3.0,-100,3.0,1,3495
2416,1587038420.8089972,0,,0,-10,3.0,-100,3.0,1,4144
2417,1587038482.2707763,0,,0,-10,3.0,-100,3.0,1,4144
2418,1587038543.691296,0,,0,-10,3.0,-100,3.0,1,4144
2419,1587038564.204478,0,,0,-10,3.0,-100,3.0,1,4468
2420,1587038584.658646,0,,0,-10,3.0,-100,3.0,1,5117
2421,1587038625.675599,0,,0,-10,3.0,-100,3.0,1,5117
2422,1587038666.7735472,0,,0,-10,3.0,-100,3.0,1,6090
2423,1587038810.5210881,0,,0,-10,3.0,-100,3.0,1,7388
2424,1587038816.392733,0,,0,-10,3.0,-100,3.0,1,7448
2425,1587038830.916098,0,,0,-10,3.0,-100,3.0,1,7568
2426,1587038843.126774,0,,0,-10,3.0,-100,3.0,1,7688
2427,1587038873.391159,0,,0,-10,3.0,-100,3.0,1,7808
2428,1587038892.9079223,0,,0,-10,3.0,-100,3.0,1,7928
2429,1587038900.3118162,0,,0,-10,3.0,-100,3.0,1,7988
2430,1587038904.764244,0,,0,-10,3.0,-100,3.0,1,8048
2431,1587038913.129126,0,,0,-10,3.0,-100,3.0,1,8108
2432,1587038933.6669693,0,,0,-10,3.0,-100,3.0,1,8288
2433,1587038995.1097062,0,,0,-10,3.0,-100,3.0,1,8408
2434,1587039015.54885,0,,0,-10,3.0,-100,3.0,1,8408
2435,1587039056.4992762,0,,0,-10,3.0,-100,3.0,1,8408
2436,1587039130.821075,0,,0,-10,3.0,-100,3.0,1,8588
2437,1587039140.5411472,0,,0,-10,3.0,-100,3.0,1,8648
2438,1587039181.026793,0,,0,-10,3.0,-100,3.0,1,8828
2439,1587039283.4189262,0,,0,-10,3.0,-100,3.0,1,8828
2440,1587039303.8965802,0,,0,-10,3.0,-100,3.0,1,8828
2441,1587039324.3946562,0,,0,-10,3.0,-100,3.0,1,8828
2442,1587039365.3181071,0,,0,-10,3.0,-100,3.0,1,8828
2443,1587039385.81644,0,,0,-10,3.0,-100,3.0,1,8828
2444,1587039406.275053,0,,0,-10,3.0,-100,3.0,1,8828
2445,1587039426.775886,0,,0,-10,3.0,-100,3.0,1,8888
2446,1587039447.251418,0,,0,-10,3.0,-100,3.0,1,9008
2447,1587039509.02008,0,,0,-10,3.0,-100,3.0,1,9128
2448,1587039514.765659,0,,0,-10,3.0,-100,3.0,1,9188
2449,1587039520.732891,0,,0,-10,3.0,-100,3.0,1,9248
2450,1587039549.88842,0,,0,-10,3.0,-100,3.0,1,9488
2451,1587039631.778767,0,,0,-10,3.0,-100,3.0,1,9728
2452,1587039775.140975,0,,0,-10,3.0,-100,3.0,1,9728
2453,1587039877.526946,0,,0,-10,3.0,-100,3.0,1,9728
2454,1587040020.8252962,0,,0,-10,3.0,-100,3.0,1,9728
2455,1587041003.736439,0,,0,-10,3.0,-100,3.0,1,9728
2456,1587041311.6125453,0,,0,-10,3.0,-100,3.0,1,9728
2457,1587041475.4318032,0,,0,-10,3.0,-100,3.0,1,9728
2458,1587041803.089785,0,,0,-10,3.0,-100,3.0,1,9728
2459,1587042827.0227642,0,,0,-10,3.0,-100,3.0,1,9728
2460,1587043502.8024392,0,,0,-10,3.0,-100,3.0,1,9728
2461,1587043543.7932532,0,,0,-10,3.0,-100,3.0,1,9728
2462,1587043564.260126,0,,0,-10,3.0,-100,3.0,1,9728
2463,1587043605.200988,0,,0,-10,3.0,-100,3.0,1,9728
2464,1587043687.123149,0,,0,-10,3.0,-100,3.0,1,9728
2465,1587043748.5674863,0,,0,-10,3.0,-100,3.0,1,9728
2466,1587043850.958722,0,,0,-10,3.0,-100,3.0,1,9728
2467,1587043994.3354473,0,,0,-10,3.0,-100,3.0,1,9728
2468,1587044035.2733612,0,,0,-10,3.0,-100,3.0,1,9728
2469,1587044096.7445822,0,,0,-10,3.0,-100,3.0,1,9728
2470,1587044117.2269871,0,,0,-10,3.0,-100,3.0,1,9788
2471,1587044127.2405071,0,,0,-10,3.0,-100,3.0,1,9848
2472,1587044178.738768,0,,0,-10,3.0,-100,3.0,1,9848
2473,1587044260.7481651,0,,0,-10,3.0,-100,3.0,1,10028
2474,1587044301.697134,0,,0,-10,3.0,-100,3.0,1,10028
2475,1587044404.101442,0,,0,-10,3.0,-100,3.0,1,10028
2476,1587044629.361478,0,,0,-10,3.0,-100,3.0,1,10028
2477,1587044690.809051,0,,0,-10,3.0,-100,3.0,1,10028
2478,1587044711.2953541,0,,0,-10,3.0,-100,3.0,1,10028
2479,1587044752.247015,0,,0,-10,3.0,-100,3.0,1,10028
2480,1587044772.713818,0,,0,-10,3.0,-100,3.0,1,10028
2481,1587044793.18963,0,,0,-10,3.0,-100,3.0,1,10028
2482,1587044813.6614993,0,,0,-10,3.0,-100,3.0,1,10028
2483,1587044875.803947,0,,0,-10,3.0,-100,3.0,1,10028
2484,1587045162.699984,0,,0,-10,3.0,-100,3.0,1,10028
2485,1587045519.698393,0,,0,-10,3.0,-100,3.0,1,10028
2486,1587045520.360336,0,,0,-10,3.0,-100,3.0,1,10028
2487,1587045520.371889,0,,0,-10,3.0,-100,3.0,1,10028
2488,1587045520.463783,0,,0,-10,3.0,-100,3.0,1,10028
2489,1587045540.740995,0,,0,-10,3.0,-100,3.0,1,9968
2490,1587045622.8073392,0,,0,-10,3.0,-100,3.0,1,9788
2491,1587045745.9116793,0,,0,-10,3.0,-100,3.0,1,9428
2492,1587045848.595091,0,,0,-10,3.0,-100,3.0,1,9248
2493,1587045869.1053443,0,,0,-10,3.0,-100,3.0,1,9188
2494,1587046135.883109,0,,0,-10,3.0,-100,3.0,1,8888
2495,1587046423.242808,0,,0,-10,3.0,-100,3.0,1,8588
2496,1587046669.4368372,0,,0,-10,3.0,-100,3.0,1,8348
2497,1587046751.5339372,0,,0,-10,3.0,-100,3.0,1,8288
2498,1587046997.9082003,0,,0,-10,3.0,-100,3.0,1,8108
2499,1587047080.0383282,0,,0,-10,3.0,-100,3.0,1,7988
2500,1587047490.6232362,0,,0,-10,3.0,-100,3.0,1,7628
2501,1587047819.126161,0,,1227044104,-1000010,3.0,32,3.0,1,7388
2502,1587048516.7362623,0,,1227044104,-1000010,3.0,32,3.0,1,5442
2503,1587048640.6242793,0,,1227044104,-1000010,3.0,32,3.0,1,5442
2504,1587049215.4440923,0,,1227044104,-1000010,3.0,32,3.0,1,4144
2505,1587050013.8994322,0,,1227044104,-1000010,3.0,32,3.0,1,4144
2506,1587050800.4886942,0,,1227044104,-1000010,3.0,32,3.0,1,4144
2507,1587050815.9157293,0,,1227044104,-1000010,3.0,32,3.0,1,2522
2508,1587050938.0153391,0,,0,-1000010,3.0,32,3.0,1,2522
2509,1587051082.311079,0,,0,-10,3.0,-100,3.0,1,2522
2510,1587051143.7360291,0,,0,-10,3.0,-100,3.0,1,2522
2511,1587051164.218183,0,,0,-10,3.0,-100,3.0,1,2522
2512,1587051205.204359,0,,0,-10,3.0,-100,3.0,1,2522
2513,1587051225.61331,0,,0,-10,3.0,-100,3.0,1,2522
2514,1587051246.103353,0,,0,-10,3.0,-100,3.0,1,2522
2515,1587051307.5748563,0,,0,-10,3.0,-100,3.0,1,3171
2516,1587051328.0623212,0,,0,-10,3.0,-100,3.0,1,4144
2517,1587051334.0548863,0,,0,-10,3.0,-100,3.0,1,4468
2518,1587051410.080852,0,,0,-10,3.0,-100,3.0,1,5766
2519,1587051451.0020561,0,,0,-10,3.0,-100,3.0,1,7508
2520,1587051491.9211512,0,,0,-10,3.0,-100,3.0,1,7628
2521,1587051532.8978772,0,,0,-10,3.0,-100,3.0,1,7628
2522,1587051614.860487,0,,0,-10,3.0,-100,3.0,1,7628
2523,1587051778.7514532,0,,0,-10,3.0,-100,3.0,1,7628
2524,1587051799.231172,0,,0,-10,3.0,-100,3.0,1,7628
2525,1587051840.181507,0,,0,-10,3.0,-100,3.0,1,7628
2526,1587051881.140182,0,,0,-10,3.0,-100,3.0,1,7628
2527,1587051901.6147761,0,,0,-10,3.0,-100,3.0,1,7628
2528,1587051942.5991073,0,,0,-10,3.0,-100,3.0,1,7688
2529,1587051963.066039,0,,0,-10,3.0,-100,3.0,1,7928
2530,1587051969.0816112,0,,0,-10,3.0,-100,3.0,1,7988
2531,1587051983.5360081,0,,0,-10,3.0,-100,3.0,1,7988
2532,1587052004.0146031,0,,0,-10,3.0,-100,3.0,1,7988
2533,1587052024.4848602,0,,0,-10,3.0,-100,3.0,1,7988
2534,1587052062.875935,0,,0,-10,3.0,-100,3.0,1,7988
2535,1587052063.258713,0,,0,-10,3.0,-100,3.0,1,7928
2536,1587052064.1629472,0,,0,-10,3.0,-100,3.0,1,7928
2537,1587052064.261395,0,,0,-10,3.0,-100,3.0,1,7928
2538,1587052064.915999,0,,0,-10,3.0,-100,3.0,1,7928
2539,1587052085.0171952,0,,0,-10,3.0,-100,3.0,1,7928
2540,1587052105.576486,0,,0,-10,3.0,-100,3.0,1,7868
2541,1587052167.0942492,0,,0,-10,3.0,-100,3.0,1,7688
2542,1587053060.5789003,0,,0,-10,3.0,-100,3.0,1,3495
2543,1587053060.870131,0,,0,-10,3.0,-100,3.0,1,3495
2544,1587053081.187232,0,,0,-10,3.0,-100,3.0,1,3171
2545,1587053122.162727,0,,0,-10,3.0,-100,3.0,1,2846
2546,1587053265.7423732,0,,0,-10,3.0,-100,3.0,1,3171
2547,1587053368.256513,0,,0,-10,3.0,-100,3.0,1,3171
2548,1587053450.260477,0,,0,-10,3.0,-100,3.0,1,3171
2549,1587053532.2634733,0,,0,-10,3.0,-100,3.0,1,3171
2550,1587053655.3545842,0,,0,-10,3.0,-100,3.0,1,2846
2551,1587053819.4785542,0,,0,-10,3.0,-100,3.0,1,2522
2552,1587054024.496385,0,,1227050311,-1000010,3.0,49,3.0,1,2522
2553,1587054250.041788,0,,0,-1000010,3.0,49,3.0,1,2197
2554,1587054455.2739952,0,,0,-1000010,3.0,49,3.0,1,2197
2555,1587054578.3384442,0,,0,-1000010,3.0,49,3.0,1,1873
2556,1587054742.4720893,0,,0,-1000010,3.0,49,3.0,1,1873
2557,1587054824.592681,0,,0,-1000010,3.0,49,3.0,1,1873
2558,1587054886.206648,0,,0,-1000010,3.0,49,3.0,1,1873
2559,1587054991.260709,0,,0,-1000010,3.0,49,3.0,1,1873
2560,1587055032.9809003,0,,0,-10,3.0,-100,3.0,1,1873
2561,1587055079.6203022,0,,0,-10,3.0,-100,3.0,1,1873
2562,1587055079.9889731,0,,0,-10,3.0,-100,3.0,1,1873
2563,1587055080.4825861,0,,0,-10,3.0,-100,3.0,1,1873
2564,1587055080.8444462,0,,0,-10,3.0,-100,3.0,1,1873
2565,1587055183.270065,0,,0,-10,3.0,-100,3.0,1,900
2566,1587055306.2263231,0,,0,-10,3.0,-100,3.0,1,900
2567,1587055368.225472,0,,0,-10,3.0,-100,3.0,1,900
2568,1587055450.2499962,0,,0,-10,3.0,-100,3.0,1,900
2569,1587055470.7234101,0,,0,-10,3.0,-100,3.0,1,900
2570,1587055511.6871412,0,,0,-10,3.0,-100,3.0,1,900
2571,1587055593.685884,0,,0,-10,3.0,-100,3.0,1,900
2572,1587055737.295304,0,,0,-10,3.0,-100,3.0,1,900
2573,1587056025.067255,0,,0,-10,3.0,-100,3.0,1,900
2574,1587056045.6286683,0,,0,-10,3.0,-100,3.0,1,900
2575,1587056250.6517591,0,,0,-10,3.0,-100,3.0,1,900
2576,1587056517.369308,0,,0,-10,3.0,-100,3.0,1,900
2577,1587056620.0632112,0,,0,-10,3.0,-100,3.0,1,900
2578,1587056866.2830312,0,,0,-10,3.0,-100,3.0,1,900
2579,1587057050.954323,0,,0,-10,3.0,-100,3.0,1,900
2580,1587057317.721759,0,,0,-10,3.0,-100,3.0,1,900
2581,1587057584.2194343,0,,0,-10,3.0,-100,3.0,1,900
2582,1587057686.7068682,0,,0,-10,3.0,-100,3.0,1,900
2583,1587057809.8095202,0,,0,-10,3.0,-100,3.0,1,900
2584,1587057830.284452,0,,0,-10,3.0,-100,3.0,1,900
2585,1587058096.841262,0,,0,-10,3.0,-100,3.0,1,900
