ID,timestamp,Brightness,SliderValue,lux,iDAC,mNits,uAmps
4310,1587044202.11336,34.6221923828125,22690.0,47,1352.0,100678.0,3053.0
4311,1587044228.088983,34.64202880859375,22703.0,47,1352.0,100678.0,3053.0
4312,1587044260.925808,34.80224609375,22808.0,106,1355.0,101572.0,3081.0
4313,1587044420.5282912,35.66741943359375,23375.0,85,1369.0,105847.0,3214.0
4314,1587044442.1927972,35.6475830078125,23362.0,87,1368.0,105537.0,3204.0
4315,1587044729.962018,34.6221923828125,22690.0,65,1352.0,100678.0,3053.0
4316,1587044760.7809541,34.88311767578125,22861.0,61,1356.0,101873.0,3090.0
4317,1587044905.227801,34.68170166015625,22729.0,59,1353.0,100970.0,3062.0
4318,1587044951.114833,35.1654052734375,23046.0,73,1361.0,103377.0,3137.0
4319,1587045071.7577322,0.0,0.0,0,0.0,0.0,0.0
4320,1587045073.0826402,34.80224609375,22808.0,56,1355.0,102380.0,3064.0
4321,1587045075.192181,35.22491455078125,23085.0,79,1362.0,103687.0,3147.0
4322,1587045077.036757,35.22491455078125,23085.0,59,1362.0,103687.0,3147.0
4323,1587045079.52984,35.62774658203125,23349.0,56,1368.0,105537.0,3204.0
4324,1587045090.093173,35.76812744140625,23441.0,108,1370.0,106165.0,3224.0
4325,1587045091.1399632,35.96954345703125,23573.0,32,1373.0,107103.0,3253.0
4326,1587045091.959772,0.0,0.0,0,0.0,0.0,0.0
4327,1587045092.6479912,34.37957763671875,22531.0,41,1348.0,100380.0,3002.0
4328,1587045094.570117,35.02349853515625,22953.0,62,1359.0,102776.0,3118.0
4329,1587045099.4106812,35.12420654296875,23019.0,52,1360.0,103085.0,3128.0
4330,1587045111.748613,35.56671142578125,23309.0,98,1367.0,105236.0,3195.0
4331,1587045112.767417,35.66741943359375,23375.0,99,1369.0,105847.0,3214.0
4332,1587045185.8459551,35.12420654296875,23019.0,76,1360.0,103085.0,3128.0
4333,1587045514.694472,31.92901611328125,20925.0,-1,1298.0,85783.0,2593.0
4334,1587045515.046989,0.0,0.0,0,471.0,7142.0,212.0
4335,1587045520.2474241,33.04595947265625,21657.0,35,1327.0,93492.0,2831.0
4336,1587045521.569574,34.40093994140625,22545.0,36,1349.0,99776.0,3025.0
4337,1587045525.0880942,34.74273681640625,22769.0,45,1354.0,101271.0,3071.0
4338,1587045526.63592,34.9029541015625,22874.0,65,1357.0,102165.0,3099.0
4339,1587045527.768429,35.003662109375,22940.0,65,1358.0,102466.0,3109.0
4340,1587045528.6894002,0.0,0.0,0,0.0,0.0,0.0
4341,1587050935.636033,34.48028564453125,22597.0,36,1350.0,100076.0,3034.0
4342,1587050936.2269711,0.0,0.0,0,471.0,7142.0,212.0
4343,1587050936.2272742,0.0,0.0,0,0.0,0.0,0.0
4344,1587050936.5144122,0.00152587890625,1.0,36,874.0,24378.0,710.0
4345,1587050936.7306461,34.4207763671875,22558.0,37,1349.0,99776.0,3025.0
4346,1587050938.4849772,35.22491455078125,23085.0,28,1362.0,103687.0,3147.0
4347,1587050942.4179883,38.43536376953125,25189.0,100,1408.0,118750.0,3616.0
4348,1587050946.7724562,0.0,0.0,0,0.0,0.0,0.0
4349,1587051123.005418,35.08453369140625,22993.0,56,1360.0,103085.0,3128.0
4350,1587051125.7239742,0.0,0.0,0,0.0,0.0,0.0
4351,1587051135.0378,34.88311767578125,22861.0,56,1356.0,101873.0,3090.0
4352,1587051138.027529,34.98382568359375,22927.0,-1,1358.0,102466.0,3109.0
4353,1587051138.3286362,0.0,0.0,0,0.0,0.0,0.0
4354,1587051139.03718,34.94415283203125,22901.0,74,1357.0,102165.0,3099.0
4355,1587051140.3823862,35.18524169921875,23059.0,61,1361.0,103377.0,3137.0
4356,1587051150.634335,35.5865478515625,23322.0,59,1368.0,105537.0,3204.0
4357,1587051203.1371412,29.443359375,19296.0,213,1263.0,77305.0,2332.0
4358,1587051208.0154111,38.87481689453125,25477.0,106,1415.0,121228.0,3694.0
4359,1587051219.2548642,34.46044921875,22584.0,68,1350.0,100076.0,3034.0
4360,1587051225.4432073,35.08453369140625,22993.0,68,1360.0,103085.0,3128.0
4361,1587051261.816071,54.69512939453125,35845.0,626,1568.0,189489.0,5867.0
4362,1587051270.644153,37.13531494140625,24337.0,49,1390.0,112608.0,3424.0
4363,1587051288.6762862,85.4888916015625,56026.0,3015,1831.0,397590.0,12995.0
4364,1587051295.1065392,95.83740234375,62808.0,5000,1933.0,521412.0,17690.0
4365,1587051439.436367,95.83740234375,62808.0,5000,1933.0,521412.0,17690.0
4366,1587051497.9931393,90.59906005859375,59375.0,385,1880.0,453629.0,15071.0
4367,1587051551.8830822,16.83502197265625,11033.0,8,985.0,33665.0,1006.0
4368,1587051560.9545572,23.0224609375,15088.0,20,1132.0,52304.0,1569.0
4369,1587051595.256238,27.9388427734375,18310.0,75,1235.0,71128.0,2143.0
4370,1587051603.8010502,36.99493408203125,24245.0,130,1388.0,111953.0,3404.0
4371,1587051616.3727913,34.37957763671875,22531.0,182,1348.0,99483.0,3016.0
4372,1587051680.8832662,34.44061279296875,22571.0,47,1349.0,99776.0,3025.0
4373,1587051753.4435432,35.08453369140625,22993.0,73,1360.0,103085.0,3128.0
4374,1587051948.7858973,34.9029541015625,22874.0,59,1357.0,102165.0,3099.0
4375,1587052005.3549924,36.31134033203125,23797.0,130,1378.0,108705.0,3303.0
4376,1587052044.360283,36.3922119140625,23850.0,134,1379.0,109024.0,3313.0
4377,,,,0,,,
4378,1587052461.398295,35.18524169921875,23059.0,74,1361.0,103377.0,3137.0
4379,1587052512.350598,34.92279052734375,22887.0,92,1357.0,102165.0,3099.0
4380,1587052561.0946841,34.78240966796875,22795.0,105,1355.0,101572.0,3081.0
4381,1587052583.589061,35.72845458984375,23415.0,100,1370.0,106165.0,3224.0
4382,1587052871.228743,35.42633056640625,23217.0,87,1365.0,104608.0,3175.0
4383,1587052972.047833,35.5072021484375,23270.0,36,1366.0,104917.0,3185.0
4384,1587052984.846667,35.0433349609375,22966.0,39,1359.0,102776.0,3118.0
4385,1587052995.228522,34.94720458984375,22903.0,34,1357.0,102165.0,3099.0
4386,1587053004.37802,34.429931640625,22564.0,31,1349.0,99776.0,3025.0
4387,1587053008.5301402,34.42535400390625,22561.0,35,1349.0,99776.0,3025.0
4388,1587053018.0484443,34.68170166015625,22729.0,52,1353.0,100970.0,3062.0
4389,1587053033.6213193,35.18524169921875,23059.0,47,1361.0,103377.0,3137.0
4390,1587053076.688393,35.3057861328125,23138.0,93,1363.0,103988.0,3156.0
4391,1587054805.1937141,39.373779296875,25804.0,308,1421.0,123379.0,3761.0
4392,1587055001.356862,35.48583984375,23256.0,60,1366.0,104917.0,3185.0
4393,1587055026.3099492,35.36529541015625,23177.0,56,1364.0,104298.0,3166.0
4394,1587055088.8329282,39.83154296875,26104.0,305,1427.0,125582.0,3830.0
4395,1587057137.378201,34.600830078125,22676.0,307,1352.0,100678.0,3053.0
