sid,nid,bandclass,channel,numpoints,id
1219,20,0,283,7,9182
4124,124,1,950,7,9183
4124,124,1,975,6,9184
1219,20,0,241,6,9185
150,1,0,384,7,9186
186,1,0,384,6,9187
1219,20,0,241,6,9188
389,30,0,283,6,9189
389,30,0,241,6,9190
303,10,0,241,6,9191
22409,124,10,476,6,9192
303,10,0,283,5,9193
389,20,0,283,5,9194
389,20,0,241,5,9195
1219,20,0,283,5,9196
150,1,0,384,9,9197
389,30,0,283,7,9198
389,30,0,241,7,9199
303,10,0,241,7,9200
22409,124,10,476,7,9201
303,10,0,283,7,9202
389,10,0,241,6,9203
389,20,0,283,6,9204
150,1,0,384,6,9205
389,20,0,241,6,9206
389,50,0,283,6,9207
389,10,0,241,5,9208
389,50,0,283,7,9209
150,1,0,384,6,9210
389,50,0,241,6,9211
389,40,0,241,6,9212
389,40,0,283,5,9213
150,1,0,384,8,9214
389,50,0,283,7,9215
389,50,0,241,6,9216
195,3,0,241,6,9217
195,3,0,283,6,9218
22409,251,10,476,6,9219
150,1,0,384,10,9220
195,1,0,241,8,9221
22409,251,10,476,8,9222
195,1,0,283,8,9223
150,1,0,384,7,9224
1223,1,0,283,5,9225
195,3,0,283,5,9226
195,3,0,241,5,9227
150,1,0,384,6,9228
195,9,0,283,6,9229
150,69,0,384,5,9230
528,69,0,384,7,9231
150,1,0,384,6,9232
528,69,0,384,7,9233
5911,1,1,725,6,9234
152,26,0,384,5,9235
152,26,0,384,7,9236
528,69,0,384,6,9237
1465,1,0,283,5,9238
152,26,0,384,7,9239
1465,1,0,283,6,9240
152,26,0,384,7,9241
1465,1,0,283,6,9242
152,26,0,384,6,9243
1465,1,0,283,5,9244
152,26,0,384,6,9245
152,7,0,384,6,9246
152,7,0,384,6,9247
14118,0,0,283,6,9248
14118,0,0,283,6,9249
14118,0,0,242,5,9250
14119,1,0,283,5,9251
14119,1,0,283,7,9252
14119,1,0,283,5,9253
14119,1,0,283,6,9254
14119,1,0,283,8,9255
14119,1,0,283,7,9256
14004,7,0,283,5,9257
14004,7,0,283,7,9258
14004,7,0,242,6,9259
14110,1,0,283,7,9260
14004,7,0,283,7,9261
14004,7,0,242,6,9262
14003,4,0,283,6,9263
14003,4,0,283,6,9264
14003,4,0,283,7,9265
14003,4,0,283,8,9266
14003,4,0,242,7,9267
14003,4,0,283,7,9268
14111,1,0,283,7,9269
14111,1,0,242,6,9270
14111,1,0,283,8,9271
14111,1,0,242,7,9272
13869,1,0,283,6,9273
13869,1,0,283,6,9274
13869,1,0,283,9,9275
13869,1,0,242,9,9276
13869,1,0,283,8,9277
13864,7,0,283,7,9278
13866,9,0,283,7,9279
13864,7,0,242,6,9280
13869,1,0,283,6,9281
13866,9,0,242,7,9282
13866,9,0,283,7,9283
13864,7,0,283,7,9284
13864,7,0,242,6,9285
13864,7,0,283,8,9286
13864,7,0,242,7,9287
13858,14,0,283,9,9288
13858,13,0,283,11,9289
13858,13,0,242,10,9290
13858,12,0,283,10,9291
13858,14,0,283,10,9292
13858,12,0,242,10,9293
13858,14,0,242,9,9294
13861,17,0,283,9,9295
13861,17,0,242,9,9296
13858,13,0,283,9,9297
13858,14,0,283,9,9298
13858,13,0,242,8,9299
13861,17,0,242,8,9300
13861,17,0,283,8,9301
13861,17,0,283,7,9302
13861,17,0,283,7,9303
13969,12,0,283,9,9304
13972,70,0,283,9,9305
13969,12,0,283,7,9306
13972,70,0,283,8,9307
13972,70,0,283,5,9308
12341,22322,0,40,7,9309
12341,22321,0,40,6,9310
14042,1,0,283,6,9311
14042,1,0,242,5,9312
14042,1,0,283,8,9313
14042,1,0,242,7,9314
14042,1,0,242,6,9315
14042,1,0,283,6,9316
14041,1,0,242,5,9317
14041,1,0,242,7,9318
14041,1,0,283,7,9319
14041,1,0,283,5,9320
14041,1,0,283,6,9321
14041,1,0,242,5,9322
14041,1,0,283,10,9323
14041,1,0,242,9,9324
14041,1,0,242,7,9325
14041,1,0,283,6,9326
1830,3,0,384,6,9327
1830,3,0,384,6,9328
272,1,0,384,6,9329
272,1,0,384,6,9330
272,1,0,384,6,9331
4808,1,0,283,5,9332
4808,1,0,283,7,9333
4808,1,1,325,8,9334
22428,245,10,476,7,9335
436,1,0,384,7,9336
436,1,0,426,7,9337
4174,245,1,950,6,9338
1608,1,0,384,7,9339
1607,1,0,283,7,9340
1607,1,0,242,7,9341
436,1,0,384,6,9342
4808,1,1,325,5,9343
22428,245,10,476,5,9344
436,1,0,426,5,9345
1608,1,0,384,5,9346
1608,1,0,384,6,9347
28,6,0,777,5,9348
28,6,0,384,10,9349
22405,1,10,476,8,9350
28,3,0,384,8,9351
22405,2,10,476,7,9352
4106,1,1,650,7,9353
28,1,0,384,7,9354
28,1,0,384,11,9355
28,6,0,384,10,9356
28,4,0,384,10,9357
22405,1,10,476,9,9358
22405,2,10,476,9,9359
28,3,0,384,9,9360
28,2,0,384,9,9361
4106,1,1,650,9,9362
4106,2,1,650,9,9363
28,4,0,384,11,9364
22405,1,10,476,9,9365
4106,1,1,650,8,9366
119,3,0,283,9,9367
28,4,0,384,8,9368
22405,1,10,476,6,9369
119,3,0,283,10,9370
22405,76,10,476,8,9371
4106,76,1,650,7,9372
119,3,0,283,8,9373
78,7,0,384,7,9374
22405,5,10,476,6,9375
4106,5,1,650,6,9376
78,7,0,384,9,9377
78,4,0,384,7,9378
4162,5,1,650,6,9379
22422,5,10,476,6,9380
78,7,0,384,8,9381
78,7,0,384,7,9382
78,7,0,384,7,9383
86,5,0,384,6,9384
86,5,0,384,9,9385
22422,5,10,476,7,9386
4162,5,1,650,6,9387
86,5,0,384,9,9388
86,5,0,777,7,9389
22422,5,10,476,6,9390
4162,5,1,650,6,9391
86,5,0,384,9,9392
86,5,0,777,7,9393
4162,5,1,650,6,9394
22422,5,10,476,6,9395
2058,6,0,384,8,9396
2058,6,0,384,7,9397
56,3,0,384,7,9398
56,3,0,384,8,9399
56,3,0,384,7,9400
4107,209,1,50,6,9401
56,3,0,384,8,9402
4107,209,1,50,6,9403
32,4,0,384,7,9404
56,3,0,384,6,9405
4396,204,1,375,5,9406
4107,209,1,50,5,9407
32,4,0,384,9,9408
21,1,0,283,8,9409
4126,213,1,525,7,9410
4126,213,1,575,7,9411
22410,213,10,658,5,9412
21,16,0,283,10,9413
4126,213,1,575,10,9414
4126,213,1,525,10,9415
21,1,0,283,9,9416
21,10,0,283,9,9417
22410,213,10,658,8,9418
21,10,0,283,10,9419
4126,208,1,575,8,9420
4126,208,1,525,8,9421
21,16,0,283,8,9422
4126,213,1,575,7,9423
4126,213,1,525,7,9424
22410,208,10,658,7,9425
21,10,0,384,8,9426
4126,208,1,675,8,9427
4126,208,1,650,7,9428
21,10,0,283,7,9429
4126,208,1,575,6,9430
21,10,0,384,7,9431
21,12,0,384,7,9432
4126,208,1,650,6,9433
4126,208,1,675,6,9434
22410,208,10,526,5,9435
21,12,0,384,8,9436
4126,208,1,675,7,9437
22410,208,10,476,6,9438
4126,208,1,650,6,9439
4126,208,1,575,5,9440
21,12,0,384,9,9441
22410,208,10,476,8,9442
4126,208,1,525,7,9443
4126,208,1,575,7,9444
21,12,0,384,8,9445
22439,208,10,476,6,9446
4384,208,1,375,5,9447
4126,208,1,575,5,9448
21,12,0,384,6,9449
20,4,0,384,10,9450
20,3,0,384,9,9451
22439,120,10,476,9,9452
4384,120,1,350,8,9453
4384,120,1,375,8,9454
22439,121,10,476,8,9455
4384,121,1,375,7,9456
4384,121,1,350,7,9457
20,4,0,384,10,9458
22439,121,10,476,9,9459
4384,121,1,375,8,9460
4384,121,1,350,8,9461
22439,120,10,476,7,9462
4384,120,1,350,7,9463
506,1,0,384,8,9464
1175,46,0,283,7,9465
20,4,0,384,7,9466
4384,16,1,350,7,9467
22439,16,10,476,7,9468
1175,46,0,241,6,9469
4384,16,1,375,6,9470
4384,121,1,350,6,9471
4384,121,1,375,6,9472
22439,121,10,476,6,9473
506,1,0,384,9,9474
1175,46,0,283,8,9475
4384,16,1,350,7,9476
1175,46,0,241,7,9477
22439,16,10,476,7,9478
4384,16,1,375,6,9479
1175,46,0,283,7,9480
506,1,0,384,7,9481
1175,46,0,241,7,9482
506,1,0,384,7,9483
1175,46,0,283,6,9484
1175,46,0,241,6,9485
150,1,0,384,7,9486
331,10,0,283,7,9487
331,10,0,241,7,9488
1219,20,0,283,6,9489
1219,20,0,241,6,9490
4124,124,1,425,5,9491
186,1,0,384,5,9492
506,1,0,384,5,9493
331,10,0,283,6,9494
195,10,0,283,6,9495
150,1,0,384,6,9496
1219,10,0,283,6,9497
1219,10,0,241,6,9498
331,10,0,241,6,9499
195,10,0,241,6,9500
303,10,0,283,5,9501
150,1,0,384,8,9502
303,10,0,241,7,9503
303,10,0,283,7,9504
195,10,0,241,6,9505
22409,124,10,476,6,9506
195,10,0,283,6,9507
4124,124,1,450,6,9508
4124,124,1,425,5,9509
150,1,0,384,8,9510
589,10,0,283,7,9511
589,10,0,241,7,9512
389,10,0,283,6,9513
22409,124,10,476,6,9514
389,10,0,241,6,9515
150,1,0,384,7,9516
389,40,0,241,6,9517
389,40,0,283,6,9518
389,10,0,283,6,9519
150,1,0,384,6,9520
389,40,0,283,6,9521
389,40,0,241,6,9522
150,1,0,384,8,9523
1229,40,0,283,7,9524
1229,50,0,283,6,9525
22409,251,10,476,6,9526
1229,40,0,241,6,9527
1229,50,0,241,6,9528
150,1,0,384,7,9529
150,69,0,384,5,9530
195,9,0,241,5,9531
1229,40,0,241,5,9532
195,9,0,283,5,9533
150,69,0,384,7,9534
195,9,0,241,7,9535
195,9,0,283,6,9536
528,69,0,384,7,9537
150,69,0,384,6,9538
195,9,0,241,5,9539
528,69,0,384,6,9540
528,69,0,384,8,9541
4124,35,1,425,6,9542
152,26,0,384,5,9543
152,26,0,384,6,9544
152,26,0,384,8,9545
1465,1,0,283,6,9546
1465,1,0,241,5,9547
152,26,0,384,6,9548
1465,1,0,283,6,9549
152,26,0,384,6,9550
1465,1,0,283,5,9551
152,7,0,384,6,9552
1465,2,0,283,5,9553
14110,1,0,283,6,9554
14110,1,0,283,6,9555
14110,1,0,283,7,9556
14003,4,0,283,5,9557
14003,4,0,283,7,9558
14111,1,0,283,6,9559
14003,4,0,283,5,9560
14111,1,0,242,9,9561
14111,1,0,283,9,9562
14111,1,0,283,8,9563
14111,1,0,242,8,9564
14111,1,0,283,7,9565
13869,1,0,283,6,9566
14111,1,0,242,6,9567
14111,1,0,283,6,9568
13869,1,0,283,6,9569
14111,1,0,283,6,9570
13866,9,0,283,6,9571
13866,9,0,283,9,9572
13866,9,0,242,8,9573
13866,9,0,283,6,9574
13864,7,0,283,6,9575
13866,9,0,283,8,9576
13858,14,0,283,7,9577
13858,14,0,283,7,9578
13868,18,0,283,10,9579
13868,18,0,242,8,9580
13868,18,0,283,7,9581
13861,17,0,283,5,9582
13861,17,0,283,8,9583
13868,18,0,283,6,9584
13861,17,0,242,6,9585
13861,17,0,283,6,9586
13969,11,0,283,6,9587
13969,11,0,283,8,9588
13969,11,0,283,7,9589
13972,70,0,283,8,9590
13972,70,0,283,8,9591
13972,70,0,242,6,9592
13972,70,0,283,5,9593
13967,31,0,283,7,9594
12341,22323,0,40,5,9595
12341,22416,0,40,6,9596
12341,22416,0,40,7,9597
12341,22417,0,40,6,9598
14041,1,0,283,8,9599
14041,1,0,242,7,9600
14041,1,0,283,8,9601
14041,1,0,242,7,9602
14041,1,0,242,6,9603
14041,1,0,283,5,9604
152,7,0,384,5,9605
152,21,0,384,5,9606
284,3,0,384,6,9607
284,3,0,384,5,9608
284,3,0,384,8,9609
1827,3,0,283,7,9610
1827,3,0,283,5,9611
5644,1,1,825,7,9612
5644,1,1,850,6,9613
1827,3,0,283,6,9614
272,1,0,384,6,9615
272,1,0,384,8,9616
4180,237,1,675,5,9617
272,1,0,384,6,9618
272,1,0,384,7,9619
272,1,0,384,8,9620
272,1,0,384,8,9621
436,1,0,426,5,9622
1608,1,0,384,7,9623
1607,1,0,242,5,9624
1607,1,0,283,5,9625
1608,1,0,384,5,9626
28,3,0,384,10,9627
28,5,0,384,8,9628
22405,2,10,476,8,9629
4106,2,1,650,8,9630
28,3,0,384,11,9631
28,5,0,384,10,9632
22405,2,10,476,9,9633
4106,2,1,650,9,9634
28,4,0,384,9,9635
28,5,0,384,9,9636
22405,1,10,476,7,9637
445,16,0,283,7,9638
4106,1,1,650,7,9639
28,5,0,283,7,9640
28,4,0,384,7,9641
1484,16,0,426,7,9642
28,5,0,691,7,9643
1484,16,0,384,7,9644
22405,1,10,476,6,9645
119,3,0,283,6,9646
4106,1,1,650,6,9647
119,3,0,283,8,9648
300,3,1,1025,7,9649
1484,16,0,384,6,9650
1484,16,0,426,6,9651
22405,76,10,476,6,9652
28,5,1,1025,5,9653
119,3,0,283,8,9654
78,4,0,384,7,9655
300,3,1,1025,6,9656
4162,5,1,650,6,9657
22405,5,10,476,5,9658
78,4,0,384,10,9659
4162,5,1,650,9,9660
22422,5,10,476,8,9661
78,4,0,384,8,9662
4162,5,1,650,7,9663
78,7,0,384,7,9664
22422,5,10,476,6,9665
78,7,0,384,7,9666
78,4,0,384,6,9667
4162,5,1,650,5,9668
22422,5,10,476,5,9669
78,7,0,384,7,9670
86,5,0,384,6,9671
78,4,0,384,6,9672
86,5,0,384,8,9673
86,5,0,384,8,9674
86,5,0,777,7,9675
86,5,0,384,9,9676
154,6,0,384,7,9677
86,5,0,777,6,9678
154,6,0,384,9,9679
86,5,0,384,7,9680
4107,216,1,950,6,9681
154,6,0,384,9,9682
4107,216,1,950,6,9683
154,6,0,384,8,9684
56,3,0,384,7,9685
56,3,0,384,10,9686
4107,201,1,950,9,9687
56,3,0,384,7,9688
4107,201,1,950,5,9689
21,10,0,283,7,9690
4126,213,1,575,6,9691
4126,213,1,525,6,9692
21,1,0,283,9,9693
21,10,0,283,8,9694
4126,213,1,575,8,9695
4126,213,1,525,8,9696
21,1,0,283,10,9697
21,10,0,283,9,9698
4126,213,1,575,9,9699
21,16,0,283,9,9700
4126,213,1,525,9,9701
22410,213,10,658,7,9702
21,10,0,283,9,9703
21,9,0,283,9,9704
4126,213,1,575,8,9705
4126,213,1,525,7,9706
4126,207,1,650,7,9707
4126,207,1,675,7,9708
21,16,0,283,6,9709
21,12,0,283,9,9710
4126,207,1,650,8,9711
4126,207,1,675,7,9712
21,9,0,283,7,9713
21,10,0,283,6,9714
4126,207,1,575,6,9715
21,12,0,283,9,9716
4126,207,1,650,8,9717
4126,207,1,675,8,9718
22410,207,10,526,6,9719
21,12,0,283,8,9720
21,12,0,384,7,9721
22410,210,10,476,6,9722
4126,210,1,650,6,9723
4126,210,1,675,6,9724
21,12,0,283,10,9725
22410,210,10,476,9,9726
4126,210,1,650,8,9727
4126,210,1,675,8,9728
21,12,0,384,8,9729
21,12,0,384,8,9730
22410,210,10,476,8,9731
4126,210,1,650,7,9732
4126,210,1,675,6,9733
4154,2,1,650,9,9734
5,27,0,241,8,9735
22418,224,10,476,8,9736
5,27,0,283,8,9737
4153,224,1,25,8,9738
5,25,0,241,7,9739
5,25,0,283,7,9740
4153,224,1,50,7,9741
4384,16,1,375,6,9742
4154,2,1,650,9,9743
5,27,0,241,8,9744
5,27,0,283,8,9745
22418,224,10,476,7,9746
5,25,0,241,7,9747
4153,224,1,25,7,9748
5,25,0,283,7,9749
5,23,0,241,6,9750
5,23,0,283,6,9751
4153,224,1,50,6,9752
5,23,0,283,8,9753
4154,2,1,650,8,9754
5,23,0,241,8,9755
22418,224,10,476,7,9756
4153,224,1,25,6,9757
5,23,0,241,8,9758
5,23,0,283,8,9759
4154,2,1,650,8,9760
5,21,0,241,7,9761
5,21,0,283,7,9762
22418,224,10,476,6,9763
4153,224,1,25,6,9764
5,21,0,241,7,9765
5,23,0,241,6,9766
4154,2,1,650,6,9767
5,23,0,283,6,9768
5,21,0,283,6,9769
1818,5,0,384,5,9770
5,23,0,241,7,9771
5,23,0,283,7,9772
1818,5,0,384,6,9773
150,1,0,384,7,9774
331,10,0,283,7,9775
331,10,0,241,7,9776
5,23,0,283,6,9777
5,23,0,241,6,9778
1818,5,0,384,6,9779
22409,124,10,476,5,9780
195,10,0,241,6,9781
195,10,0,283,6,9782
195,10,0,283,6,9783
195,10,0,241,6,9784
589,10,0,283,7,9785
150,1,0,384,7,9786
589,10,0,241,7,9787
4124,124,1,425,5,9788
1235,10,0,241,6,9789
1235,10,0,283,6,9790
150,1,0,384,6,9791
1235,40,0,241,5,9792
150,1,0,384,6,9793
1237,40,0,283,6,9794
1237,40,0,241,6,9795
150,1,0,384,6,9796
150,1,0,384,7,9797
1229,40,0,241,5,9798
1236,13,0,384,6,9799
195,9,0,241,6,9800
1236,13,0,384,6,9801
1239,1,0,241,6,9802
528,69,0,384,7,9803
528,69,0,384,8,9804
528,69,1,925,5,9805
195,1,0,241,5,9806
528,69,0,384,7,9807
528,69,0,384,7,9808
1465,1,0,283,5,9809
1465,1,0,283,5,9810
528,69,0,384,5,9811
152,7,0,384,5,9812
14110,1,0,283,6,9813
14111,1,0,283,5,9814
14111,1,0,283,6,9815
14111,1,0,242,6,9816
14111,1,0,283,6,9817
14111,1,0,283,6,9818
14111,1,0,283,7,9819
14108,1,0,283,7,9820
14108,1,0,242,6,9821
14108,1,0,283,6,9822
14108,1,0,283,7,9823
14108,1,0,283,7,9824
14108,1,0,242,6,9825
13866,9,0,283,6,9826
13858,14,0,283,8,9827
14108,1,0,283,5,9828
13868,18,0,283,8,9829
13858,14,0,283,5,9830
13868,18,0,283,9,9831
13868,18,0,242,7,9832
13868,18,0,283,8,9833
13971,50,0,283,6,9834
13968,40,0,283,5,9835
13971,50,0,283,10,9836
13969,11,0,283,9,9837
13971,50,0,283,8,9838
13969,11,0,283,8,9839
13966,21,0,283,7,9840
13966,21,0,242,7,9841
13966,21,0,242,7,9842
13966,21,0,283,7,9843
13972,70,0,283,6,9844
13972,70,0,283,6,9845
13967,31,0,283,6,9846
13967,30,0,283,6,9847
13967,30,0,283,9,9848
13967,30,0,283,9,9849
13967,31,0,283,7,9850
13967,31,0,283,8,9851
12341,22328,0,40,6,9852
12341,22337,0,40,7,9853
12341,22416,0,40,6,9854
12341,22341,0,40,5,9855
12341,22326,0,40,5,9856
12341,22326,0,40,8,9857
12341,22416,0,40,8,9858
12341,22417,0,40,6,9859
12341,22340,0,40,8,9860
12341,22336,0,40,6,9861
14039,1,0,283,5,9862
14035,1,0,242,6,9863
14035,1,0,283,6,9864
14035,1,0,242,7,9865
14035,1,0,283,7,9866
14035,1,0,283,6,9867
14035,1,0,283,6,9868
14035,1,0,242,6,9869
14036,1,0,283,5,9870
14036,1,0,242,5,9871
14036,1,0,283,8,9872
14036,1,0,242,7,9873
14036,1,0,283,8,9874
14036,1,0,242,8,9875
14036,1,0,283,5,9876
528,69,0,384,6,9877
528,69,0,384,6,9878
528,69,0,384,5,9879
1827,3,0,283,7,9880
1827,3,0,283,7,9881
272,1,0,384,7,9882
272,1,0,384,8,9883
272,1,0,384,6,9884
272,1,0,384,6,9885
272,1,0,384,6,9886
272,1,0,384,6,9887
272,1,0,384,6,9888
1608,1,0,384,8,9889
1607,1,0,242,6,9890
1607,1,0,283,6,9891
22428,245,10,476,6,9892
1608,1,0,384,7,9893
1607,1,0,283,7,9894
4174,245,1,650,6,9895
22428,245,10,476,5,9896
28,5,0,384,7,9897
6482,15,1,25,6,9898
28,5,0,384,10,9899
22405,2,10,476,8,9900
4106,2,1,650,7,9901
28,5,0,384,9,9902
22405,2,10,476,7,9903
4106,2,1,650,7,9904
28,5,0,384,9,9905
445,16,0,241,7,9906
445,16,0,283,7,9907
1484,16,0,426,7,9908
28,5,0,384,7,9909
1484,16,0,384,7,9910
28,5,0,283,6,9911
300,3,1,825,6,9912
28,5,1,825,6,9913
28,5,1,1025,6,9914
4106,5,1,650,6,9915
1484,16,0,426,6,9916
300,3,1,1050,6,9917
300,3,1,850,6,9918
1484,16,0,384,5,9919
300,3,0,384,5,9920
78,4,0,384,7,9921
300,3,1,1025,6,9922
300,250,1,50,6,9923
300,3,0,384,5,9924
78,4,0,384,9,9925
78,4,0,384,7,9926
22422,5,10,476,6,9927
78,4,0,384,7,9928
78,4,0,384,9,9929
86,5,0,384,8,9930
78,4,0,384,7,9931
86,5,0,384,10,9932
22422,5,10,575,7,9933
4162,5,1,950,7,9934
86,5,0,384,7,9935
154,6,0,384,7,9936
154,6,0,384,9,9937
4107,216,1,950,7,9938
154,6,0,384,10,9939
4107,216,1,950,8,9940
154,6,0,384,8,9941
56,3,0,384,6,9942
4107,201,1,950,6,9943
56,3,0,384,9,9944
4107,201,1,950,8,9945
56,3,0,384,7,9946
4107,201,1,950,6,9947
21,10,0,283,7,9948
1350,0,0,384,7,9949
21,10,0,283,7,9950
4126,207,1,575,6,9951
21,10,0,283,8,9952
1350,0,0,384,7,9953
4126,207,1,575,7,9954
4126,207,1,525,6,9955
21,9,0,283,6,9956
21,9,0,283,9,9957
4126,207,1,650,8,9958
4126,207,1,675,7,9959
4126,210,1,650,7,9960
1350,0,0,384,7,9961
4126,210,1,675,6,9962
21,9,0,283,8,9963
4126,210,1,650,6,9964
21,9,0,384,6,9965
4126,210,1,675,6,9966
4126,207,1,650,5,9967
4126,207,1,675,5,9968
21,9,0,384,8,9969
4126,207,1,675,5,9970
21,12,0,283,5,9971
4126,210,1,650,5,9972
4126,210,1,675,5,9973
21,12,0,384,8,9974
21,9,0,384,7,9975
21,12,0,283,6,9976
4126,210,1,650,6,9977
4126,210,1,675,6,9978
22410,210,10,476,5,9979
21,12,0,283,9,9980
22410,210,10,476,8,9981
21,12,0,384,8,9982
21,9,0,384,7,9983
4126,210,1,675,7,9984
4126,210,1,650,7,9985
21,12,0,384,9,9986
22410,210,10,476,7,9987
4126,210,1,675,7,9988
4126,210,1,650,7,9989
4154,2,1,650,9,9990
22418,224,10,476,8,9991
5,25,0,283,8,9992
4153,224,1,25,8,9993
5,25,0,241,7,9994
4153,224,1,50,7,9995
5,27,0,283,6,9996
5,27,0,241,6,9997
4154,2,1,650,9,9998
5,27,0,283,8,9999
5,27,0,241,8,10000
22418,224,10,476,8,10001
4153,224,1,25,8,10002
4153,224,1,50,8,10003
5,25,0,241,7,10004
5,25,0,283,7,10005
4154,2,1,650,8,10006
5,29,0,283,7,10007
5,29,0,241,7,10008
5,23,0,241,7,10009
5,23,0,283,7,10010
22418,224,10,476,6,10011
4153,224,1,25,6,10012
4154,2,1,650,9,10013
5,21,0,241,9,10014
5,21,0,283,9,10015
22418,224,10,476,8,10016
4153,224,1,25,7,10017
4153,224,1,50,6,10018
5,21,0,241,8,10019
5,21,0,283,8,10020
4154,2,1,650,8,10021
22418,224,10,476,6,10022
1818,5,0,384,6,10023
5,21,0,157,5,10024
5,23,0,283,5,10025
5,23,0,241,7,10026
5,23,0,283,6,10027
1818,5,0,384,6,10028
5,21,0,283,6,10029
5,21,0,241,5,10030
5,23,0,241,6,10031
5,23,0,283,6,10032
1818,5,0,384,6,10033
195,10,0,283,6,10034
195,10,0,241,6,10035
1236,13,0,384,6,10036
5,23,0,241,6,10037
1818,5,0,384,6,10038
195,10,0,283,7,10039
1236,13,0,384,7,10040
195,10,0,241,6,10041
1236,13,0,384,6,10042
195,10,0,283,5,10043
1235,10,0,241,5,10044
1235,10,0,283,5,10045
1236,13,0,384,7,10046
1235,40,0,283,6,10047
1235,40,0,241,5,10048
1236,13,0,384,7,10049
1237,40,0,283,7,10050
1237,40,0,241,6,10051
1236,13,0,384,6,10052
1236,13,0,384,7,10053
1236,13,0,384,6,10054
1236,13,0,384,7,10055
1239,1,0,241,6,10056
528,69,1,925,7,10057
195,1,0,241,6,10058
528,69,1,925,7,10059
195,1,0,241,5,10060
528,69,0,384,8,10061
528,69,0,384,6,10062
528,69,0,384,5,10063
14111,1,0,283,6,10064
14111,1,0,283,5,10065
14111,1,0,283,7,10066
14111,1,0,242,6,10067
14111,1,0,283,6,10068
14108,1,0,283,6,10069
14108,1,0,283,6,10070
14108,1,0,283,6,10071
14108,1,0,283,6,10072
14108,1,0,283,5,10073
14108,1,0,283,6,10074
13868,18,0,283,7,10075
13968,40,0,242,6,10076
13968,40,0,283,6,10077
14108,1,0,283,6,10078
13968,40,0,283,9,10079
13968,40,0,242,9,10080
13868,18,0,283,7,10081
13968,40,0,283,8,10082
13968,40,0,242,7,10083
13968,40,0,283,8,10084
13971,50,0,283,7,10085
13968,40,0,242,6,10086
13965,12,0,283,7,10087
13966,21,0,283,6,10088
13968,40,0,283,5,10089
13966,21,0,283,7,10090
13966,21,0,283,6,10091
13966,21,0,283,6,10092
13967,31,0,283,8,10093
13967,31,0,283,7,10094
13967,31,0,283,7,10095
12341,22329,0,40,6,10096
12341,22312,0,40,8,10097
12341,22302,0,40,8,10098
12341,22306,0,40,8,10099
12341,22341,0,40,8,10100
12341,22311,0,40,7,10101
12341,22316,0,40,7,10102
12341,22331,0,40,7,10103
12341,22342,0,40,7,10104
12341,22307,0,40,7,10105
12341,22337,0,40,7,10106
12341,22301,0,40,6,10107
12341,22330,0,40,6,10108
12341,22332,0,40,6,10109
12341,22329,0,40,6,10110
12341,22316,0,40,8,10111
12341,22426,0,40,6,10112
12341,22340,0,40,6,10113
12341,22340,0,40,6,10114
12341,22340,0,40,6,10115
12341,22336,0,40,7,10116
12341,22336,0,40,5,10117
14039,1,0,283,6,10118
14039,1,0,242,5,10119
14039,1,0,283,7,10120
14039,1,0,242,6,10121
14039,1,0,283,6,10122
14039,1,0,242,7,10123
14039,1,0,283,7,10124
14039,1,0,283,6,10125
14032,11,0,283,6,10126
14032,11,0,283,6,10127
14035,1,0,283,5,10128
14036,1,0,283,7,10129
14036,1,0,242,6,10130
528,69,0,384,6,10131
528,69,0,384,6,10132
528,69,0,384,5,10133
528,69,0,384,6,10134
528,69,0,384,6,10135
1824,1,0,384,5,10136
1827,3,0,283,6,10137
272,1,0,384,7,10138
272,1,0,384,8,10139
4180,237,1,625,6,10140
22408,237,10,476,5,10141
272,1,0,384,7,10142
272,1,0,384,7,10143
272,1,0,384,10,10144
4180,237,1,675,7,10145
4180,237,1,625,7,10146
272,1,0,384,9,10147
4180,237,1,625,7,10148
22408,237,10,476,6,10149
4180,237,1,675,6,10150
272,1,0,384,5,10151
4808,1,0,283,6,10152
4808,1,0,283,7,10153
4808,1,0,283,6,10154
328,1,0,384,6,10155
328,1,0,384,7,10156
1608,1,0,384,6,10157
22428,245,10,476,6,10158
1608,1,0,384,6,10159
328,1,0,384,6,10160
28,5,0,384,8,10161
6482,15,1,25,7,10162
28,5,0,384,10,10163
6482,15,1,25,8,10164
4106,2,1,450,7,10165
28,5,0,384,8,10166
6482,15,1,25,6,10167
1317,15,0,241,5,10168
28,5,0,384,9,10169
445,16,0,241,6,10170
28,5,0,283,8,10171
28,5,0,384,7,10172
445,16,0,283,6,10173
1484,16,0,384,5,10174
28,5,0,283,8,10175
28,5,1,825,7,10176
300,3,1,825,7,10177
300,3,0,384,7,10178
1484,16,0,426,7,10179
28,5,1,850,6,10180
300,3,0,589,6,10181
300,3,1,850,6,10182
300,3,0,384,8,10183
300,3,1,825,6,10184
300,3,0,384,7,10185
78,4,0,384,7,10186
300,3,0,425,6,10187
78,4,0,384,7,10188
78,250,1,850,5,10189
78,4,0,384,6,10190
78,5,0,384,7,10191
78,5,0,384,8,10192
78,5,0,384,7,10193
86,5,0,384,7,10194
1350,0,0,384,7,10195
1350,0,0,384,7,10196
21,9,0,283,8,10197
4126,210,1,650,7,10198
21,9,0,384,6,10199
4126,210,1,675,6,10200
21,9,0,283,8,10201
4126,210,1,650,7,10202
21,9,0,384,7,10203
4126,210,1,675,6,10204
21,9,0,384,8,10205
4126,210,1,675,6,10206
