ID,timestamp,activeBand,airplaneMode,callStatus,campedRat,currentRat,dataStatus,preferredRat,signalBars,signalStrength,simStatus,subsId
46846,1586957808.510023,,off,Inactive,GSM,Automatic,,Automatic,1,0,,
46847,1586957968.630654,,off,Inactive,GSM,Automatic,,Automatic,1,0,,
46848,1586958278.101798,,off,Inactive,GSM,Automatic,,Automatic,2,0,,
46849,1586958281.5888634,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
46850,1586958281.6001182,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
46851,1586958281.6034262,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
46852,1586958302.1484342,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
46853,1586958416.919426,,off,Inactive,Unknown,Automatic,,Automatic,1,0,,
46854,1586958700.855601,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
46855,1586958965.7447343,,off,Inactive,Unknown,Automatic,,Automatic,1,0,,
46856,1586959252.840332,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
46857,1586959256.9389572,,off,Inactive,GSM,Automatic,,Automatic,1,0,,
46858,1586959273.221024,,off,Inactive,GSM,Automatic,,Automatic,1,0,,
46859,1586959273.2272592,,off,Inactive,GSM,Automatic,,Automatic,1,0,,
46860,1586959307.963452,,off,Inactive,GSM,Automatic,,Automatic,1,0,,
46861,1586959308.3355992,,off,Inactive,GSM,Automatic,,Automatic,1,0,,
46862,1586959321.7724311,,off,Inactive,GSM,Automatic,,Automatic,1,0,,
46863,1586959436.027172,,off,Inactive,GSM,Automatic,,Automatic,2,0,,
46864,1586959459.5121942,,off,Inactive,GSM,Automatic,,Automatic,2,0,,
46865,1586959459.9257603,,off,Inactive,GSM,Automatic,,Automatic,2,0,,
46866,1586959497.197278,,off,Inactive,GSM,Automatic,,Automatic,2,0,,
46867,1586959497.587171,,off,Inactive,GSM,Automatic,,Automatic,2,0,,
46868,1586959516.8180351,,off,Inactive,GSM,Automatic,,Automatic,2,0,,
46869,1586959519.9717422,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
46870,1586959519.983479,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
46871,1586959519.9868922,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
46872,1586959534.3928652,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
46873,1586959576.529956,,off,Inactive,GSM,Automatic,,Automatic,1,0,,
46874,1586959580.2552242,,off,Inactive,GSM,Automatic,,Automatic,1,0,,
46875,1586959587.984594,,off,Inactive,GSM,Automatic,,Automatic,1,0,,
46876,1586959591.031428,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
46877,1586959591.0414782,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
46878,1586959591.0446281,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
46879,1586959612.7391043,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
46880,1586959633.0122032,,off,Inactive,Unknown,Automatic,,Automatic,1,0,,
46881,1586959639.056013,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
46882,1586960044.8028252,,off,Inactive,Unknown,Automatic,,Automatic,1,0,,
46883,1586960072.4154232,,off,Inactive,GSM,Automatic,,Automatic,1,0,,
46884,1586960072.427086,,off,Inactive,GSM,Automatic,,Automatic,1,0,,
46885,1586960075.486435,,off,Inactive,GSM,Automatic,,Automatic,1,0,,
46886,1586960103.296824,,off,Inactive,GSM,Automatic,,Automatic,1,0,,
46887,1586960105.091485,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
46888,1586960105.102976,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
46889,1586960105.1063042,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
46890,1586960131.7922792,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
46891,1586960142.6339602,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
46892,1586960145.973561,,off,Inactive,GSM,Automatic,,Automatic,1,0,,
46893,1586960185.6694741,,off,Inactive,GSM,Automatic,,Automatic,1,0,,
46894,1586960200.000255,,off,Inactive,GSM,Automatic,,Automatic,1,0,,
46895,1586960203.706293,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
46896,1586960203.7171402,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
46897,1586960203.7298012,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
46898,1586960242.598534,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
46899,1586960254.1391582,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
46900,1586960260.6586132,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
46901,1586960260.670072,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
46902,1586960329.30338,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
46903,1586960348.2875023,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
46904,1586960804.1492682,,off,Inactive,Unknown,Automatic,,Automatic,1,0,,
46905,1586961130.7443562,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
46906,1586961134.9556742,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
46907,1586961139.261856,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
46908,1586961144.436963,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
46909,1586961147.9689271,,off,Inactive,GSM,Automatic,,Automatic,1,0,,
46910,1586961241.99298,,off,Inactive,GSM,Automatic,,Automatic,1,0,,
46911,1586961244.486035,,off,Inactive,GSM,Automatic,,Automatic,1,0,,
46912,1586961285.068802,,off,Inactive,GSM,Automatic,,Automatic,1,0,,
46913,1586961286.9224372,,off,Inactive,GSM,Automatic,,Automatic,1,0,,
46914,1586961310.9117901,,off,Inactive,GSM,Automatic,,Automatic,1,0,,
46915,1586961312.348731,,off,Inactive,GSM,Automatic,,Automatic,1,0,,
46916,1586961352.044346,,off,Inactive,GSM,Automatic,,Automatic,1,0,,
46917,1586961354.0292091,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
46918,1586961354.0355601,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
46919,1586961354.044085,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
46920,1586961363.819333,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
46921,1586961369.505593,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
46922,1586961392.799472,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
46923,1586961792.8117192,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
46924,1586961793.1792102,,off,Ringing,LTE,Automatic,,Automatic,1,0,,
46925,1586961793.2908163,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
46926,1586961806.3898122,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
46927,1586962428.2521563,,off,Inactive,Unknown,Automatic,,Automatic,1,0,,
46928,1586962487.7479923,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
46929,1586962497.497535,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
46930,1586962502.4616299,,off,Inactive,GSM,Automatic,,Automatic,1,0,,
46931,1586962502.466731,,off,Inactive,GSM,Automatic,,Automatic,1,0,,
46932,1586962502.491497,,off,Inactive,GSM,Automatic,,Automatic,1,0,,
46933,1586962503.8605871,,off,Inactive,GSM,Automatic,,Automatic,1,0,,
46934,1586962510.8526978,,off,Inactive,GSM,Automatic,,Automatic,1,0,,
46935,1586962698.4081092,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
46936,1586962698.412249,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
46937,1586962698.4152489,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
46938,1586962707.7933512,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
46939,1586962840.593454,,off,Inactive,GSM,Automatic,,Automatic,1,0,,
46940,1586962844.611916,,off,Inactive,GSM,Automatic,,Automatic,1,0,,
46941,1586962880.705954,,off,Inactive,GSM,Automatic,,Automatic,1,0,,
46942,1586963190.1813781,,off,Ringing,GSM,Automatic,,Automatic,1,0,,
46943,1586963191.4282792,,off,Inactive,GSM,Automatic,,Automatic,1,0,,
46944,1586963370.986133,,off,Ringing,GSM,Automatic,,Automatic,1,0,,
46945,1586963372.078217,,off,Inactive,GSM,Automatic,,Automatic,1,0,,
46946,1586963387.200458,,off,Inactive,GSM,Automatic,,Automatic,1,0,,
46947,1586963388.114026,,off,Inactive,GSM,Automatic,,Automatic,1,0,,
46948,1586963489.283672,,off,Inactive,GSM,Automatic,,Automatic,1,0,,
46949,1586963489.810103,,off,Inactive,GSM,Automatic,,Automatic,1,0,,
46950,1586963971.5052133,,off,Inactive,GSM,Automatic,,Automatic,1,0,,
46951,1586963973.6763783,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
46952,1586963973.6877942,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
46953,1586963981.8651452,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
46954,1586963992.703761,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
46955,1586964016.2157702,,off,Inactive,GSM,Automatic,,Automatic,1,0,,
46956,1586964122.137244,,off,Inactive,GSM,Automatic,,Automatic,1,0,,
46957,1586964124.4974551,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
46958,1586964124.500896,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
46959,1586964135.660183,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
46960,1586964146.544364,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
46961,1586964148.328558,,off,Inactive,GSM,Automatic,,Automatic,1,0,,
46962,1586964148.333604,,off,Inactive,GSM,Automatic,,Automatic,1,0,,
46963,1586964148.348462,,off,Inactive,GSM,Automatic,,Automatic,1,0,,
46964,1586964153.418965,,off,Inactive,GSM,Automatic,,Automatic,1,0,,
46965,1586964186.5402582,,off,Inactive,GSM,Automatic,,Automatic,1,0,,
46966,1586964187.5005212,,off,Inactive,GSM,Automatic,,Automatic,1,0,,
46967,1586964313.6269202,,off,Inactive,GSM,Automatic,,Automatic,1,0,,
46968,1586964314.665733,,off,Inactive,GSM,Automatic,,Automatic,1,0,,
46969,1586964373.953329,,off,Inactive,GSM,Automatic,,Automatic,1,0,,
46970,1586964374.887999,,off,Inactive,GSM,Automatic,,Automatic,1,0,,
46971,1586964442.8281481,,off,Inactive,GSM,Automatic,,Automatic,1,0,,
46972,1586964621.398191,,off,Inactive,GSM,Automatic,,Automatic,1,0,,
46973,1586964799.7582653,,off,Inactive,GSM,Automatic,,Automatic,1,0,,
46974,1586965530.383774,,off,Inactive,GSM,Automatic,,Automatic,1,0,,
46975,1586965531.203526,,off,Inactive,GSM,Automatic,,Automatic,1,0,,
46976,1586965645.073257,,off,Inactive,GSM,Automatic,,Automatic,1,0,,
46977,1586966069.048101,,off,Inactive,GSM,Automatic,,Automatic,1,0,,
46978,1586966311.124999,,off,Inactive,GSM,Automatic,,Automatic,2,0,,
46979,1586966627.0066943,,off,Inactive,GSM,Automatic,,Automatic,2,0,,
46980,1586966628.508737,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
46981,1586966628.5119922,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
46982,1586966664.712558,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
46983,1586966665.444843,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
46984,1586966698.239972,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
46985,1586966704.0953403,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
46986,1586966719.910026,,off,Inactive,LTE,Automatic,,Automatic,3,0,,
46987,1586966903.2231941,,off,Inactive,LTE,Automatic,,Automatic,3,0,,
46988,1586966915.3181882,,off,Inactive,LTE,Automatic,,Automatic,3,0,,
46989,1586966924.3393621,,off,Inactive,LTE,Automatic,,Automatic,3,0,,
46990,1586966939.644288,,off,Inactive,LTE,Automatic,,Automatic,3,0,,
46991,1586966960.667252,,off,Inactive,LTE,Automatic,,Automatic,3,0,,
46992,1586966973.767005,,off,Inactive,LTE,Automatic,,Automatic,3,0,,
46993,1586966983.1661801,,off,Inactive,LTE,Automatic,,Automatic,3,0,,
46994,1586966996.407828,,off,Inactive,LTE,Automatic,,Automatic,3,0,,
46995,1586967024.6099854,,off,Inactive,LTE,Automatic,,Automatic,3,0,,
46996,1586967036.6439703,,off,Inactive,LTE,Automatic,,Automatic,3,0,,
46997,1586967077.5510774,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
46998,1586967093.451457,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
46999,1586967199.4628952,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47000,1586967209.8329172,,off,Inactive,LTE,Automatic,,Automatic,3,0,,
47001,1586967289.288952,,off,Inactive,LTE,Automatic,,Automatic,3,0,,
47002,1586967299.7546692,,off,Inactive,LTE,Automatic,,Automatic,3,0,,
47003,1586967388.397462,,off,Inactive,LTE,Automatic,,Automatic,3,0,,
47004,1586967401.6615012,,off,Inactive,LTE,Automatic,,Automatic,4,0,,
47005,1586967405.887444,,off,Inactive,LTE,Automatic,,Automatic,4,0,,
47006,1586967462.4409432,,off,Inactive,LTE,Automatic,,Automatic,4,0,,
47007,1586967462.676189,,off,Inactive,LTE,Automatic,,Automatic,4,0,,
47008,1586967541.5298982,,off,Inactive,LTE,Automatic,,Automatic,4,0,,
47009,1586967543.1516252,,off,Inactive,LTE,Automatic,,Automatic,4,0,,
47010,1586967578.0902452,,off,Inactive,LTE,Automatic,,Automatic,3,0,,
47011,1586967582.406004,,off,Inactive,LTE,Automatic,,Automatic,3,0,,
47012,1586967603.6999822,,off,Inactive,LTE,Automatic,,Automatic,3,0,,
47013,1586967606.103178,,off,Inactive,LTE,Automatic,,Automatic,3,0,,
47014,1586967635.8104062,,off,Inactive,LTE,Automatic,,Automatic,4,0,,
47015,1586967647.698239,,off,Inactive,LTE,Automatic,,Automatic,4,0,,
47016,1586967658.28044,,off,Inactive,LTE,Automatic,,Automatic,4,0,,
47017,1586967665.918991,,off,Inactive,LTE,Automatic,,Automatic,4,0,,
47018,1586967746.0272012,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47019,1586967749.7008524,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47020,1586967765.2947261,,off,Inactive,LTE,Automatic,,Automatic,3,0,,
47021,1586967779.8179991,,off,Inactive,LTE,Automatic,,Automatic,3,0,,
47022,1586967790.475079,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47023,1586967790.992199,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47024,1586967821.774426,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47025,1586967823.329499,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47026,1586967848.681363,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47027,1586967869.1361442,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47028,1586967911.9808292,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47029,1586967917.657273,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47030,1586967928.212593,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47031,1586967933.455924,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47032,1586967944.0048132,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47033,1586967949.308093,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47034,1586967964.579051,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47035,1586968170.066708,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47036,1586968185.43223,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47037,1586968227.057518,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47038,1586968242.9933143,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47039,1586968719.0716372,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47040,1586968737.9110713,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47041,1586969053.1727011,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47042,1586969069.2612672,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47043,1586969621.58781,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47044,1586969637.4670253,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47045,1586969661.1360562,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47046,1586969671.561541,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47047,1586969682.7404962,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47048,1586969699.4511602,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47049,1586969748.185012,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47050,1586969764.229158,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47051,1586970361.364603,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47052,1586970377.726597,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47053,1586970637.6437352,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47054,1586970651.2949522,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47055,1586970669.3721733,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47056,1586970686.7609081,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47057,1586970761.9624243,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47058,1586970778.2642512,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47059,1586971239.4591122,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47060,1586971251.050002,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47061,1586971373.842462,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47062,1586971384.630124,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47063,1586971788.5800571,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47064,1586971804.6290283,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47065,1586972396.5942464,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47066,1586972407.0237582,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47067,1586972612.998608,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47068,1586972628.7517452,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47069,1586972775.1505861,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47070,1586972793.550301,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47071,1586972806.3102312,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47072,1586972817.983823,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47073,1586972836.55745,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47074,1586972847.1506162,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47075,1586972850.687983,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47076,1586972862.9244802,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47077,1586973286.213944,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47078,1586973297.556559,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47079,1586973830.1924253,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47080,1586973846.5512352,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47081,1586974721.100274,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47082,1586974731.6758862,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47083,1586974842.7461913,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47084,1586974858.7452822,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47085,1586975603.1916332,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47086,1586975619.16543,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47087,1586975733.632093,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47088,1586975741.6774192,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47089,1586975741.6807733,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47090,1586975752.056313,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47091,1586975861.5999842,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47092,1586975878.8908062,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47093,1586976313.550759,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47094,1586976329.4610012,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47095,1586976365.963386,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47096,1586976382.250482,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47097,1586976633.5078273,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47098,1586976633.7096243,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47099,1586976633.7167363,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47100,1586976644.4626942,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47101,1586976888.2199001,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47102,1586976904.7518592,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47103,1586977104.5920131,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47104,1586977120.3694541,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47105,1586977151.909862,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47106,1586977167.7834601,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47107,1586977666.5236382,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47108,1586977682.099049,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47109,1586977801.70421,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47110,1586977817.2412992,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47111,1586977907.122476,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47112,1586977922.9818,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47113,1586977981.9607272,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47114,1586977992.701797,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47115,1586978008.072828,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47116,1586978024.016705,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47117,1586978393.2372181,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47118,1586978404.7461672,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47119,1586978594.1004791,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47120,1586978610.336152,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47121,1586978902.9806733,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47122,1586978916.2032712,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47123,1586978928.593596,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47124,1586978944.4923801,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47125,1586978951.482276,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47126,1586978967.7451572,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47127,1586979160.3798711,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47128,1586979175.895956,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47129,1586979307.0395231,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47130,1586979322.850821,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47131,1586979381.725336,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47132,1586979397.194277,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47133,1586979438.2408123,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47134,1586979454.2065253,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47135,1586979467.090841,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47136,1586979482.838049,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47137,1586979543.0305963,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47138,1586979559.2022212,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47139,1586979942.3331442,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47140,1586979958.52481,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47141,1586980231.143548,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47142,1586980241.5593991,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47143,1586980589.524393,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47144,1586980605.2652383,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47145,1586980630.769021,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47146,1586980658.7427254,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47147,1586980967.6996582,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47148,1586980983.7108252,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47149,1586981482.234019,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47150,1586981482.4889932,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47151,1586981482.496364,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47152,1586981493.8894792,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47153,1586981585.2481604,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47154,1586981600.9774652,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47155,1586981857.2960362,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47156,1586981867.833111,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47157,1586982363.035675,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47158,1586982413.450736,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47159,1586982998.327702,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47160,1586983036.145528,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47161,1586983267.891777,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47162,1586983278.9647791,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47163,1586983470.1351352,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47164,1586983470.3662632,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47165,1586983470.414617,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47166,1586983481.649424,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47167,1586983962.9621632,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47168,1586983978.7420912,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47169,1586984028.2297401,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47170,1586984044.4729662,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47171,1586984370.5747533,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47172,1586984386.218655,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47173,1586984391.2529092,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47174,1586984467.3401313,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47175,1586984575.7963161,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47176,1586984591.8926272,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47177,1586985043.3089352,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47178,1586985059.2484393,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47179,1586985221.478878,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47180,1586985241.019741,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47181,1586985266.023704,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47182,1586985282.390386,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47183,1586985410.612723,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47184,1586985422.088915,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47185,1586985501.549931,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47186,1586985517.5229352,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
47187,1586985556.5503511,,off,Inactive,LTE,Automatic,,Automatic,1,0,,
47188,1586985606.9130871,,off,Inactive,LTE,Automatic,,Automatic,2,0,,
